"date","symbol","open","high","low","close","volume","timestamp"
"2018-05-04","HTM",12.66,12.95,9.81,10.6,926700,1525392000
"2018-05-07","HTM",10.6,11.58,10.5,11.58,541800,1525651200
"2018-05-08","HTM",11.09,12.17,11.09,12.17,263610,1525737600
"2018-05-09","HTM",11.77,12.36,11.77,12.17,78644,1525824000
"2018-05-10","HTM",12.17,12.46,12.17,12.26,196400,1525910400
"2018-05-11","HTM",12.26,12.46,11.97,12.26,179300,1525996800
"2018-05-14","HTM",12.26,12.26,11.58,11.58,84200,1526256000
"2018-05-15","HTM",11.87,11.87,11.28,11.77,74100,1526342400
"2018-05-16","HTM",11.48,11.77,11.48,11.58,16700,1526428800
"2018-05-17","HTM",11.68,11.68,11.68,11.68,3000,1526515200
"2018-05-18","HTM",11.68,11.68,11.19,11.19,84100,1526601600
"2018-05-21","HTM",11.28,11.28,10.99,10.99,10800,1526860800
"2018-05-22","HTM",11.09,11.09,10.3,10.3,97300,1526947200
"2018-05-23","HTM",10.11,10.5,10.11,10.5,23300,1527033600
"2018-05-24","HTM",10.4,10.4,10.2,10.3,19300,1527120000
"2018-05-25","HTM",10.11,10.11,9.12,9.12,74300,1527206400
"2018-05-28","HTM",9.62,9.62,8.73,9.22,172900,1527465600
"2018-05-29","HTM",9.12,9.12,8.83,8.93,42600,1527552000
"2018-05-30","HTM",8.83,8.83,8.63,8.83,34700,1527638400
"2018-05-31","HTM",8.83,8.83,8.73,8.73,24100,1527724800
"2018-06-01","HTM",8.83,8.83,8.83,8.83,13100,1527811200
"2018-06-04","HTM",8.73,9.03,8.34,9.03,41544,1528070400
"2018-06-05","HTM",8.83,9.52,8.83,9.52,63500,1528156800
"2018-06-06","HTM",9.42,9.91,9.42,9.81,70477,1528243200
"2018-06-07","HTM",9.81,9.81,9.52,9.71,100288,1528329600
"2018-06-08","HTM",9.52,9.52,9.32,9.42,110200,1528416000
"2018-06-11","HTM",9.22,9.22,9.22,9.22,8000,1528675200
"2018-06-12","HTM",9.22,9.22,8.93,8.93,36100,1528761600
"2018-06-13","HTM",8.83,8.93,8.83,8.93,17500,1528848000
"2018-06-14","HTM",8.83,8.83,8.83,8.83,13010,1528934400
"2018-06-15","HTM",9.81,9.81,8.73,8.73,21100,1529020800
"2018-06-18","HTM",8.83,8.83,8.73,8.73,38035,1529280000
"2018-06-19","HTM",8.73,8.83,8.44,8.54,120700,1529366400
"2018-06-20","HTM",8.63,8.73,8.63,8.73,11900,1529452800
"2018-06-21","HTM",8.73,8.83,8.54,8.83,25500,1529539200
"2018-06-22","HTM",8.93,8.93,8.83,8.93,56692,1529625600
"2018-06-25","HTM",9.03,9.03,9.03,9.03,1000,1529884800
"2018-06-26","HTM",8.83,8.93,8.63,8.63,65100,1529971200
