"date","symbol","open","high","low","close","volume","timestamp"
"2012-04-11","DRL",7.09,7.09,7.09,7.09,100,1334102400
"2012-04-12","DRL",6.74,6.88,6.74,6.88,110,1334188800
"2012-04-13","DRL",6.56,6.56,6.56,6.56,1150,1334275200
"2012-04-16","DRL",6.56,6.56,6.24,6.24,1520,1334534400
"2012-04-17","DRL",6.24,6.24,6.24,6.24,1840,1334620800
"2012-04-18","DRL",6.53,6.53,6.53,6.53,70,1334707200
"2012-04-19","DRL",6.53,6.53,6.53,6.53,2100,1334793600
"2012-04-20","DRL",6.21,6.21,6.21,6.21,10,1334880000
"2012-04-23","DRL",6.39,6.39,6.39,6.39,2000,1335139200
"2012-04-24","DRL",6.39,6.39,6.39,6.39,1500,1335225600
"2012-04-25","DRL",6.67,6.67,6.67,6.67,10,1335312000
"2012-04-26","DRL",6.99,6.99,6.99,6.99,70,1335398400
"2012-04-27","DRL",7.17,7.17,7.17,7.17,500,1335484800
"2012-05-03","DRL",7.45,7.66,7.45,7.66,3030,1336003200
"2012-05-04","DRL",7.66,8.02,7.66,8.02,1210,1336089600
"2012-05-07","DRL",8.41,8.41,8.41,8.41,1700,1336348800
"2012-05-08","DRL",8.73,8.73,8.73,8.73,20,1336435200
"2012-05-10","DRL",8.51,8.69,8.32,8.69,820,1336608000
"2012-05-11","DRL",8.51,8.51,8.51,8.51,500,1336694400
"2012-05-14","DRL",8.17,8.17,8.17,8.17,100,1336953600
"2012-05-15","DRL",7.91,7.91,7.88,7.88,200,1337040000
"2012-05-16","DRL",7.62,7.88,7.51,7.51,5200,1337126400
"2012-05-17","DRL",7.25,7.25,7.14,7.14,520,1337212800
"2012-05-18","DRL",7.14,7.14,6.8,6.8,1570,1337299200
"2012-05-21","DRL",7.14,7.14,7.14,7.14,260,1337558400
"2012-05-22","DRL",7.4,7.47,7.4,7.47,2130,1337644800
"2012-05-23","DRL",7.21,7.47,7.21,7.47,1000,1337731200
"2012-05-24","DRL",7.54,7.58,7.54,7.58,800,1337817600
"2012-05-25","DRL",7.25,7.91,7.21,7.91,280,1337904000
"2012-05-30","DRL",7.54,7.54,7.54,7.54,10,1338336000
"2012-05-31","DRL",7.25,7.77,7.25,7.54,1280,1338422400
"2012-06-01","DRL",7.54,7.62,7.54,7.62,90,1338508800
"2012-06-04","DRL",7.54,7.54,7.54,7.54,500,1338768000
"2012-06-06","DRL",7.62,7.62,7.62,7.62,2070,1338940800
"2012-06-07","DRL",7.43,7.69,7.43,7.69,630,1339027200
"2012-06-08","DRL",7.77,8.06,7.73,8.06,8120,1339113600
"2012-06-11","DRL",8.43,8.43,7.73,7.73,790,1339372800
"2012-06-12","DRL",7.73,8.1,7.73,8.1,100,1339459200
