"date","symbol","open","high","low","close","volume","timestamp"
"2013-07-17","NDX",4.14,5.71,3.19,4.3,117900,1374019200
"2013-07-18","NDX",4.26,4.26,3.9,3.9,2100,1374105600
"2013-07-19","NDX",3.74,3.9,3.55,3.55,3100,1374192000
"2013-07-22","NDX",3.23,3.23,3.23,3.23,1000,1374451200
"2013-07-23","NDX",2.92,2.92,2.92,2.92,200,1374537600
"2013-07-24","NDX",2.64,2.68,2.64,2.68,5900,1374624000
"2013-07-25","NDX",2.72,2.72,2.44,2.56,12500,1374710400
"2013-07-26","NDX",2.48,2.6,2.48,2.6,14000,1374796800
"2013-07-29","NDX",2.56,2.56,2.56,2.56,500,1375056000
"2013-07-30","NDX",2.64,2.64,2.56,2.56,2500,1375142400
"2013-07-31","NDX",2.56,2.56,2.56,2.56,1000,1375228800
"2013-08-01","NDX",2.56,2.56,2.56,2.56,1000,1375315200
"2013-08-02","NDX",2.8,2.8,2.8,2.8,1000,1375401600
"2013-08-06","NDX",2.6,2.8,2.6,2.8,18100,1375747200
"2013-08-07","NDX",2.68,2.68,2.52,2.56,10300,1375833600
"2013-08-08","NDX",2.37,2.37,2.37,2.37,100,1375920000
"2013-08-09","NDX",2.17,2.17,2.17,2.17,100,1376006400
"2013-08-12","NDX",2.37,2.37,2.37,2.37,6900,1376265600
"2013-08-13","NDX",2.6,2.6,2.6,2.6,100,1376352000
"2013-08-14","NDX",2.56,2.84,2.56,2.84,1400,1376438400
"2013-08-15","NDX",2.72,2.72,2.72,2.72,100,1376524800
"2013-08-21","NDX",2.56,2.56,2.56,2.56,100,1377043200
"2013-08-22","NDX",2.4,2.4,2.4,2.4,1100,1377129600
"2013-08-26","NDX",2.4,2.4,2.4,2.4,1600,1377475200
"2013-08-27","NDX",2.17,2.29,2.17,2.29,200,1377561600
"2013-08-28","NDX",2.37,2.37,2.37,2.37,600,1377648000
"2013-08-30","NDX",2.37,2.37,2.37,2.37,900,1377820800
"2013-09-03","NDX",2.37,2.37,2.37,2.37,2000,1378166400
"2013-09-04","NDX",2.37,2.37,2.37,2.37,1000,1378252800
"2013-09-05","NDX",2.6,2.6,2.6,2.6,100,1378339200
"2013-09-06","NDX",2.84,2.84,2.84,2.84,100,1378425600
"2013-09-11","NDX",2.56,2.6,2.56,2.6,1100,1378857600
"2013-09-13","NDX",2.4,2.4,2.4,2.4,1000,1379030400
"2013-09-19","NDX",2.4,2.4,2.4,2.4,2000,1379548800
"2013-09-23","NDX",2.44,2.44,2.44,2.44,1000,1379894400
"2013-09-25","NDX",2.44,2.44,2.44,2.44,3000,1380067200
"2013-09-26","NDX",2.44,2.44,2.44,2.44,1200,1380153600
"2013-09-27","NDX",2.4,2.4,2.4,2.4,1500,1380240000
"2013-10-01","NDX",2.37,2.37,2.37,2.37,1000,1380585600
"2013-10-03","NDX",2.33,2.33,2.33,2.33,1000,1380758400
"2013-10-09","NDX",2.4,2.4,2.4,2.4,4400,1381276800
"2013-10-14","NDX",2.48,2.48,2.48,2.48,2000,1381708800
"2013-10-15","NDX",2.52,2.52,2.52,2.52,500,1381795200
"2013-10-16","NDX",2.52,2.52,2.52,2.52,3000,1381881600
"2013-10-17","NDX",2.56,2.56,2.56,2.56,4000,1381968000
"2013-10-21","NDX",2.52,2.52,2.52,2.52,100,1382313600
"2013-10-22","NDX",2.56,2.56,2.56,2.56,8000,1382400000
"2013-10-23","NDX",2.56,2.56,2.56,2.56,3000,1382486400
"2013-10-24","NDX",2.52,2.52,2.52,2.52,1000,1382572800
"2013-10-28","NDX",2.52,2.52,2.52,2.52,2100,1382918400
