"date","symbol","open","high","low","close","volume","timestamp"
"2021-01-29","DPD",13.5,13.5,13.5,13.5,100,1611878400
"2021-02-01","DPD",15.5,15.5,15.5,15.5,100,1612137600
"2021-02-02","DPD",16,16,16,16,200,1612224000
"2021-02-03","DPD",16,16,16,16,600,1612310400
"2021-02-04","DPD",16,16,16,16,500,1612396800
"2021-03-18","DPD",13.6,13.6,13.6,13.6,100,1616025600
"2021-05-20","DPD",18.3,18.3,18,18,4500,1621468800
"2021-06-02","DPD",15.4,15.4,15.4,15.4,500,1622592000
"2021-06-03","DPD",13.1,13.1,13.1,13.1,600,1622678400
"2021-06-07","DPD",15,15,15,15,100,1623024000
"2021-06-09","DPD",17.2,17.2,17.2,17.2,100,1623196800
"2021-06-10","DPD",16.6,16.6,16.5,16.5,1300,1623283200
"2021-06-11","DPD",17,17,17,17,100,1623369600
"2021-06-14","DPD",18.5,19.5,18.5,19.5,900,1623628800
"2021-06-15","DPD",19.8,19.8,19.8,19.8,1000,1623715200
"2021-06-16","DPD",20.3,20.3,20.3,20.3,200,1623801600
"2021-06-18","DPD",20.3,20.3,20.3,20.3,300,1623974400
"2021-06-21","DPD",19,19,19,19,800,1624233600
"2021-07-05","DPD",21.8,21.8,20.5,20.5,300,1625443200
"2021-08-03","DPD",18.5,18.5,18.5,18.5,200,1627948800
"2021-08-06","DPD",18,18,18,18,400,1628208000
"2021-09-27","DPD",18,18,18,18,100,1632700800
"2021-09-29","DPD",20.7,20.7,20.7,20.7,1100,1632873600
"2021-10-27","DPD",23.8,23.8,23.8,23.8,100,1635292800
"2021-10-29","DPD",23.9,23.9,23.9,23.9,1300,1635465600
"2021-11-01","DPD",24,24,24,24,100,1635724800
