"date","symbol","open","high","low","close","volume","timestamp"
"2011-03-24","TIS",13.8,13.8,9.5,11,226700,1300924800
"2011-03-25","TIS",12.5,12.5,12.3,12.3,29100,1301011200
"2011-03-28","TIS",11.8,11.9,11.7,11.7,55000,1301270400
"2011-03-29","TIS",11.5,11.5,10.7,11.3,64600,1301356800
"2011-03-30","TIS",11.2,12.3,10.2,10.8,43400,1301443200
"2011-03-31","TIS",11,11,10.8,10.8,700,1301529600
"2011-04-01","TIS",11.4,11.4,10.7,10.7,31000,1301616000
"2011-04-04","TIS",10.5,10.5,10.5,10.5,1500,1301875200
"2011-04-05","TIS",10.9,10.9,10.9,10.9,30000,1301961600
"2011-04-08","TIS",10,10,10,10,800,1302220800
"2011-04-14","TIS",9.2,9.2,9.2,9.2,4700,1302739200
"2011-04-15","TIS",9.9,9.9,9.9,9.9,2600,1302825600
"2011-04-18","TIS",9.5,9.5,9.5,9.5,1700,1303084800
"2011-04-19","TIS",9,9,9,9,500,1303171200
"2011-04-20","TIS",9.5,9.5,9.2,9.5,2000,1303257600
"2011-04-21","TIS",9,9,9,9,3000,1303344000
"2011-04-22","TIS",9,9,8.5,8.5,1500,1303430400
"2011-04-25","TIS",9.5,9.5,9.5,9.5,1900,1303689600
"2011-04-28","TIS",9.5,9.5,9.5,9.5,1700,1303948800
"2011-05-06","TIS",9.5,9.5,9.5,9.5,1100,1304640000
"2011-05-09","TIS",9.6,9.6,9.6,9.6,2500,1304899200
"2011-05-10","TIS",9.9,9.9,9.9,9.9,100,1304985600
"2011-05-12","TIS",8.9,9.4,8.9,9.4,1500,1305158400
"2011-05-13","TIS",9.2,9.2,8.9,8.9,3500,1305244800
"2011-05-16","TIS",8.4,8.4,8.4,8.4,500,1305504000
"2011-05-19","TIS",8.4,8.4,8.4,8.4,200,1305763200
"2011-05-23","TIS",8,8,8,8,1500,1306108800
"2011-05-24","TIS",8,8,7.2,7.2,11000,1306195200
"2011-05-26","TIS",7.5,7.5,7.5,7.5,1500,1306368000
"2011-06-02","TIS",8.2,8.2,8.2,8.2,400,1306972800
"2011-06-10","TIS",9,9,9,9,100,1307664000
"2011-06-13","TIS",9.9,9.9,9.9,9.9,700,1307923200
"2011-06-17","TIS",9,9,9,9,1300,1308268800
"2011-06-23","TIS",8.1,8.1,8.1,9,300,1308787200
"2011-07-15","TIS",7.5,7.5,7.5,7.5,1000,1310688000
"2011-07-18","TIS",7.5,7.5,7.5,7.5,500,1310947200
"2011-07-25","TIS",7,7,7,7,200,1311552000
"2011-07-29","TIS",7,7,6.8,6.8,10200,1311897600
"2011-08-04","TIS",7,7,7,7,1000,1312416000
"2011-08-09","TIS",6.3,6.3,6.3,6.3,100,1312848000
"2011-08-11","TIS",6,6,6,6,800,1313020800
"2011-08-12","TIS",6,6,6,6,3000,1313107200
"2011-08-15","TIS",5.4,5.4,5.4,5.4,100,1313366400
"2011-08-18","TIS",5.8,5.8,5.8,5.8,300,1313625600
"2011-08-19","TIS",5.8,5.8,5.8,5.8,1700,1313712000
"2011-08-26","TIS",6.3,6.3,6.3,6.3,3200,1314316800
"2011-09-06","TIS",5.9,5.9,5.9,5.9,100,1315267200
"2011-09-07","TIS",6,6.4,6,6.3,800,1315353600
"2011-09-08","TIS",6.9,6.9,6.8,6.8,400,1315440000
"2011-09-09","TIS",6.3,6.3,6.3,6.3,100,1315526400
"2011-09-12","TIS",6.7,6.7,6.7,6.7,200,1315785600
"2011-09-13","TIS",7.3,7.3,6.3,6.3,300,1315872000
"2011-09-14","TIS",6.3,6.3,6.3,6.3,100,1315958400
"2011-09-15","TIS",6.2,6.3,6.2,6.3,200,1316044800
"2011-09-16","TIS",6.5,6.5,6.5,6.5,200,1316131200
"2011-09-19","TIS",6.1,6.1,6.1,6.1,1200,1316390400
"2011-09-20","TIS",5.5,5.5,5.5,5.5,100,1316476800
"2011-09-26","TIS",5.5,5.5,5,5,600,1316995200
"2011-09-27","TIS",5.4,5.4,5.4,5.4,5000,1317081600
"2011-09-28","TIS",5.8,5.8,5.8,5.8,100,1317168000
"2011-09-29","TIS",6.3,6.3,5.3,5.3,200,1317254400
"2011-10-03","TIS",6,6,5.5,5.5,200,1317600000
"2011-10-05","TIS",5.4,5.4,5.4,5.4,200,1317772800
"2011-10-12","TIS",5,5,5,5,500,1318377600
"2011-10-13","TIS",5,5,5,5,200,1318464000
"2011-10-17","TIS",4.6,4.6,4.6,4.6,100,1318809600
"2011-10-18","TIS",4.2,4.3,4.2,4.2,1400,1318896000
"2011-10-19","TIS",4.6,4.6,4.6,4.6,200,1318982400
"2011-10-21","TIS",4.9,5,4.9,5,900,1319155200
"2011-10-27","TIS",5.3,5.3,5.3,5.3,400,1319673600
"2011-10-28","TIS",5.3,5.3,5.3,5.3,100,1319760000
"2011-11-01","TIS",4.9,4.9,4.9,4.9,1000,1320105600
"2011-11-02","TIS",5,5,4.9,4.9,3200,1320192000
"2011-11-07","TIS",4.6,4.6,4.5,4.5,2200,1320624000
"2011-11-08","TIS",4.3,4.3,4.3,4.3,100,1320710400
"2011-11-11","TIS",3.9,3.9,3.9,3.9,1500,1320969600
"2011-11-16","TIS",4.2,4.2,4.2,4.2,600,1321401600
"2011-11-18","TIS",4,4,3.9,3.9,2600,1321574400
"2011-11-21","TIS",3.6,4.2,3.6,4.2,3500,1321833600
"2011-11-22","TIS",3.7,3.7,3.7,3.7,100,1321920000
"2011-11-24","TIS",3.7,3.7,3.7,3.7,1000,1322092800
"2011-11-25","TIS",3.7,4,3.7,4,2500,1322179200
"2011-11-30","TIS",3.5,3.5,3.5,3.5,200,1322611200
"2011-12-01","TIS",3.8,3.8,3.8,3.8,100,1322697600
"2011-12-06","TIS",4.1,4.1,4.1,4.1,100,1323129600
"2011-12-07","TIS",3.8,3.8,3.8,3.8,100,1323216000
"2011-12-08","TIS",3.5,3.5,3.5,3.5,100,1323302400
"2011-12-13","TIS",3.8,3.8,3.8,3.8,300,1323734400
"2011-12-14","TIS",4.1,4.1,4.1,4.1,3200,1323820800
"2011-12-15","TIS",3.7,3.7,3.7,3.7,100,1323907200
"2011-12-23","TIS",3.4,3.4,3.4,3.4,200,1324598400
"2011-12-27","TIS",3.2,3.2,3.2,3.2,2200,1324944000
"2011-12-28","TIS",3.5,3.5,3.5,3.5,84100,1325030400
"2012-01-03","TIS",3.3,3.3,3.3,3.3,200,1325548800
"2012-01-05","TIS",3.6,3.6,3.6,3.6,900,1325721600
"2012-01-09","TIS",3.4,3.4,3.4,3.4,1700,1326067200
"2012-01-10","TIS",3.1,3.1,3.1,3.1,1800,1326153600
"2012-01-12","TIS",3.4,3.4,3.4,3.4,100,1326326400
"2012-01-17","TIS",3.4,3.4,3.4,3.4,100,1326758400
"2012-01-19","TIS",3.7,3.7,3.7,3.7,300,1326931200
"2012-02-01","TIS",4,4,4,4,200,1328054400
"2012-02-02","TIS",4.3,4.4,4.3,4.4,2500,1328140800
"2012-02-03","TIS",4.8,4.8,4.8,4.8,5600,1328227200
"2012-02-06","TIS",5.2,5.2,5.2,5.2,100,1328486400
"2012-02-07","TIS",5,5,4.8,4.8,700,1328572800
"2012-02-08","TIS",4.5,5.2,4.5,5.2,200,1328659200
"2012-02-09","TIS",4.5,5.3,4.5,5.3,1100,1328745600
"2012-02-10","TIS",5,5,5,5,1500,1328832000
"2012-02-13","TIS",5,5,5,5,1000,1329091200
"2012-02-14","TIS",4.6,4.6,4.6,4.6,100,1329177600
"2012-02-15","TIS",4.3,4.6,4.3,4.6,200,1329264000
"2012-02-17","TIS",4.2,4.2,4.2,4.2,100,1329436800
"2012-02-23","TIS",4.6,4.6,4.6,4.6,1100,1329955200
"2012-02-24","TIS",4.2,5,4.2,5,700,1330041600
"2012-02-27","TIS",4.5,4.5,4.5,4.5,100,1330300800
"2012-02-28","TIS",4.9,4.9,4.9,4.9,1000,1330387200
"2012-02-29","TIS",4.6,4.6,4.6,4.6,100,1330473600
"2012-03-01","TIS",5,5,5,5,1700,1330560000
"2012-03-02","TIS",5.4,5.4,5.4,5.4,400,1330646400
"2012-03-05","TIS",5.8,5.8,5.8,5.8,1500,1330905600
"2012-03-06","TIS",6.3,6.3,5.8,5.8,700,1330992000
"2012-03-07","TIS",5.8,5.8,5.7,5.7,1100,1331078400
"2012-03-08","TIS",5.2,5.2,5.2,5.2,100,1331164800
"2012-03-09","TIS",4.8,5.2,4.8,5.2,200,1331251200
"2012-03-12","TIS",4.5,4.5,4.5,4.5,100,1331510400
"2012-03-13","TIS",4.1,4.1,4.1,4.1,100,1331596800
"2012-03-15","TIS",3.9,3.9,3.9,3.9,100,1331769600
"2012-03-16","TIS",4.2,4.2,4.2,4.2,100,1331856000
"2012-03-19","TIS",4.6,4.6,4.6,4.6,1200,1332115200
"2012-03-20","TIS",4.9,4.9,4.9,4.9,200,1332201600
"2012-03-21","TIS",4.5,5,4.5,5,2300,1332288000
"2012-03-23","TIS",5,5,5,5,1600,1332460800
"2012-03-26","TIS",4.9,5.2,4.9,5,10300,1332720000
"2012-03-27","TIS",5.5,5.5,5.5,5.5,500,1332806400
