"date","symbol","open","high","low","close","volume","timestamp"
"2010-05-25","VDS",8.15,8.57,7.8,8.4,266200,1274745600
"2010-05-26","VDS",8.36,8.36,7.8,7.8,100100,1274832000
"2010-05-27","VDS",7.97,8.15,7.67,8.02,66400,1274918400
"2010-05-28","VDS",8.36,8.45,8.23,8.28,138200,1275004800
"2010-05-31","VDS",8.36,8.36,7.76,7.76,39700,1275264000
"2010-06-01","VDS",7.72,7.97,7.72,7.76,58500,1275350400
"2010-06-02","VDS",7.89,7.89,7.67,7.72,86500,1275436800
"2010-06-03","VDS",8.06,8.06,7.67,7.72,86800,1275523200
"2010-06-04","VDS",7.76,7.8,7.59,7.67,21900,1275609600
"2010-06-07","VDS",7.5,7.55,7.2,7.2,83900,1275868800
"2010-06-08","VDS",7.2,7.33,7.08,7.29,25700,1275955200
"2010-06-09","VDS",7.29,7.29,6.99,7.03,44100,1276041600
"2010-06-10","VDS",7.55,7.55,7.25,7.5,60100,1276128000
"2010-06-11","VDS",7.55,7.67,7.08,7.08,81100,1276214400
"2010-06-14","VDS",7.42,7.42,7.25,7.25,9800,1276473600
"2010-06-15","VDS",7.29,7.46,7.25,7.25,46200,1276560000
"2010-06-16","VDS",7.38,7.67,7.2,7.63,78300,1276646400
"2010-06-17","VDS",7.46,7.93,7.42,7.93,290400,1276732800
"2010-06-18","VDS",7.89,8.02,7.72,7.8,103200,1276819200
"2010-06-21","VDS",7.93,7.93,7.72,7.89,95200,1277078400
"2010-06-22","VDS",7.93,7.93,7.63,7.63,36200,1277164800
"2010-06-23","VDS",7.46,7.76,7.46,7.59,123800,1277251200
"2010-06-24","VDS",7.85,7.85,7.33,7.46,210400,1277337600
"2010-06-25","VDS",7.59,7.59,7.08,7.38,88900,1277424000
"2010-06-28","VDS",7.5,7.5,7.29,7.38,38100,1277683200
"2010-06-29","VDS",7.42,7.55,7.33,7.5,51100,1277769600
"2010-06-30","VDS",7.29,7.33,7.16,7.29,31200,1277856000
"2010-07-01","VDS",7.29,7.33,7.25,7.29,34300,1277942400
"2010-07-02","VDS",7.67,7.67,7.33,7.38,6800,1278028800
"2010-07-05","VDS",7.33,7.33,7.2,7.29,37400,1278288000
"2010-07-06","VDS",7.2,7.29,7.12,7.12,42800,1278374400
"2010-07-07","VDS",7.42,7.42,7.08,7.2,40700,1278460800
"2010-07-08","VDS",7.29,7.29,6.9,7.25,115100,1278547200
"2010-07-09","VDS",7.25,7.25,7.08,7.2,800,1278633600
"2010-07-12","VDS",7.08,7.2,7.08,7.2,26800,1278892800
"2010-07-13","VDS",7.46,7.63,7.25,7.63,277100,1278979200
"2010-07-14","VDS",7.55,7.72,7.38,7.46,88700,1279065600
"2010-07-15","VDS",7.46,7.63,7.42,7.46,82800,1279152000
"2010-07-16","VDS",7.5,7.55,7.29,7.46,57100,1279238400
"2010-07-19","VDS",7.41,7.41,7.36,7.36,61500,1279497600
"2010-07-20","VDS",7.73,7.73,7.41,7.45,72400,1279584000
