"date","symbol","open","high","low","close","volume","timestamp"
"2016-12-19","DOC",8.54,8.54,8.54,8.54,400,1482105600
"2016-12-26","DOC",8.54,8.54,8.54,8.54,200,1482710400
"2016-12-27","DOC",8.54,8.54,8.54,8.54,500,1482796800
"2017-01-03","DOC",8.85,8.85,8.85,8.85,2000,1483401600
"2017-01-11","DOC",8.54,8.54,8.54,8.54,500,1484092800
"2017-01-13","DOC",9.32,9.32,9.32,9.32,100,1484265600
"2017-03-06","DOC",6.99,6.99,6.99,6.99,300,1488758400
"2017-03-13","DOC",6.91,6.91,6.91,6.91,800,1489363200
"2017-03-14","DOC",6.21,6.91,6.21,6.91,1600,1489449600
"2017-03-15","DOC",7.38,7.38,6.6,6.6,1000,1489536000
"2017-03-16","DOC",6.99,6.99,6.99,6.99,100,1489622400
"2017-03-20","DOC",6.29,6.29,6.29,6.29,500,1489968000
"2017-03-21","DOC",6.99,6.99,6.21,6.21,30,1490054400
"2017-03-23","DOC",7.22,7.22,5.82,5.82,1600,1490227200
"2017-03-24","DOC",6.83,6.83,5.44,6.37,3000,1490313600
"2017-03-27","DOC",6.29,6.29,5.44,5.44,500,1490572800
"2017-03-28","DOC",6.37,6.37,6.37,6.37,100,1490659200
"2017-03-29","DOC",7.14,7.14,6.13,6.13,9700,1490745600
"2017-03-30","DOC",6.91,6.99,5.98,6.99,4375,1490832000
"2017-03-31","DOC",6.91,6.91,6.91,6.91,100,1490918400
"2017-04-03","DOC",7.76,7.76,7.76,7.76,100,1491177600
"2017-04-04","DOC",8.15,8.15,8.15,8.15,100,1491264000
"2017-04-07","DOC",8.15,8.15,8.15,8.15,200,1491523200
"2017-04-13","DOC",7.76,7.76,7.76,7.76,300,1492041600
"2017-05-10","DOC",7.76,7.76,7.76,7.76,12100,1494374400
"2017-05-12","DOC",8.15,8.15,7.76,7.76,3700,1494547200
"2017-06-07","DOC",7.76,7.76,7.76,7.76,5000,1496793600
"2017-06-13","DOC",7.76,7.76,7.76,7.76,6000,1497312000
"2017-06-19","DOC",7.76,7.76,7.76,7.76,9700,1497830400
"2017-06-20","DOC",7.76,7.76,7.76,7.76,2000,1497916800
"2017-06-22","DOC",7.76,7.76,7.76,7.76,3000,1498089600
"2017-06-26","DOC",7.76,7.76,7.76,7.76,4000,1498435200
"2017-06-27","DOC",7.76,7.76,7.76,7.76,7000,1498521600
"2017-06-28","DOC",7.76,7.76,7.76,7.76,6500,1498608000
"2017-06-29","DOC",7.76,7.76,7.76,7.76,5500,1498694400
"2017-07-07","DOC",7.69,7.69,7.69,7.69,2000,1499385600
"2017-07-11","DOC",7.61,7.61,7.61,7.61,2000,1499731200
"2017-07-17","DOC",7.69,7.69,7.69,7.69,500,1500249600
"2017-07-18","DOC",7.76,7.76,7.76,7.76,4000,1500336000
"2017-07-19","DOC",7.76,7.76,7.76,7.76,9500,1500422400
"2017-07-21","DOC",7.92,7.92,7.92,7.92,2000,1500595200
"2017-07-24","DOC",7.92,7.92,7.92,7.92,2000,1500854400
"2017-07-26","DOC",7.76,7.84,7.76,7.84,1900,1501027200
"2017-08-10","DOC",8.08,8.08,8.08,8.08,3200,1502323200
