"date","symbol","open","high","low","close","volume","timestamp"
"2008-12-03","DHT",4.8,2.6,4.8,2.67,27100,1228262400
"2008-12-04","DHT",2.78,2.78,2.78,2.78,600,1228348800
"2008-12-05","DHT",2.98,2.95,2.98,2.98,19400,1228435200
"2008-12-08","DHT",2.92,2.76,2.92,2.59,4800,1228694400
"2008-12-09","DHT",2.76,2.59,2.76,2.57,18200,1228780800
"2008-12-10","DHT",2.41,2.41,2.41,2.41,1500,1228867200
"2008-12-11","DHT",2.45,2.41,2.56,2.35,18428,1228953600
"2008-12-12","DHT",2.56,2.54,2.57,2.56,17300,1229040000
"2008-12-15","DHT",2.41,2.52,2.58,2.58,15900,1229299200
"2008-12-16","DHT",2.53,2.51,2.53,2.46,2300,1229385600
"2008-12-17","DHT",2.55,2.56,2.52,2.55,2800,1229472000
"2008-12-18","DHT",2.56,2.72,2.55,2.62,10200,1229558400
"2008-12-19","DHT",2.62,2.62,2.55,2.55,4300,1229644800
"2008-12-22","DHT",2.61,2.61,2.6,2.6,300,1229904000
"2008-12-23","DHT",2.6,2.6,2.44,2.44,3100,1229990400
"2008-12-24","DHT",2.47,2.47,2.47,2.47,1200,1230076800
"2008-12-25","DHT",2.51,2.51,2.51,2.51,1700,1230163200
"2008-12-26","DHT",2.63,2.63,2.56,2.56,500,1230249600
"2008-12-29","DHT",2.6,2.6,2.45,2.45,2700,1230508800
"2008-12-30","DHT",2.61,2.61,2.55,2.55,1600,1230595200
"2008-12-31","DHT",2.44,2.58,2.44,2.58,200,1230681600
"2009-01-02","DHT",2.56,2.56,2.56,2.56,100,1230854400
"2009-01-05","DHT",2.56,2.56,2.45,2.54,1900,1231113600
"2009-01-06","DHT",2.51,2.51,2.45,2.51,1400,1231200000
"2009-01-07","DHT",2.45,2.45,2.42,2.43,6000,1231286400
"2009-01-08","DHT",2.45,2.45,2.45,2.45,3200,1231372800
"2009-01-09","DHT",2.45,2.47,2.45,2.47,1600,1231459200
"2009-01-12","DHT",2.56,2.56,2.43,2.45,1400,1231718400
"2009-01-13","DHT",2.36,2.45,2.28,2.3,7300,1231804800
"2009-01-14","DHT",2.3,2.3,2.3,2.3,1200,1231891200
"2009-01-15","DHT",2.26,2.26,2.17,2.17,4300,1231977600
"2009-01-16","DHT",2.29,2.33,2.24,2.24,1800,1232064000
"2009-01-19","DHT",2.35,2.35,2.24,2.24,2200,1232323200
"2009-01-20","DHT",2.38,2.38,2.24,2.24,800,1232409600
"2009-01-22","DHT",2.24,2.24,2.13,2.13,4200,1232582400
"2009-01-23","DHT",2.28,2.28,2.28,2.28,100,1232668800
"2009-02-02","DHT",2.35,2.35,2.29,2.29,1600,1233532800
"2009-02-03","DHT",2.4,2.4,2.35,2.35,1100,1233619200
"2009-02-04","DHT",2.35,2.35,2.35,2.35,100,1233705600
"2009-02-05","DHT",2.29,2.29,2.29,2.29,100,1233792000
"2009-02-06","DHT",2.13,2.29,2.13,2.29,6100,1233878400
"2009-02-09","DHT",2.24,2.24,2.24,2.24,900,1234137600
"2009-02-10","DHT",2.33,2.33,2.33,2.33,100,1234224000
"2009-02-11","DHT",2.34,2.34,2.17,2.17,1200,1234310400
"2009-02-12","DHT",2.31,2.31,2.31,2.31,200,1234396800
"2009-02-13","DHT",2.29,2.29,2.15,2.15,1700,1234483200
"2009-02-16","DHT",2.23,2.23,2.08,2.1,1300,1234742400
"2009-02-17","DHT",2.11,2.19,1.97,2.1,1100,1234828800
"2009-02-18","DHT",2.02,2.03,1.92,2.03,3900,1234915200
"2009-02-19","DHT",2.03,2.03,2.03,2.03,300,1235001600
"2009-02-20","DHT",2.03,2.03,2.03,2.03,2100,1235088000
"2009-02-23","DHT",1.97,1.97,1.97,1.97,600,1235347200
"2009-02-24","DHT",1.97,1.97,1.97,1.97,3300,1235433600
"2009-02-25","DHT",2.09,2.09,2.08,2.08,800,1235520000
"2009-02-26","DHT",2.08,2.08,2.07,2.08,700,1235606400
"2009-03-02","DHT",2.19,2.19,2.19,2.19,100,1235952000
"2009-03-03","DHT",2.13,2.13,2.13,2.13,1000,1236038400
"2009-03-04","DHT",2.19,2.19,2.19,2.19,1000,1236124800
"2009-03-05","DHT",2.22,2.22,2.22,2.22,100,1236211200
"2009-03-06","DHT",2.22,2.22,2.09,2.21,400,1236297600
"2009-03-09","DHT",2.24,2.24,2.24,2.24,1000,1236556800
"2009-03-10","DHT",2.23,2.24,2.22,2.24,6200,1236643200
"2009-03-11","DHT",2.27,2.27,2.08,2.08,1100,1236729600
"2009-03-12","DHT",2.13,2.13,2.03,2.08,1700,1236816000
"2009-03-13","DHT",2.13,2.13,1.92,2.13,4100,1236902400
"2009-03-16","DHT",2.08,2.08,2.08,2.08,500,1237161600
"2009-03-17","DHT",2.08,2.08,2.08,2.08,1600,1237248000
"2009-03-18","DHT",2.09,2.09,2.03,2.08,7600,1237334400
"2009-03-19","DHT",2.19,2.19,2.08,2.08,600,1237420800
"2009-03-23","DHT",2,2.03,1.98,1.98,4500,1237766400
"2009-03-24","DHT",1.99,2.13,1.99,2.1,4100,1237852800
"2009-03-25","DHT",2,2,1.92,1.95,5600,1237939200
"2009-03-26","DHT",1.95,2.07,1.95,2.06,13800,1238025600
"2009-03-27","DHT",2.08,2.09,2.03,2.03,6700,1238112000
"2009-03-30","DHT",2.13,2.13,1.92,1.92,600,1238371200
"2009-03-31","DHT",1.98,1.98,1.97,1.97,500,1238457600
"2009-04-01","DHT",1.92,2.08,1.92,2.08,2400,1238544000
"2009-04-02","DHT",2.05,2.05,2.05,2.05,1200,1238630400
"2009-04-03","DHT",2.05,2.15,2.05,2.09,12100,1238716800
"2009-04-07","DHT",2.13,2.19,2.03,2.13,14500,1239062400
"2009-04-08","DHT",2.08,2.08,2,2,3600,1239148800
"2009-04-09","DHT",1.94,2.09,1.92,2.05,2900,1239235200
"2009-04-10","DHT",2.08,2.1,2.08,2.1,8800,1239321600
"2009-04-13","DHT",2.17,2.23,2.15,2.23,15800,1239580800
"2009-04-14","DHT",2.35,2.35,2.13,2.35,19000,1239667200
"2009-04-15","DHT",2.28,2.28,2.17,2.28,9000,1239753600
"2009-04-16","DHT",2.3,2.35,2.24,2.28,9300,1239840000
"2009-04-17","DHT",2.14,2.19,2.14,2.14,2800,1239926400
"2009-04-20","DHT",2.03,2.05,2,2,7800,1240185600
"2009-04-21","DHT",1.9,1.98,1.9,1.98,3800,1240272000
"2009-04-22","DHT",2.1,2.1,2.1,2.1,3800,1240358400
"2009-04-23","DHT",2.13,2.14,2.13,2.14,1900,1240444800
"2009-04-24","DHT",2.09,2.1,2.09,2.1,2400,1240531200
"2009-04-27","DHT",2.13,2.13,2.08,2.08,2100,1240790400
"2009-04-28","DHT",2.08,2.19,2.08,2.19,7500,1240876800
"2009-04-29","DHT",2.22,2.23,2.19,2.19,2800,1240963200
"2009-05-04","DHT",2.28,2.35,2.27,2.35,25800,1241395200
"2009-05-05","DHT",2.48,2.48,2.45,2.45,26400,1241481600
"2009-05-06","DHT",2.35,2.36,2.31,2.36,7200,1241568000
"2009-05-07","DHT",2.45,2.5,2.45,2.5,37900,1241654400
"2009-05-08","DHT",2.35,2.51,2.35,2.51,21100,1241740800
"2009-05-11","DHT",2.43,2.45,2.4,2.4,7300,1242000000
"2009-05-12","DHT",2.41,2.42,2.4,2.41,14200,1242086400
"2009-05-13","DHT",2.42,2.45,2.36,2.45,26200,1242172800
"2009-05-14","DHT",2.4,2.4,2.35,2.37,13400,1242259200
"2009-05-15","DHT",2.37,2.44,2.37,2.42,14500,1242345600
"2009-05-18","DHT",2.45,2.59,2.45,2.47,29800,1242604800
"2009-05-19","DHT",2.56,2.56,2.42,2.45,19800,1242691200
"2009-05-20","DHT",2.51,2.52,2.47,2.47,17600,1242777600
"2009-05-21","DHT",2.56,2.56,2.4,2.5,14600,1242864000
"2009-05-22","DHT",2.45,2.45,2.4,2.45,9300,1242950400
"2009-05-25","DHT",2.45,2.51,2.42,2.51,23400,1243209600
"2009-05-26","DHT",2.51,2.51,2.45,2.47,67200,1243296000
"2009-05-27","DHT",2.65,2.65,2.52,2.65,47100,1243382400
"2009-05-28","DHT",2.83,2.83,2.83,2.83,61500,1243468800
