"date","symbol","open","high","low","close","volume","timestamp"
"2020-11-23","HD6",16.17,16.17,12.36,14.27,217100,1606089600
"2020-11-24","HD6",14.74,14.74,14.74,14.74,2500,1606176000
"2020-11-26","HD6",14.74,14.74,12.55,12.55,2500,1606348800
"2020-11-30","HD6",12.84,12.84,11.13,11.13,2600,1606694400
"2020-12-01","HD6",10.84,11.41,10.84,11.41,11700,1606780800
"2020-12-02","HD6",9.51,9.51,9.51,9.51,3000,1606867200
"2020-12-03","HD6",8.18,8.18,8.18,8.18,1500,1606953600
"2020-12-04","HD6",9.32,9.32,9.32,9.32,100,1607040000
"2020-12-07","HD6",9.7,9.7,9.7,9.7,100,1607299200
"2020-12-09","HD6",9.79,10.46,9.7,10.46,20900,1607472000
"2020-12-14","HD6",9.7,9.7,9.51,9.7,11000,1607904000
"2020-12-15","HD6",8.27,8.27,8.27,8.27,2000,1607990400
"2020-12-18","HD6",7.89,7.89,7.61,7.61,6800,1608249600
"2020-12-21","HD6",8.75,8.75,8.75,8.75,300,1608508800
"2020-12-22","HD6",7.51,7.51,7.51,7.51,9000,1608595200
"2020-12-24","HD6",6.56,6.56,6.56,6.56,400,1608768000
"2020-12-29","HD6",5.9,7.51,5.9,7.51,500,1609200000
"2021-01-05","HD6",7.04,7.04,7.04,7.04,100,1609804800
"2021-01-06","HD6",8.08,8.08,8.08,8.08,100,1609891200
"2021-01-07","HD6",9.22,9.22,9.22,9.22,10000,1609977600
"2021-01-08","HD6",10.56,10.56,10.56,10.56,1000,1610064000
"2021-01-11","HD6",12.08,12.08,12.08,12.08,100,1610323200
"2021-01-12","HD6",12.08,12.08,12.08,12.08,500,1610409600
"2021-01-15","HD6",11.32,11.32,11.32,11.32,2000,1610668800
"2021-01-18","HD6",10.56,10.56,10.56,10.56,1000,1610928000
"2021-01-22","HD6",9.61,9.61,9.51,9.51,18500,1611273600
"2021-01-26","HD6",9.98,9.98,9.98,9.98,100,1611619200
"2021-01-27","HD6",9.61,9.61,9.61,9.61,2000,1611705600
"2021-01-28","HD6",9.51,9.51,9.51,9.51,59700,1611792000
"2021-02-01","HD6",9.51,10.84,9.51,10.84,500,1612137600
"2021-02-02","HD6",9.03,11.6,9.03,11.6,200,1612224000
"2021-02-03","HD6",10.65,11.79,10.65,11.79,200,1612310400
"2021-02-04","HD6",11.22,11.22,11.22,11.22,700,1612396800
"2021-02-09","HD6",9.7,9.7,9.7,9.7,1400,1612828800
"2021-02-17","HD6",9.51,9.61,9.51,9.61,1700,1613520000
"2021-02-18","HD6",10.84,11.03,8.18,8.18,400,1613606400
"2021-02-24","HD6",11.79,11.79,11.79,11.79,100,1614124800
"2021-03-08","HD6",13.41,13.41,13.41,13.41,100,1615161600
"2021-03-11","HD6",11.41,11.41,11.41,11.41,100,1615420800
"2021-03-12","HD6",13.12,13.12,13.12,13.12,100,1615507200
"2021-03-15","HD6",12.84,12.84,12.84,12.84,100,1615766400
"2021-03-16","HD6",14.27,14.27,14.27,14.27,100,1615852800
"2021-03-18","HD6",12.17,12.17,12.17,12.17,1000,1616025600
"2021-03-19","HD6",12.17,12.17,12.17,12.17,100,1616112000
"2021-03-22","HD6",13.88,13.88,13.88,13.88,100,1616371200
"2021-03-23","HD6",11.89,11.89,11.89,11.89,300,1616457600
"2021-03-25","HD6",13.5,13.5,11.41,11.41,600,1616630400
"2021-03-29","HD6",10.08,10.08,10.08,10.08,100,1616976000
"2021-03-30","HD6",10.08,10.18,10.08,10.08,800,1617062400
"2021-03-31","HD6",11.51,11.51,9.22,11.51,2200,1617148800
"2021-04-01","HD6",10.75,10.75,9.41,9.41,3100,1617235200
"2021-04-02","HD6",10.75,10.75,9.22,9.22,3100,1617321600
"2021-04-05","HD6",9.98,9.98,9.98,9.98,1000,1617580800
"2021-04-06","HD6",10.46,10.46,10.46,10.46,100,1617667200
"2021-04-07","HD6",11.41,11.41,11.32,11.41,1800,1617753600
"2021-04-08","HD6",10.94,12.36,9.98,12.36,66100,1617840000
"2021-04-09","HD6",11.89,11.89,9.98,10.08,30100,1617926400
"2021-04-12","HD6",11.41,11.41,11.41,11.41,100,1618185600
"2021-04-13","HD6",12.36,12.36,12.36,12.36,100,1618272000
"2021-04-14","HD6",12.36,12.36,12.36,12.36,100,1618358400
"2021-04-16","HD6",14.07,14.07,13.31,13.31,1100,1618531200
"2021-04-19","HD6",13.41,13.41,13.41,13.41,100,1618790400
"2021-04-20","HD6",13.41,13.41,12.74,12.74,12900,1618876800
"2021-04-22","HD6",12.84,12.84,12.84,12.84,400,1619049600
"2021-04-23","HD6",14.17,14.17,14.17,14.17,100,1619136000
"2021-05-05","HD6",12.08,12.08,12.08,12.08,100,1620172800
"2021-05-07","HD6",10.27,10.27,10.27,10.27,100,1620345600
"2021-05-11","HD6",11.79,11.79,11.79,11.79,100,1620691200
"2021-05-13","HD6",11.79,11.79,11.79,11.79,3000,1620864000
"2021-05-17","HD6",11.79,11.79,11.79,11.79,1000,1621209600
"2021-05-18","HD6",12.36,12.36,12.36,12.36,200,1621296000
"2021-05-19","HD6",12.84,12.84,12.84,12.84,200,1621382400
"2021-05-20","HD6",12.36,12.36,12.36,12.36,100,1621468800
"2021-05-21","HD6",12.84,12.84,12.84,12.84,1000,1621555200
"2021-05-25","HD6",13.79,13.79,13.79,13.79,100,1621900800
"2021-05-26","HD6",12.36,12.36,12.36,12.36,500,1621987200
"2021-05-27","HD6",12.36,12.36,12.36,12.36,2300,1622073600
"2021-06-02","HD6",13.41,13.41,13.41,13.41,100,1622592000
"2021-06-07","HD6",11.98,11.98,11.98,11.98,100,1623024000
"2021-06-08","HD6",11.98,11.98,11.7,11.89,15600,1623110400
"2021-06-11","HD6",11.7,11.7,11.7,11.7,2500,1623369600
"2021-06-14","HD6",11.89,11.89,11.89,11.89,2000,1623628800
"2021-06-25","HD6",11.89,11.89,11.89,11.89,3000,1624579200
"2021-06-29","HD6",11.89,11.89,11.89,11.89,100,1624924800
"2021-06-30","HD6",11.89,11.89,11.89,11.89,1700,1625011200
"2021-07-07","HD6",11.89,11.89,11.89,11.89,3000,1625616000
"2021-07-16","HD6",11.89,11.89,11.89,11.89,1200,1626393600
"2021-07-22","HD6",11.89,11.89,11.89,11.89,100,1626912000
"2021-08-16","HD6",13.31,13.31,13.31,13.31,100,1629072000
"2021-08-23","HD6",12.36,12.36,12.36,12.36,1000,1629676800
"2021-08-31","HD6",13.31,13.31,13.31,13.31,100,1630368000
"2021-09-15","HD6",13.31,13.79,13.31,13.79,4000,1631664000
"2021-09-16","HD6",13.79,13.79,13.79,13.79,100,1631750400
"2021-09-17","HD6",13.79,14.84,13.79,14.84,16200,1631836800
"2021-09-20","HD6",12.65,12.65,12.65,12.65,100,1632096000
"2021-09-21","HD6",11.89,11.89,11.41,11.41,1000,1632182400
"2021-09-24","HD6",13.22,13.22,13.22,13.22,100,1632441600
"2021-09-27","HD6",13.22,13.22,13.22,13.22,100,1632700800
