"date","symbol","open","high","low","close","volume","timestamp"
"2009-12-01","TKC",24.36,24.36,19.4,19.4,58800,1259625600
"2009-12-02","TKC",19.97,19.97,19.97,19.97,7900,1259712000
"2009-12-03","TKC",18.59,18.59,18.59,18.59,23900,1259798400
"2009-12-04","TKC",17.32,17.32,17.32,17.32,20000,1259884800
"2009-12-07","TKC",16.11,17.14,16.11,17.14,135400,1260144000
"2009-12-08","TKC",16.45,17.09,16.28,16.45,113600,1260230400
"2009-12-09","TKC",15.59,15.59,15.53,15.53,1900,1260316800
"2009-12-10","TKC",16.11,16.11,14.49,14.49,4800,1260403200
"2009-12-11","TKC",13.74,13.74,13.74,13.74,1800,1260489600
"2009-12-14","TKC",12.81,13.39,12.81,12.81,66300,1260748800
"2009-12-15","TKC",13.28,13.28,11.95,11.95,27900,1260835200
"2009-12-16","TKC",11.54,11.54,11.14,11.14,58900,1260921600
"2009-12-17","TKC",10.45,10.45,10.39,10.39,64000,1261008000
"2009-12-18","TKC",10.91,11.08,10.68,11.08,27200,1261094400
"2009-12-21","TKC",11.83,11.83,11.83,11.83,265800,1261353600
"2009-12-22","TKC",12.64,12.64,11.08,11.08,109100,1261440000
"2009-12-23","TKC",11.26,11.66,10.97,11.66,45700,1261526400
"2009-12-24","TKC",11.54,12.06,11.26,12.01,58300,1261612800
"2009-12-25","TKC",12.7,12.76,11.83,12.64,190500,1261699200
"2009-12-28","TKC",12.7,13.05,12.7,13.05,171500,1261958400
"2009-12-29","TKC",13.85,13.85,13.8,13.85,81500,1262044800
"2009-12-30","TKC",14.78,14.78,14.43,14.78,140600,1262131200
"2009-12-31","TKC",15.76,15.76,15.3,15.3,253900,1262217600
"2010-01-04","TKC",16.16,16.68,15.59,16.68,152800,1262563200
"2010-01-05","TKC",17.32,17.61,16.22,16.22,102900,1262649600
"2010-01-06","TKC",15.93,16.45,15.82,15.82,137300,1262736000
"2010-01-07","TKC",16.16,17.03,15.01,16.74,259000,1262822400
"2010-01-08","TKC",17.03,17.66,16.74,17.32,346800,1262908800
"2010-01-11","TKC",17.55,17.61,16.74,17.2,79700,1263168000
"2010-01-12","TKC",17.09,17.09,16.05,16.05,106600,1263254400
"2010-01-13","TKC",15.7,16.45,15.36,16.16,194200,1263340800
"2010-01-14","TKC",16.57,16.57,15.59,15.87,76400,1263427200
"2010-01-15","TKC",16.05,16.05,15.07,15.18,48000,1263513600
"2010-01-18","TKC",14.55,14.6,14.37,14.37,40800,1263772800
"2010-01-19","TKC",14.49,15.01,14.49,15.01,29500,1263859200
"2010-01-20","TKC",15.24,15.53,14.6,14.95,23800,1263945600
"2010-01-21","TKC",14.14,14.14,13.97,13.97,56200,1264032000
"2010-01-22","TKC",13.56,14.43,13.28,14.09,40500,1264118400
"2010-01-25","TKC",14.43,14.43,13.16,13.62,2800,1264377600
"2010-01-26","TKC",14.43,14.55,14.14,14.55,47500,1264464000
"2010-01-27","TKC",15.24,15.24,13.74,13.74,40500,1264550400
"2010-01-28","TKC",13.85,14.14,13.39,14.09,26300,1264636800
"2010-01-29","TKC",14.2,14.2,14.14,14.14,16900,1264723200
"2010-02-01","TKC",14.89,14.89,13.97,14.37,8400,1264982400
"2010-02-02","TKC",14.14,14.14,13.85,13.85,25400,1265068800
"2010-02-03","TKC",14.2,14.2,13.85,13.91,28300,1265155200
"2010-02-04","TKC",13.85,14.14,13.85,13.85,21700,1265241600
"2010-02-05","TKC",14.43,14.43,13.8,13.8,700,1265328000
"2010-02-08","TKC",14.14,14.32,13.74,13.85,20200,1265587200
"2010-02-09","TKC",13.85,13.85,13.28,13.28,36000,1265673600
"2010-02-10","TKC",13.39,13.56,13.39,13.45,9000,1265760000
"2010-02-11","TKC",13.39,13.39,13.39,13.39,2000,1265846400
"2010-02-12","TKC",13.8,14.32,13.8,14.32,134500,1265932800
"2010-02-22","TKC",14.14,14.72,14.14,14.26,17600,1266796800
"2010-02-23","TKC",13.97,14.2,13.74,14.2,10300,1266883200
"2010-02-24","TKC",14.14,14.43,13.97,14.43,30600,1266969600
"2010-02-25","TKC",14.55,14.72,14.14,14.37,43600,1267056000
"2010-02-26","TKC",14.32,14.6,14.14,14.55,36800,1267142400
"2010-03-01","TKC",15.41,15.47,14.84,15.47,81900,1267401600
"2010-03-02","TKC",16.51,16.51,15.12,15.47,58600,1267488000
"2010-03-03","TKC",15.59,15.87,15.01,15.64,14900,1267574400
"2010-03-04","TKC",15.59,15.87,14.72,14.72,47800,1267660800
"2010-03-05","TKC",15.01,15.47,14.95,15.47,82800,1267747200
"2010-03-08","TKC",16.11,16.16,15.53,16.16,176800,1268006400
"2010-03-09","TKC",16.45,17.09,16.45,17.09,197900,1268092800
"2010-03-10","TKC",17.89,18.18,17.09,17.26,92700,1268179200
"2010-03-11","TKC",18.07,18.07,16.45,16.74,45900,1268265600
"2010-03-12","TKC",17.09,17.09,16.16,16.91,116800,1268352000
"2010-03-15","TKC",17.61,17.84,16.74,17.03,126200,1268611200
"2010-03-16","TKC",16.34,16.63,15.93,16.05,101600,1268697600
"2010-03-17","TKC",16.16,16.45,15.3,15.3,32300,1268784000
"2010-03-18","TKC",16.16,16.16,14.78,15.76,97200,1268870400
"2010-03-19","TKC",16.11,16.39,16.11,16.39,97700,1268956800
"2010-03-22","TKC",17.49,17.49,17.14,17.49,338100,1269216000
"2010-03-23","TKC",17.61,17.61,16.74,16.86,83400,1269302400
"2010-03-24","TKC",17.03,17.2,16.74,16.97,55100,1269388800
"2010-03-25","TKC",16.63,16.63,15.87,15.87,137300,1269475200
"2010-03-26","TKC",16.16,16.16,15.12,15.87,62100,1269561600
"2010-03-29","TKC",16.16,16.16,15.53,16.16,48100,1269820800
"2010-03-30","TKC",16.45,16.45,15.59,15.7,55800,1269907200
"2010-03-31","TKC",15.87,15.87,14.89,15.3,79500,1269993600
"2010-04-01","TKC",15.12,15.87,15.12,15.7,67100,1270080000
"2010-04-02","TKC",15.3,16.05,15.3,15.59,34600,1270166400
"2010-04-05","TKC",16.11,16.57,15.59,16.39,81000,1270425600
"2010-04-06","TKC",16.74,16.74,15.36,15.59,66300,1270512000
"2010-04-07","TKC",16.11,16.16,15.59,16.16,94900,1270598400
"2010-04-08","TKC",15.82,16.91,15.82,16.91,242300,1270684800
"2010-04-09","TKC",17.61,17.95,16.57,16.74,55500,1270771200
"2010-04-12","TKC",18.01,18.01,16.11,16.22,73000,1271030400
"2010-04-13","TKC",16.28,16.34,15.93,16.22,91800,1271116800
"2010-04-14","TKC",16.22,16.28,15.99,16.22,53500,1271203200
"2010-04-15","TKC",16.28,17.26,16.16,17.26,316400,1271289600
"2010-04-16","TKC",17.61,18.24,17.61,18.24,281900,1271376000
"2010-04-19","TKC",18.82,19.51,18.82,19.51,237700,1271635200
"2010-04-20","TKC",20.84,20.84,20.84,20.84,30500,1271721600
"2010-04-21","TKC",22.28,22.28,22.28,22.28,32600,1271808000
"2010-04-22","TKC",23.84,23.84,20.72,23.84,1036400,1271894400
"2010-04-26","TKC",24.76,24.76,24.25,24.76,213100,1272240000
"2010-04-27","TKC",26.5,26.5,25.98,26.5,259000,1272326400
"2010-04-28","TKC",28.34,28.34,26.32,26.44,183500,1272412800
"2010-04-29","TKC",25.92,27.88,25.92,27.54,307700,1272499200
"2010-05-04","TKC",28.86,29.15,28.29,29.15,344800,1272931200
"2010-05-05","TKC",30.59,31.11,29.15,31.11,364500,1273017600
"2010-05-06","TKC",31.29,32.9,30.59,31.75,174500,1273104000
"2010-05-07","TKC",29.79,31.17,29.79,29.79,219800,1273190400
"2010-05-10","TKC",27.94,30.02,27.94,27.94,156000,1273449600
"2010-05-11","TKC",29.44,30.02,28.57,29.32,672300,1273536000
"2010-05-12","TKC",29.9,31.46,27.82,27.88,150500,1273622400
"2010-05-13","TKC",30.59,30.59,27.25,27.71,68900,1273708800
"2010-05-14","TKC",27.71,29.32,27.71,27.82,203500,1273795200
"2010-05-17","TKC",28.4,28.4,26.44,26.44,138500,1274054400
"2010-05-18","TKC",25.4,27.02,25.4,25.4,35400,1274140800
"2010-05-19","TKC",23.67,23.67,23.67,23.67,9400,1274227200
"2010-05-20","TKC",22.05,24.82,22.05,24.82,309600,1274313600
"2010-05-21","TKC",21.01,21.01,21.01,21.01,17400,1274400000
"2010-05-24","TKC",19.57,21.3,19.57,19.63,179300,1274659200
"2010-05-25","TKC",20.15,20.26,18.76,18.76,231000,1274745600
"2010-05-26","TKC",19.91,20.95,19.91,20.95,311500,1274832000
"2010-05-27","TKC",22.28,22.34,21.94,22.34,371000,1274918400
"2010-05-28","TKC",23.9,23.9,23.9,23.9,118100,1275004800
"2010-05-31","TKC",25.4,25.4,22.28,23.61,139300,1275264000
"2010-06-01","TKC",21.94,23.9,21.53,23.21,245800,1275350400
"2010-06-02","TKC",23.61,24.3,22.22,24.3,281600,1275436800
"2010-06-03","TKC",25.23,25.34,23.96,23.96,124800,1275523200
"2010-06-04","TKC",24.82,24.82,22.92,22.92,114900,1275609600
"2010-06-07","TKC",23.09,23.09,21.76,21.82,212100,1275868800
"2010-06-08","TKC",21.65,22.22,21.24,21.99,93900,1275955200
"2010-06-09","TKC",22.92,22.92,21.47,21.94,101300,1276041600
"2010-06-10","TKC",22.45,22.57,22.05,22.28,69000,1276128000
"2010-06-11","TKC",23.26,23.55,22.51,22.51,101100,1276214400
"2010-06-14","TKC",23.67,23.67,22.28,22.8,152400,1276473600
"2010-06-15","TKC",22.98,23.67,22.51,23.49,422200,1276560000
"2010-06-16","TKC",24.53,24.76,23.49,24.76,139000,1276646400
"2010-06-17","TKC",26.5,26.5,24.53,24.71,336600,1276732800
"2010-06-18","TKC",25.11,25.11,23.84,24.01,171600,1276819200
"2010-06-21","TKC",24.25,24.59,23.55,23.9,320500,1277078400
"2010-06-22","TKC",23.73,23.78,22.63,22.69,215900,1277164800
"2010-06-23","TKC",22.51,23.32,22.51,22.86,122100,1277251200
"2010-06-24","TKC",23.09,23.61,22.8,22.98,154500,1277337600
"2010-06-25","TKC",23.03,23.03,21.82,21.82,255500,1277424000
"2010-06-28","TKC",17.55,17.55,17.32,17.55,302300,1277683200
"2010-06-29","TKC",17.89,17.89,17.38,17.49,95500,1277769600
"2010-06-30","TKC",16.86,16.86,16.39,16.51,107400,1277856000
"2010-07-01","TKC",16.45,16.68,16.16,16.51,59500,1277942400
"2010-07-02","TKC",16.39,16.63,16.22,16.34,80800,1278028800
"2010-07-05","TKC",15.59,17.09,15.59,16.74,82200,1278288000
"2010-07-06","TKC",16.51,16.63,16.16,16.22,115100,1278374400
"2010-07-07","TKC",17.03,17.03,15.99,16.05,44400,1278460800
"2010-07-08","TKC",16.39,16.8,16.16,16.28,81700,1278547200
"2010-07-09","TKC",16.22,16.34,16.16,16.34,23200,1278633600
"2010-07-12","TKC",16.74,16.74,16.16,16.45,22500,1278892800
"2010-07-13","TKC",16.74,17.32,16.57,17.32,97000,1278979200
"2010-07-14","TKC",17.55,18.18,17.55,18.18,131000,1279065600
"2010-07-15","TKC",19.45,19.45,18.59,18.88,582900,1279152000
"2010-07-16","TKC",19.28,19.28,18.3,18.41,119300,1279238400
"2010-07-19","TKC",17.89,18.59,17.89,18.24,100900,1279497600
"2010-07-20","TKC",18.53,19.34,18.3,18.93,117100,1279584000
"2010-07-21","TKC",17.61,18.53,17.61,17.95,104500,1279670400
"2010-07-22","TKC",18.3,18.41,17.72,17.95,70200,1279756800
"2010-07-23","TKC",18.18,18.18,17.32,17.61,76100,1279843200
"2010-07-26","TKC",18.47,18.47,16.8,17.03,113400,1280102400
"2010-07-27","TKC",17.2,17.32,16.63,16.74,86600,1280188800
"2010-07-28","TKC",17.14,17.14,16.16,16.51,51800,1280275200
"2010-07-29","TKC",16.45,16.68,16.22,16.57,40300,1280361600
"2010-07-30","TKC",16.91,16.91,16.63,16.63,50000,1280448000
"2010-08-02","TKC",16.68,16.74,15.7,16.11,75300,1280707200
"2010-08-03","TKC",16.11,16.11,15.01,15.01,99800,1280793600
"2010-08-04","TKC",15.01,15.59,14.6,14.84,79200,1280880000
"2010-08-05","TKC",15.01,15.59,14.84,15.24,42400,1280966400
"2010-08-06","TKC",15.59,15.59,15.12,15.24,26000,1281052800
"2010-08-09","TKC",14.78,14.78,14.2,14.43,74500,1281312000
"2010-08-10","TKC",14.37,14.37,13.28,13.39,91700,1281398400
"2010-08-11","TKC",13.34,14.26,13.34,14.26,118800,1281484800
"2010-08-12","TKC",14.09,14.09,13.1,13.28,119000,1281571200
"2010-08-13","TKC",12.76,13.97,12.53,13.45,80800,1281657600
"2010-08-16","TKC",14.14,14.14,13.85,14.14,68300,1281916800
"2010-08-17","TKC",14.26,15.01,13.85,14.03,39400,1282003200
"2010-08-18","TKC",14.72,14.72,13.51,13.51,90000,1282089600
"2010-08-19","TKC",13.51,13.85,13.05,13.28,58000,1282176000
"2010-08-20","TKC",12.99,13.62,12.81,13.22,38400,1282262400
"2010-08-23","TKC",12.93,13.28,12.7,12.7,34600,1282521600
"2010-08-24","TKC",13.05,13.05,12.12,12.24,150400,1282608000
"2010-08-25","TKC",11.54,11.54,11.37,11.37,91100,1282694400
"2010-08-26","TKC",11.37,11.43,10.62,10.79,28400,1282780800
"2010-08-27","TKC",10.97,10.97,10.28,10.79,38800,1282867200
"2010-08-30","TKC",11.31,11.31,11.31,11.31,23000,1283126400
"2010-08-31","TKC",12.01,12.06,11.95,12.06,52900,1283212800
"2010-09-01","TKC",12.76,12.87,12.06,12.87,138700,1283299200
"2010-09-06","TKC",13.62,13.68,13.56,13.68,207500,1283731200
"2010-09-07","TKC",14.43,14.49,12.99,13.28,99300,1283817600
"2010-09-08","TKC",12.99,13.51,12.76,13.05,139500,1283904000
"2010-09-09","TKC",12.76,13.85,12.76,13.85,182800,1283990400
"2010-09-10","TKC",14.72,14.72,13.34,14.43,343200,1284076800
"2010-09-13","TKC",13.56,14.66,13.51,13.51,159300,1284336000
"2010-09-14","TKC",14.09,14.26,13.85,14.14,54100,1284422400
"2010-09-15","TKC",13.16,14.66,13.16,13.62,62100,1284508800
"2010-09-16","TKC",13.28,13.68,12.81,13.45,94700,1284595200
"2010-09-17","TKC",14.09,14.32,13.97,14.32,234700,1284681600
"2010-09-20","TKC",15.24,15.24,14.26,14.43,276500,1284940800
