"date","symbol","open","high","low","close","volume","timestamp"
"2017-07-28","VLP",1.55,1.55,1.55,1.55,1000,1501200000
"2017-08-14","VLP",1.55,1.55,1.55,1.55,800,1502668800
"2017-08-16","VLP",1.55,1.55,1.55,1.55,2600,1502841600
"2017-08-23","VLP",1.55,1.55,1.55,1.55,5000,1503446400
"2017-08-29","VLP",1.58,1.58,1.58,1.58,3300,1503964800
"2017-09-21","VLP",1.55,1.55,1.55,1.55,1000,1505952000
"2017-10-16","VLP",1.58,1.58,1.58,1.58,3100,1508112000
"2017-11-06","VLP",1.58,1.58,1.58,1.58,1700,1509926400
"2018-01-04","VLP",1.55,1.55,1.55,1.55,2000,1515024000
"2018-01-10","VLP",1.55,1.55,1.55,1.55,1700,1515542400
"2018-01-11","VLP",1.63,1.63,1.63,1.63,2900,1515628800
"2018-01-12","VLP",1.67,1.67,1.67,1.67,3600,1515715200
"2018-01-17","VLP",1.67,1.67,1.67,1.67,5400,1516147200
"2018-01-22","VLP",1.67,1.67,1.67,1.67,100,1516579200
"2018-04-05","VLP",1.39,1.39,1.39,1.39,200,1522886400
"2018-06-18","VLP",0.84,0.84,0.84,0.84,100,1529280000
"2018-08-31","VLP",0.51,0.51,0.51,0.51,1200,1535673600
"2018-09-21","VLP",0.44,0.44,0.44,0.44,1800,1537488000
"2019-08-13","VLP",0.6,0.6,0.6,0.6,900,1565654400
"2021-07-30","VLP",0.8,0.8,0.8,0.8,600,1627603200
"2021-09-09","VLP",1.1,1.1,1.1,1.1,2000,1631145600
