"date","symbol","open","high","low","close","volume","timestamp"
"2018-12-10","TTE",14.82,14.82,14.82,14.82,3200,1544400000
"2018-12-11","TTE",15.83,15.83,15.83,15.83,1100,1544486400
"2018-12-12","TTE",16.93,16.93,16.93,16.93,1000,1544572800
"2018-12-13","TTE",18.11,18.11,18.06,18.06,4860,1544659200
"2018-12-14","TTE",19.29,19.29,19.29,19.29,110,1544745600
"2018-12-17","TTE",17.96,17.96,17.96,17.96,600,1545004800
"2018-12-18","TTE",16.73,16.73,16.73,16.73,140,1545091200
"2018-12-20","TTE",15.6,15.6,15.6,15.6,10,1545264000
"2018-12-21","TTE",14.51,14.51,14.51,14.51,2410,1545350400
"2018-12-24","TTE",13.52,13.52,13.52,13.52,10,1545609600
"2018-12-25","TTE",12.57,12.57,12.57,12.57,50,1545696000
"2018-12-26","TTE",11.72,11.72,11.72,11.72,520,1545782400
"2018-12-27","TTE",10.92,12.53,10.92,10.92,1070,1545868800
"2018-12-28","TTE",10.21,11.68,10.16,10.16,590,1545955200
"2019-01-02","TTE",10.87,10.87,9.46,10.87,1360,1546387200
"2019-01-03","TTE",11.58,11.58,11.58,11.58,70,1546473600
"2019-01-04","TTE",12.24,12.24,12.24,12.24,10,1546560000
"2019-01-14","TTE",11.39,11.39,11.39,11.39,10,1547424000
"2019-01-18","TTE",10.64,10.64,10.64,10.64,10,1547769600
"2019-01-21","TTE",9.93,9.93,9.93,9.93,130,1548028800
"2019-01-22","TTE",9.24,10.59,9.24,10.59,230,1548115200
"2019-01-24","TTE",9.88,9.88,9.88,9.88,1000,1548288000
"2019-01-25","TTE",9.19,9.88,9.19,9.19,160,1548374400
"2019-01-28","TTE",8.55,9.74,8.55,9.74,480,1548633600
"2019-01-29","TTE",10.4,10.4,9.74,9.74,100,1548720000
"2019-01-30","TTE",9.88,9.88,9.88,9.88,10,1548806400
"2019-01-31","TTE",9.93,9.93,9.93,9.93,10,1548892800
"2019-02-11","TTE",9.93,9.93,9.24,9.24,610,1549843200
"2019-02-12","TTE",8.6,9.83,8.6,9.83,1970,1549929600
"2019-02-13","TTE",10.49,10.49,10.12,10.12,110,1550016000
"2019-02-14","TTE",10.4,10.4,9.42,9.42,90,1550102400
"2019-02-15","TTE",8.77,9.64,8.77,8.77,680,1550188800
"2019-02-18","TTE",8.98,8.98,8.77,8.77,40,1550448000
"2019-02-19","TTE",8.16,8.17,8.16,8.17,570,1550534400
"2019-02-20","TTE",8.7,8.7,7.61,7.62,40,1550620800
"2019-02-21","TTE",7.09,8.13,7.09,8.04,50,1550707200
"2019-02-22","TTE",7.48,8.51,7.48,7.48,280,1550793600
"2019-02-25","TTE",6.96,8,6.96,7.94,30,1551052800
"2019-02-26","TTE",8.41,8.49,8.41,8.48,200,1551139200
"2019-02-27","TTE",9.05,9.05,8.89,8.98,300,1551225600
"2019-02-28","TTE",8.98,9.36,8.98,9.36,110,1551312000
"2019-03-01","TTE",9.41,9.46,8.98,9.46,680,1551398400
"2019-03-04","TTE",9.83,9.83,9.08,9.08,150,1551657600
"2019-03-05","TTE",9.08,9.08,9.08,9.08,100,1551744000
"2019-03-07","TTE",9.08,9.08,9.08,9.08,10,1551916800
"2019-03-12","TTE",9.27,9.27,9.27,9.27,1000,1552348800
"2019-03-13","TTE",9.46,9.46,9.46,9.46,100,1552435200
"2019-03-15","TTE",9.46,9.46,9.46,9.46,100,1552608000
"2019-03-20","TTE",9.46,9.46,9.46,9.46,80,1553040000
"2019-03-21","TTE",10.12,10.12,9.46,9.46,100,1553126400
"2019-03-22","TTE",9.46,9.46,9.46,9.46,20,1553212800
"2019-03-25","TTE",10.12,10.12,10.12,10.12,560,1553472000
"2019-03-27","TTE",10.78,10.78,10.78,10.78,760,1553644800
"2019-03-28","TTE",11.49,11.49,11.49,11.49,20,1553731200
"2019-03-29","TTE",12.2,12.2,12.2,12.2,10,1553817600
"2019-04-01","TTE",12.95,12.95,11.35,11.35,830,1554076800
"2019-04-02","TTE",12.1,12.1,12.1,12.1,50,1554163200
"2019-04-03","TTE",12.57,12.57,12.57,12.57,10,1554249600
"2019-04-04","TTE",13.14,13.14,13.05,13.05,30,1554336000
"2019-04-05","TTE",12.15,13.9,12.15,13.9,1510,1554422400
"2019-04-09","TTE",14.18,14.18,14.18,14.18,50,1554768000
"2019-04-11","TTE",15.13,15.13,14.18,14.18,30,1554940800
"2019-04-12","TTE",13.19,13.19,13.19,13.19,10,1555027200
"2019-04-17","TTE",13.05,13.05,13.05,13.05,50,1555459200
"2019-04-19","TTE",12.76,12.76,12.76,12.76,30,1555632000
"2019-04-23","TTE",13.24,13.62,13.24,13.62,100,1555977600
