volume,date,symbol,high,timestamp,open,low,close
100,2017-07-11,HC3,12.45,1499731200,12.45,12.45,12.45
9000,2017-07-12,HC3,14.29,1499817600,14.29,14.29,14.29
1600,2017-07-13,HC3,16.4,1499904000,16.4,14.29,14.29
100,2017-07-17,HC3,13.71,1500249600,13.71,13.71,13.71
3600,2017-07-18,HC3,13.45,1500336000,11.66,11.66,13.19
5100,2017-07-19,HC3,12.87,1500422400,12.87,11.6,11.6
6100,2017-07-20,HC3,12.87,1500508800,12.87,12.87,12.87
1500,2017-07-21,HC3,13.71,1500595200,11.6,11.6,11.6
1100,2017-07-24,HC3,12.66,1500854400,10.81,10.81,12.66
300,2017-07-25,HC3,13.19,1500940800,10.81,10.81,13.19
2300,2017-07-26,HC3,13.35,1501027200,11.6,11.6,13.35
100,2017-07-27,HC3,11.87,1501113600,11.87,11.87,11.87
10100,2017-07-28,HC3,12.66,1501200000,12.66,12.18,12.18
1000,2017-07-31,HC3,12.66,1501459200,12.66,12.66,12.66
14700,2017-08-01,HC3,12.13,1501545600,12.13,11.87,11.87
10800,2017-08-02,HC3,12.08,1501632000,11.87,11.87,12.08
800,2017-08-03,HC3,11.92,1501718400,10.29,10.29,11.92
22600,2017-08-04,HC3,12.55,1501804800,9.34,9.34,12.55
4000,2017-08-07,HC3,11.71,1502064000,10.6,10.6,11.71
10400,2017-08-08,HC3,12.24,1502150400,10.81,9.13,12.24
9600,2017-08-09,HC3,12.61,1502236800,10.13,10.13,11.6
1600,2017-08-10,HC3,11.66,1502323200,10.07,10.07,11.66
3900,2017-08-11,HC3,11.66,1502409600,10.13,10.13,11.6
2500,2017-08-14,HC3,11.6,1502668800,11.6,11.34,11.34
8200,2017-08-16,HC3,12.39,1502841600,11.6,11.6,11.6
5500,2017-08-17,HC3,12.39,1502928000,10.55,10.55,12.39
200,2017-08-18,HC3,11.92,1503014400,11.92,11.92,11.92
1500,2017-08-21,HC3,13.61,1503273600,10.92,10.92,13.4
5200,2017-08-22,HC3,12.45,1503360000,11.18,11.18,12.45
200,2017-08-23,HC3,11.66,1503446400,11.66,11.66,11.66
3400,2017-08-24,HC3,12.45,1503532800,10.87,10.87,12.45
15000,2017-08-25,HC3,12.66,1503619200,11.45,11.45,12.66
8700,2017-08-28,HC3,12.92,1503878400,12.92,11.92,12.71
47200,2017-08-29,HC3,14.56,1503964800,14.51,13.98,14.24
15800,2017-08-30,HC3,14.61,1504051200,14.24,12.71,12.82
2100,2017-08-31,HC3,13.5,1504137600,12.18,12.18,12.61
3700,2017-09-01,HC3,13.19,1504224000,11.71,11.71,13.13
2200,2017-09-05,HC3,14.19,1504569600,14.19,12.61,13.13
10300,2017-09-06,HC3,14.14,1504656000,11.66,11.66,13.19
300,2017-09-07,HC3,13.19,1504742400,13.19,13.19,13.19
3600,2017-09-12,HC3,14.19,1505174400,14.19,12.5,13.19
13800,2017-09-13,HC3,12.76,1505260800,12.61,12.39,12.76
7200,2017-09-14,HC3,12.92,1505347200,12.92,12.39,12.39
300,2017-09-15,HC3,12.45,1505433600,12.45,12.45,12.45
200,2017-09-18,HC3,13.13,1505692800,13.13,13.13,13.13
5300,2017-09-19,HC3,12.76,1505779200,12.76,12.45,12.45
1600,2017-09-20,HC3,12.82,1505865600,12.66,12.66,12.82
1600,2017-09-21,HC3,14.19,1505952000,14.19,14.19,14.19
5700,2017-09-22,HC3,12.66,1506038400,12.61,12.5,12.5
3000,2017-09-25,HC3,13.4,1506297600,12.5,12.5,13.4
1100,2017-09-26,HC3,13.13,1506384000,13.13,12.66,12.66
100,2017-09-27,HC3,12.66,1506470400,12.66,12.66,12.66
1500,2017-09-28,HC3,13.87,1506556800,13.87,13.87,13.87
100,2017-09-29,HC3,12.71,1506643200,12.71,12.71,12.71
300,2017-10-02,HC3,12.97,1506902400,12.92,12.92,12.97
4100,2017-10-03,HC3,12.71,1506988800,12.71,12.71,12.71
6800,2017-10-04,HC3,12.82,1507075200,12.13,12.13,12.71
10900,2017-10-05,HC3,13.29,1507161600,12.97,12.82,13.03
600,2017-10-06,HC3,13.19,1507248000,12.71,12.71,13.19
800,2017-10-09,HC3,13.19,1507507200,13.19,12.39,13.19
7600,2017-10-10,HC3,13.03,1507593600,12.71,12.66,12.92
100,2017-10-11,HC3,13.66,1507680000,13.66,13.66,13.66
300,2017-10-12,HC3,13.4,1507766400,12.76,12.76,13.4
2100,2017-10-13,HC3,13.19,1507852800,13.19,12.71,12.71
7800,2017-10-16,HC3,13.19,1508112000,12.92,12.92,13.19
2700,2017-10-17,HC3,14.51,1508198400,14.51,13.03,13.03
11150,2017-10-18,HC3,13.13,1508284800,12.76,12.76,13.08
3700,2017-10-19,HC3,13.35,1508371200,13.35,13.08,13.24
13800,2017-10-20,HC3,14.14,1508457600,14.14,13.24,14.14
44750,2017-10-23,HC3,15.88,1508716800,15.88,13.87,15.88
5600,2017-10-24,HC3,18.25,1508803200,18.25,15.03,15.03
16000,2017-10-25,HC3,15.56,1508889600,15.03,14.87,15.56
9300,2017-10-26,HC3,15.82,1508976000,15.82,15.19,15.3
100,2017-10-27,HC3,15.77,1509062400,15.77,15.77,15.77
3100,2017-10-30,HC3,15.3,1509321600,15.3,14.77,14.77
3700,2017-10-31,HC3,14.98,1509408000,14.98,13.71,13.71
800,2017-11-01,HC3,14.03,1509494400,14.03,14.03,14.03
4800,2017-11-02,HC3,14.14,1509580800,14.03,14.03,14.14
1700,2017-11-03,HC3,14.24,1509667200,13.98,13.98,14.24
1200,2017-11-06,HC3,14.03,1509926400,13.71,13.71,14.03
1600,2017-11-07,HC3,14.45,1510012800,14.45,13.4,13.4
2100,2017-11-08,HC3,13.71,1510099200,13.71,13.71,13.71
300,2017-11-09,HC3,14.25,1510185600,14.25,14.25,14.25
3200,2017-11-10,HC3,14.79,1510272000,14.25,14.25,14.79
6800,2017-11-13,HC3,14.04,1510531200,14.04,13.5,13.5
200,2017-11-14,HC3,13.98,1510617600,13.98,13.98,13.98
1500,2017-11-16,HC3,13.93,1510790400,13.77,13.77,13.93
1200,2017-11-21,HC3,13.77,1511222400,13.5,13.5,13.5
2100,2017-11-22,HC3,13.77,1511308800,13.77,13.5,13.5
5100,2017-11-23,HC3,13.77,1511395200,13.77,13.5,13.5
1000,2017-11-24,HC3,12.96,1511481600,12.96,12.96,12.96
300,2017-11-27,HC3,13.5,1511740800,13.5,13.5,13.5
3800,2017-11-28,HC3,13.66,1511827200,13.61,13.61,13.66
400,2017-11-30,HC3,13.28,1512000000,13.28,13.23,13.23
1300,2017-12-01,HC3,13.77,1512086400,13.28,13.28,13.77
5400,2017-12-04,HC3,13.61,1512345600,13.61,13.61,13.61
2000,2017-12-05,HC3,13.61,1512432000,13.61,13.23,13.23
1300,2017-12-06,HC3,13.5,1512518400,13.5,13.39,13.39
100,2017-12-07,HC3,13.77,1512604800,13.77,13.77,13.77
6200,2017-12-08,HC3,13.5,1512691200,13.5,13.5,13.5
3100,2017-12-11,HC3,13.39,1512950400,13.39,13.34,13.34
1100,2017-12-12,HC3,13.39,1513036800,13.39,13.28,13.28
500,2017-12-13,HC3,13.77,1513123200,13.5,13.5,13.77
200,2017-12-14,HC3,13.61,1513209600,13.61,13.61,13.61
1500,2017-12-15,HC3,13.61,1513296000,13.61,13.5,13.5
3100,2017-12-19,HC3,14.31,1513641600,13.5,13.5,14.31
900,2017-12-22,HC3,13.5,1513900800,13.5,13.5,13.5
4100,2017-12-27,HC3,13.5,1514332800,13.39,13.23,13.23
5000,2017-12-28,HC3,13.23,1514419200,13.23,13.23,13.23
100,2017-12-29,HC3,14.04,1514505600,14.04,14.04,14.04
1000,2018-01-02,HC3,13.5,1514851200,13.5,13.5,13.5
1100,2018-01-03,HC3,13.5,1514937600,13.5,13.5,13.5
5300,2018-01-04,HC3,13.93,1515024000,13.93,13.23,13.5
2200,2018-01-08,HC3,14.04,1515369600,14.04,13.23,13.23
6800,2018-01-09,HC3,13.23,1515456000,13.23,13.23,13.23
2200,2018-01-11,HC3,13.07,1515628800,13.07,13.07,13.07
3000,2018-01-12,HC3,13.23,1515715200,13.17,13.17,13.23
3600,2018-01-15,HC3,13.07,1515974400,13.07,13.07,13.07
4500,2018-01-16,HC3,13.23,1516060800,13.23,13.17,13.23
1000,2018-01-18,HC3,13.5,1516233600,13.5,13.5,13.5
1200,2018-01-19,HC3,13.28,1516320000,13.28,13.23,13.23
5200,2018-01-22,HC3,13.5,1516579200,13.28,13.28,13.5
3200,2018-01-23,HC3,13.5,1516665600,13.5,13.39,13.39
800,2018-01-24,HC3,13.55,1516752000,13.5,13.5,13.55
1400,2018-01-25,HC3,13.77,1516838400,13.77,13.77,13.77
8700,2018-01-26,HC3,13.5,1516924800,13.5,13.23,13.5
5000,2018-01-29,HC3,13.23,1517184000,13.23,13.23,13.23
3000,2018-01-30,HC3,13.23,1517270400,13.23,13.23,13.23
11600,2018-01-31,HC3,14.04,1517356800,14.04,13.23,13.23
4700,2018-02-01,HC3,14.31,1517443200,14.04,13.77,14.31
2700,2018-02-05,HC3,14.04,1517788800,14.04,13.23,13.23
13500,2018-02-06,HC3,13.23,1517875200,13.23,13.17,13.17
200,2018-02-07,HC3,13.5,1517961600,13.5,13.5,13.5
34200,2018-02-08,HC3,14.47,1518048000,14.47,13.23,13.23
1900,2018-02-09,HC3,13.23,1518134400,13.12,13.12,13.23
40900,2018-02-12,HC3,15.12,1518393600,15.12,14.58,15.01
4300,2018-02-13,HC3,14.9,1518480000,14.58,14.58,14.58
40900,2018-02-21,HC3,15.39,1519171200,14.85,14.63,15.39
49374,2018-02-22,HC3,15.82,1519257600,15.17,15.17,15.77
