close,date,high,low,open,symbol,timestamp,volume
15.48,2018-06-21,15.48,15.48,15.48,NQN,1529539200,500
17.75,2018-06-22,17.75,17.75,17.75,NQN,1529625600,400
20.34,2018-06-26,20.34,20.34,20.34,NQN,1529971200,100
17.35,2018-06-27,17.35,17.35,17.35,NQN,1530057600,200
14.75,2018-06-28,14.75,14.75,14.75,NQN,1530144000,100
12.56,2018-07-02,16.86,12.56,16.86,NQN,1530489600,400
11.59,2018-07-03,11.59,11.59,11.59,NQN,1530576000,100
9.89,2018-07-04,9.89,9.89,9.89,NQN,1530662400,100
8.43,2018-07-05,8.43,8.43,8.43,NQN,1530748800,200
7.21,2018-07-06,7.21,7.21,7.21,NQN,1530835200,600
8.27,2018-07-09,8.27,6.16,6.16,NQN,1531094400,300
8.59,2018-07-10,8.59,8.59,8.59,NQN,1531180800,100
7.38,2018-07-11,7.38,7.38,7.38,NQN,1531267200,10000
7.7,2018-07-12,8.43,6.32,6.32,NQN,1531353600,1300
6.65,2018-07-13,8.59,6.65,8.59,NQN,1531440000,9800
6.08,2018-07-19,6.08,6.08,6.08,NQN,1531958400,100
6.97,2018-07-24,6.97,6.97,6.97,NQN,1532390400,100
6.16,2018-07-31,6.16,6.16,6.16,NQN,1532995200,200
7.05,2018-08-07,7.05,7.05,7.05,NQN,1533600000,500
8.11,2018-08-08,8.11,6,7.05,NQN,1533686400,5300
7.21,2018-08-09,7.21,7.21,7.21,NQN,1533772800,100
8.27,2018-08-13,8.27,6.16,6.16,NQN,1534118400,400
6.16,2018-08-14,6.16,6.16,6.16,NQN,1534204800,500
7.05,2018-08-15,7.05,5.27,5.27,NQN,1534291200,600
5.03,2018-08-16,5.03,5.03,5.03,NQN,1534377600,200
5.75,2018-08-20,5.75,5.75,5.75,NQN,1534723200,100
6.57,2018-08-21,6.57,6.57,6.57,NQN,1534809600,100
7.54,2018-08-22,7.54,7.54,7.54,NQN,1534896000,100
8.59,2018-08-23,8.59,8.59,8.59,NQN,1534982400,900
9.81,2018-08-24,9.81,7.38,7.38,NQN,1535068800,1200
11.02,2018-08-27,11.02,8.27,8.27,NQN,1535328000,2300
10.62,2018-08-28,10.62,8.19,10.62,NQN,1535414400,4500
10.94,2018-08-29,10.94,8.59,10.94,NQN,1535500800,8100
10.86,2018-08-30,10.86,10.86,10.86,NQN,1535587200,300
12.48,2018-08-31,12.48,9.24,9.24,NQN,1535673600,5200
11.35,2018-09-04,11.35,8.67,8.67,NQN,1536019200,2700
8.67,2018-09-07,8.67,8.67,8.67,NQN,1536278400,1000
