close,date,high,low,open,symbol,timestamp,volume
35.93,2010-08-09,36.96,33.95,34.38,CLG,1281312000,528870
35.93,2010-08-10,37.39,34.9,36.1,CLG,1281398400,151030
35.67,2010-08-11,36.19,35.24,36.1,CLG,1281484800,87300
34.38,2010-08-12,35.67,33.95,35.67,CLG,1281571200,139700
34.29,2010-08-13,34.29,32.66,34.29,CLG,1281657600,178810
35.67,2010-08-16,35.76,34.04,34.04,CLG,1281916800,132690
35.76,2010-08-17,35.76,33.95,35.76,CLG,1282003200,125650
35.07,2010-08-18,35.15,34.12,34.38,CLG,1282089600,127150
35.15,2010-08-19,35.15,33.86,33.86,CLG,1282176000,35320
35.67,2010-08-20,35.93,34.72,34.72,CLG,1282262400,180810
36.87,2010-08-23,36.87,35.67,35.67,CLG,1282521600,102760
36.96,2010-08-24,37.39,35.93,36.1,CLG,1282608000,63890
36.36,2010-08-25,37.39,36.1,36.96,CLG,1282694400,65750
36.96,2010-08-26,36.96,36.36,36.96,CLG,1282780800,102370
36.79,2010-08-27,37.13,36.19,36.79,CLG,1282867200,78070
38.51,2010-08-30,38.51,36.79,37.39,CLG,1283126400,69230
40.4,2010-08-31,40.4,38.51,40.4,CLG,1283212800,59980
42.37,2010-09-01,42.37,41.26,42.2,CLG,1283299200,72760
43.41,2010-09-06,43.83,42.37,43.83,CLG,1283731200,164330
42.98,2010-09-07,42.98,41.69,42.98,CLG,1283817600,96780
42.98,2010-09-08,42.98,40.83,42.12,CLG,1283904000,86860
43.41,2010-09-09,43.83,41.26,42.98,CLG,1283990400,186070
42.55,2010-09-10,43.83,42.55,43.41,CLG,1284076800,76710
40.48,2010-09-13,42.46,40.48,41.69,CLG,1284336000,34200
40.57,2010-09-14,41.17,39.02,41.17,CLG,1284422400,63510
40.22,2010-09-15,40.83,39.19,40.83,CLG,1284508800,29240
38.68,2010-09-16,40.31,38.68,39.54,CLG,1284595200,42240
39.88,2010-09-17,39.88,38.68,38.68,CLG,1284681600,101710
40.4,2010-09-20,41,40.14,40.83,CLG,1284940800,79460
40.4,2010-09-21,40.83,39.97,40.83,CLG,1285027200,59260
41.6,2010-09-22,41.94,40.83,41.94,CLG,1285113600,85350
41.51,2010-09-23,41.94,41.08,41.94,CLG,1285200000,104670
40.83,2010-09-24,41.6,40.4,41.6,CLG,1285286400,58110
41.08,2010-09-27,41.69,38.94,40.83,CLG,1285545600,64130
40.83,2010-09-28,41.43,40.05,41.43,CLG,1285632000,47900
39.71,2010-09-29,40.83,39.11,40.83,CLG,1285718400,57700
38.25,2010-09-30,40.74,37.82,40.74,CLG,1285804800,53870
38.94,2010-10-01,39.37,38.68,38.68,CLG,1285891200,89810
38.59,2010-10-04,39.28,37.47,39.28,CLG,1286150400,55460
38.68,2010-10-05,38.68,38.25,38.68,CLG,1286236800,47600
39.28,2010-10-06,39.45,37.47,39.19,CLG,1286323200,89550
39.11,2010-10-07,39.54,38.68,39.28,CLG,1286409600,53090
39.19,2010-10-08,39.19,37.39,39.11,CLG,1286496000,109980
39.11,2010-10-11,39.28,38.85,39.11,CLG,1286755200,62210
38.76,2010-10-12,39.54,37.82,37.9,CLG,1286841600,68840
