close,date,high,low,open,symbol,timestamp,volume
23.36,2007-10-01,23.36,22.01,22.98,PAN,1191196800,33700
30.23,2007-10-04,30.47,27.81,30.47,PAN,1191456000,213900
27.81,2007-10-05,32.16,27.23,30.23,PAN,1191542400,95600
28.78,2007-10-08,31.56,28.54,31.56,PAN,1191801600,178200
26.84,2007-10-09,29.99,26.36,28.54,PAN,1191888000,168800
29.41,2007-10-12,29.41,27.93,28.78,PAN,1192147200,70100
34.32,2007-10-15,34.32,34.1,34.32,PAN,1192406400,400600
40.87,2007-10-18,41.6,37.29,41.35,PAN,1192665600,436400
44.98,2007-11-09,46.43,42.56,44.04,PAN,1194566400,172800
31.8,2008-02-18,32.65,31.2,32.65,PAN,1203292800,137400
14,2008-08-27,14.12,13.2,14.12,PAN,1219795200,463300
9.12,2009-06-08,9.12,9.12,9.12,PAN,1244419200,27800
9.67,2009-06-09,9.75,9.24,9.75,PAN,1244505600,835000
4.81,2010-12-15,4.81,4.81,4.81,PAN,1292371200,178440
5.03,2010-12-16,5.03,4.98,5.03,PAN,1292457600,1016620
5.03,2010-12-17,5.13,4.81,5.13,PAN,1292544000,173430
4.84,2010-12-20,5.03,4.84,5.01,PAN,1292803200,77090
4.72,2010-12-21,4.84,4.64,4.67,PAN,1292889600,98360
4.5,2010-12-22,4.84,4.5,4.84,PAN,1292976000,147980
4.35,2010-12-23,4.52,4.35,4.5,PAN,1293062400,97920
4.35,2010-12-24,4.43,4.28,4.43,PAN,1293148800,34490
4.33,2010-12-27,4.35,4.28,4.35,PAN,1293408000,34360
4.38,2010-12-28,4.52,4.28,4.28,PAN,1293494400,127990
4.26,2010-12-29,4.4,4.26,4.4,PAN,1293580800,42070
4.23,2010-12-30,4.3,4.23,4.23,PAN,1293667200,38220
4.33,2010-12-31,4.33,4.23,4.23,PAN,1293753600,29130
4.28,2011-01-04,4.47,4.28,4.47,PAN,1294099200,32750
4.23,2011-01-05,4.4,4.23,4.4,PAN,1294185600,42310
4.43,2011-01-06,4.43,4.16,4.18,PAN,1294272000,181410
4.64,2011-01-07,4.64,4.59,4.59,PAN,1294358400,278070
4.86,2011-01-10,4.86,4.81,4.86,PAN,1294617600,599100
4.69,2011-01-11,4.86,4.67,4.69,PAN,1294704000,157490
4.76,2011-01-12,4.84,4.72,4.76,PAN,1294790400,192750
4.76,2011-01-13,4.81,4.72,4.76,PAN,1294876800,100190
4.81,2011-01-14,4.84,4.74,4.74,PAN,1294963200,108870
4.84,2011-01-17,4.88,4.74,4.74,PAN,1295222400,109210
4.81,2011-01-18,4.86,4.79,4.81,PAN,1295308800,64750
4.81,2011-01-19,4.86,4.79,4.86,PAN,1295395200,54280
4.79,2011-01-20,4.84,4.76,4.81,PAN,1295481600,147930
4.81,2011-01-21,4.84,4.79,4.81,PAN,1295568000,346380
4.76,2011-01-24,4.79,4.74,4.76,PAN,1295827200,96620
4.76,2011-01-25,4.76,4.72,4.76,PAN,1295913600,43580
4.76,2011-01-26,4.76,4.69,4.69,PAN,1296000000,25430
4.76,2011-01-27,4.81,4.72,4.76,PAN,1296086400,35090
4.81,2011-01-28,4.84,4.74,4.76,PAN,1296172800,74040
4.84,2011-02-08,4.88,4.79,4.81,PAN,1297123200,61830
4.81,2011-02-09,4.96,4.74,4.93,PAN,1297209600,9150
4.79,2011-02-10,4.81,4.79,4.79,PAN,1297296000,36380
4.79,2011-02-11,4.79,4.72,4.76,PAN,1297382400,20570
4.79,2011-02-14,4.86,4.74,4.74,PAN,1297641600,182160
4.79,2011-02-15,4.79,4.72,4.72,PAN,1297728000,69710
4.69,2011-02-16,4.79,4.67,4.79,PAN,1297814400,28970
4.64,2011-02-17,4.79,4.64,4.79,PAN,1297900800,49420
4.62,2011-02-18,4.64,4.52,4.64,PAN,1297987200,71460
4.4,2011-02-21,4.59,4.4,4.59,PAN,1298246400,198550
4.38,2011-02-22,4.38,4.23,4.23,PAN,1298332800,33780
4.59,2011-02-23,4.59,4.35,4.45,PAN,1298419200,37740
4.59,2011-02-24,4.59,4.38,4.59,PAN,1298505600,105830
4.57,2011-02-28,4.69,4.4,4.5,PAN,1298851200,16210
4.57,2011-03-01,4.57,4.55,4.55,PAN,1298937600,25100
4.43,2011-03-02,4.47,4.35,4.35,PAN,1299024000,46720
4.16,2011-03-04,4.21,4.16,4.21,PAN,1299196800,18850
4.16,2011-03-07,4.23,4.16,4.23,PAN,1299456000,84650
4.23,2011-03-08,4.28,4.16,4.23,PAN,1299542400,25660
4.06,2011-03-09,4.23,4.06,4.06,PAN,1299628800,8120
4.23,2011-03-10,4.23,4.11,4.11,PAN,1299715200,31910
4.3,2011-03-11,4.35,4.23,4.3,PAN,1299801600,159800
4.13,2011-03-14,4.35,4.13,4.13,PAN,1300060800,13290
4.08,2011-03-15,4.32,4.08,4.32,PAN,1300147200,44280
4.16,2011-03-16,4.16,4.13,4.16,PAN,1300233600,13770
4.21,2011-03-17,4.24,4.16,4.24,PAN,1300320000,13030
4.21,2011-03-18,4.21,4.03,4.06,PAN,1300406400,14800
