close,date,high,low,open,symbol,timestamp,volume
11.75,2016-12-15,11.75,11.75,11.75,KIP,1481760000,100
11.75,2017-02-09,11.75,11.75,11.75,KIP,1486598400,100
13.43,2017-03-09,13.43,13.43,13.43,KIP,1489017600,100
15.44,2017-05-09,15.44,15.44,15.44,KIP,1494288000,100
17.7,2017-05-15,17.7,17.7,17.7,KIP,1494806400,100
15.08,2017-06-20,15.08,15.08,15.08,KIP,1497916800,100
15.26,2017-07-04,15.26,15.26,15.26,KIP,1499126400,500
9.17,2017-10-31,9.17,9.17,9.17,KIP,1509408000,10000
9.85,2017-12-06,9.85,9.85,9.85,KIP,1512518400,500
13.72,2018-04-06,13.72,9.85,9.85,KIP,1522972800,2100
15.32,2018-04-10,15.38,15.32,15.38,KIP,1523318400,700
17.54,2018-04-11,17.54,17.54,17.54,KIP,1523404800,500
20,2018-04-12,20,20,20,KIP,1523491200,300
20.61,2018-04-13,20.61,20.61,20.61,KIP,1523577600,500
23.38,2018-04-17,23.38,23.38,23.38,KIP,1523923200,200
14.03,2018-08-03,14.03,14.03,14.03,KIP,1533254400,100
16,2018-08-09,16,16,16,KIP,1533772800,100
18.15,2018-08-10,18.34,18.15,18.34,KIP,1533859200,200
20.31,2018-08-13,20.61,20.31,20.61,KIP,1534118400,300
22.77,2018-08-17,22.77,22.71,22.71,KIP,1534464000,1600
24.61,2018-08-20,25.23,22.77,22.77,KIP,1534723200,3400
25.23,2018-08-21,25.23,21.54,21.54,KIP,1534809600,800
25.84,2018-08-22,28.49,25.72,25.72,KIP,1534896000,27100
26.46,2018-08-23,32,25.91,32,KIP,1534982400,21200
35.48,2018-08-28,35.48,35.48,35.48,KIP,1535414400,100
35.93,2018-08-31,35.93,35.93,35.93,KIP,1535673600,100
37.72,2018-10-24,37.72,33.23,33.23,KIP,1540339200,800
40.42,2018-12-20,40.42,40.42,40.42,KIP,1545264000,100
34.58,2019-01-15,34.58,34.58,34.58,KIP,1547510400,1000
29.64,2019-01-16,29.64,29.64,29.64,KIP,1547596800,2000
17.78,2019-03-07,17.78,17.78,17.78,KIP,1551916800,100
15.18,2019-03-11,15.18,15.18,15.18,KIP,1552262400,1500
12.93,2019-03-12,12.93,12.93,12.93,KIP,1552348800,1500
11.05,2019-03-13,11.05,11.05,11.05,KIP,1552435200,2700
11.05,2019-03-18,11.05,11.05,11.05,KIP,1552867200,12
9.61,2019-04-09,9.61,9.61,9.61,KIP,1554768000,100
8.17,2019-04-12,8.17,8.17,8.17,KIP,1555027200,100
9.34,2019-04-18,9.34,9.34,9.34,KIP,1555545600,100
7.99,2019-04-19,7.99,7.99,7.99,KIP,1555632000,100
6.83,2019-04-25,6.83,6.83,6.83,KIP,1556150400,100
7.81,2019-05-03,7.81,7.81,7.81,KIP,1556841600,100
8.98,2019-05-06,8.98,8.98,8.98,KIP,1557100800,100
10.33,2019-05-07,10.33,10.24,10.24,KIP,1557187200,200
11.59,2019-05-08,11.68,11.59,11.68,KIP,1557273600,312
13.2,2019-05-09,13.2,13.2,13.2,KIP,1557360000,300
12.57,2019-05-20,12.57,12.57,12.57,KIP,1558310400,100
11.23,2019-06-07,11.23,11.23,11.23,KIP,1559865600,100
9.7,2019-07-16,9.7,9.7,9.7,KIP,1563235200,400
8.53,2019-07-17,8.53,8.53,8.53,KIP,1563321600,300
9.79,2019-07-22,9.79,9.79,9.79,KIP,1563753600,100
11.23,2019-07-23,11.23,11.23,11.23,KIP,1563840000,100
12.84,2019-07-24,12.84,12.84,12.84,KIP,1563926400,100
16.8,2019-07-26,16.8,16.8,16.8,KIP,1564099200,100
14.28,2019-08-09,19.31,14.28,19.31,KIP,1565308800,700
12.75,2019-08-12,12.75,12.75,12.75,KIP,1565568000,100
14.64,2019-08-14,14.64,14.28,14.28,KIP,1565740800,200
14.82,2019-08-21,14.82,14.82,14.82,KIP,1566345600,100
12.66,2019-09-11,12.66,12.66,12.66,KIP,1568160000,100
10.87,2019-09-18,10.87,10.87,10.87,KIP,1568764800,200
12.48,2019-10-04,12.48,12.48,12.48,KIP,1570147200,100
10.78,2019-10-16,10.78,10.78,10.78,KIP,1571184000,100
10.87,2019-10-17,10.87,10.87,10.87,KIP,1571270400,300
12.13,2019-10-23,12.13,12.13,12.13,KIP,1571788800,100
13.47,2019-10-24,13.47,13.47,13.47,KIP,1571875200,100
13.56,2019-10-25,13.56,13.56,13.56,KIP,1571961600,600
12.57,2019-11-13,12.57,12.57,12.57,KIP,1573603200,100
10.78,2019-11-14,10.78,10.78,10.78,KIP,1573689600,100
10.78,2019-12-13,10.87,10.78,10.87,KIP,1576195200,200
9.25,2019-12-27,9.25,9.25,9.25,KIP,1577404800,100
10.6,2020-01-02,10.6,7.9,7.9,KIP,1577923200,300
11.14,2020-01-03,11.14,11.14,11.14,KIP,1578009600,100
12.75,2020-01-06,12.75,12.75,12.75,KIP,1578268800,400
12.17,2020-01-09,12.17,12.17,12.17,KIP,1578528000,100
10.44,2020-01-31,10.44,10.44,10.44,KIP,1580428800,100
8.89,2020-02-12,8.89,8.89,8.89,KIP,1581465600,100
7.63,2020-02-17,7.63,7.63,7.63,KIP,1581897600,100
8.7,2020-02-27,8.7,8.7,8.7,KIP,1582761600,200
9.66,2020-02-28,9.66,9.66,9.66,KIP,1582848000,100
8.21,2020-03-02,8.21,8.21,8.21,KIP,1583107200,100
9.37,2020-03-03,9.37,9.37,9.37,KIP,1583193600,200
9.66,2020-03-04,9.66,9.66,9.66,KIP,1583280000,100
9.66,2020-03-06,9.66,9.66,9.66,KIP,1583452800,100
10.53,2020-03-09,10.53,10.53,10.53,KIP,1583712000,100
12.08,2020-03-10,12.08,12.08,12.08,KIP,1583798400,100
13.72,2020-03-13,13.72,13.72,13.72,KIP,1584057600,100
15.75,2020-03-18,15.75,15.75,15.75,KIP,1584489600,100
18.07,2020-03-31,18.07,18.07,18.07,KIP,1585612800,100
20.68,2020-04-07,20.68,20.68,20.68,KIP,1586217600,100
23.77,2020-05-13,23.77,23.77,23.77,KIP,1589328000,100
14.3,2020-07-13,14.3,14.3,14.3,KIP,1594598400,1000
20,2020-12-11,20,20,20,KIP,1607644800,100
23,2020-12-23,23,23,23,KIP,1608681600,2300
20,2021-01-04,22,20,22,KIP,1609718400,2400
20,2021-01-05,20,20,20,KIP,1609804800,500
27,2021-03-26,27,27,27,KIP,1616716800,100
23,2021-03-29,23,23,23,KIP,1616976000,600
19.6,2021-04-06,19.6,19.6,19.6,KIP,1617667200,1500
19.6,2021-04-07,19.6,19.6,19.6,KIP,1617753600,100
17,2021-04-08,17,17,17,KIP,1617840000,1000
15.5,2021-04-14,16,15.5,16,KIP,1618358400,3500
15,2021-04-16,15,13.3,13.3,KIP,1618531200,1000
14.5,2021-04-19,14.5,14.5,14.5,KIP,1618790400,700
12.4,2021-04-22,12.4,12.4,12.4,KIP,1619049600,100
10.6,2021-04-28,10.6,10.6,10.6,KIP,1619568000,100
10.6,2021-04-29,11,10.6,11,KIP,1619654400,2000
9.3,2021-05-07,9.3,9.3,9.3,KIP,1620345600,100
8.1,2021-05-10,8.1,8.1,8.1,KIP,1620604800,100
9.3,2021-05-13,9.3,9.3,9.3,KIP,1620864000,700
