close,date,high,low,open,symbol,timestamp,volume
3.5,2012-06-18,3.9,3.5,3.9,VPC,1339977600,18900
3.4,2012-06-19,3.4,3.4,3.4,VPC,1340064000,26800
3.2,2012-06-20,3.3,3.2,3.3,VPC,1340150400,7000
3.3,2012-06-21,3.3,3.1,3.1,VPC,1340236800,4200
3.4,2012-06-22,3.4,3.3,3.3,VPC,1340323200,300
3.2,2012-06-25,3.6,3.2,3.6,VPC,1340582400,5200
3.1,2012-06-26,3.1,3,3.1,VPC,1340668800,11500
3.2,2012-06-27,3.2,2.9,3.2,VPC,1340755200,700
3.2,2012-06-28,3.3,3.2,3.3,VPC,1340841600,1400
3.3,2012-06-29,3.3,3,3.1,VPC,1340928000,7700
3.3,2012-07-02,3.3,3,3,VPC,1341187200,5500
2.8,2012-07-03,3,2.8,3,VPC,1341273600,3500
2.7,2012-07-04,2.9,2.7,2.9,VPC,1341360000,7400
2.8,2012-07-05,2.8,2.6,2.6,VPC,1341446400,27800
2.9,2012-07-06,2.9,2.8,2.8,VPC,1341532800,7900
3.1,2012-07-09,3.1,3.1,3.1,VPC,1341792000,100
3.3,2012-07-10,3.3,3.2,3.2,VPC,1341878400,2200
3.4,2012-07-13,3.5,3.3,3.5,VPC,1342137600,1800
3.2,2012-07-16,3.2,3.2,3.2,VPC,1342396800,9300
3.2,2012-07-17,3.2,3,3,VPC,1342483200,300
2.9,2012-07-18,2.9,2.9,2.9,VPC,1342569600,1300
3.1,2012-07-19,3.1,3.1,3.1,VPC,1342656000,8300
3.2,2012-07-20,3.2,2.9,3,VPC,1342742400,14400
3.2,2012-07-23,3.2,3,3.2,VPC,1343001600,800
3.1,2012-07-25,3.1,2.9,2.9,VPC,1343174400,10500
3.1,2012-07-26,3.1,3,3,VPC,1343260800,7800
3,2012-07-27,3.1,3,3.1,VPC,1343347200,2200
2.9,2012-07-30,2.9,2.9,2.9,VPC,1343606400,800
3,2012-07-31,3,3,3,VPC,1343692800,5000
3,2012-08-01,3.1,3,3.1,VPC,1343779200,20300
3.2,2012-08-02,3.2,3.1,3.1,VPC,1343865600,10500
3.4,2012-08-03,3.4,3.4,3.4,VPC,1343952000,2900
3.6,2012-08-06,3.6,3.6,3.6,VPC,1344211200,103900
3.7,2012-08-07,3.8,3.6,3.7,VPC,1344297600,76000
3.5,2012-08-08,3.8,3.5,3.6,VPC,1344384000,89500
3.7,2012-08-09,3.7,3.6,3.7,VPC,1344470400,9300
3.5,2012-08-10,3.6,3.5,3.6,VPC,1344556800,34800
3.5,2012-08-13,3.5,3.3,3.3,VPC,1344816000,26900
3.5,2012-08-14,3.5,3.3,3.3,VPC,1344902400,7100
3.3,2012-08-15,3.5,3.3,3.3,VPC,1344988800,5000
3.4,2012-08-16,3.4,3.3,3.3,VPC,1345075200,12300
3.5,2012-08-17,3.5,3.3,3.3,VPC,1345161600,2000
3.5,2012-08-20,3.5,3.4,3.4,VPC,1345420800,11500
3.4,2012-08-21,3.4,3.3,3.3,VPC,1345507200,66900
