volume,date,symbol,high,timestamp,open,low,close
40900,2008-07-22,TV4,10.69,1216684800,10.69,2.41,2.5
27500,2008-07-23,TV4,2.92,1216771200,2.71,2.71,2.92
400,2008-07-24,TV4,2.94,1216857600,2.94,2.94,2.94
100,2008-07-25,TV4,3.05,1216944000,3.05,3.05,3.05
200,2008-07-28,TV4,3.15,1217203200,3.15,3.15,3.15
100,2008-07-29,TV4,3.28,1217289600,3.28,3.28,3.28
4300,2008-07-30,TV4,3.4,1217376000,3.4,3.4,3.4
4200,2008-07-31,TV4,3.53,1217462400,3.53,3.53,3.53
1000,2008-08-01,TV4,3.65,1217548800,3.65,3.65,3.65
600,2008-08-04,TV4,3.8,1217808000,3.8,3.8,3.8
113500,2008-08-05,TV4,3.94,1217894400,3.94,3.65,3.94
200,2008-08-06,TV4,4.03,1217980800,4.03,4.03,4.03
200,2008-08-07,TV4,4.19,1218067200,4.19,4.19,4.19
51900,2008-08-08,TV4,4.35,1218153600,4.35,4.03,4.08
15800,2008-08-11,TV4,4.33,1218412800,4.01,4.01,4.01
35200,2008-08-12,TV4,4.22,1218499200,3.9,3.9,3.9
6000,2008-08-13,TV4,3.85,1218585600,3.8,3.78,3.78
58600,2008-08-14,TV4,3.94,1218672000,3.65,3.65,3.94
63700,2008-08-15,TV4,4.01,1218758400,4.01,3.92,4.01
26200,2008-08-18,TV4,4.28,1219017600,4.28,3.74,4.01
9200,2008-08-19,TV4,3.71,1219104000,3.71,3.64,3.64
2200,2008-08-20,TV4,3.4,1219190400,3.4,3.4,3.4
59900,2008-08-21,TV4,3.64,1219276800,3.17,3.17,3.6
41300,2008-08-22,TV4,3.62,1219363200,3.3,3.21,3.33
34200,2008-08-25,TV4,3.51,1219622400,3.51,3.51,3.51
23900,2008-08-26,TV4,3.74,1219708800,3.74,3.73,3.74
29100,2008-08-27,TV4,3.99,1219795200,3.92,3.49,3.74
200,2008-08-28,TV4,3.65,1219881600,3.65,3.65,3.65
2700,2008-08-29,TV4,3.4,1219968000,3.4,3.4,3.4
62800,2008-09-03,TV4,3.64,1220400000,3.17,3.17,3.64
24300,2008-09-04,TV4,3.76,1220486400,3.76,3.31,3.56
31700,2008-09-05,TV4,3.74,1220572800,3.65,3.31,3.55
18800,2008-09-08,TV4,3.65,1220832000,3.48,3.31,3.56
22300,2008-09-09,TV4,3.74,1220918400,3.65,3.48,3.55
8700,2008-09-10,TV4,3.74,1221004800,3.65,3.39,3.39
14300,2008-09-11,TV4,3.48,1221091200,3.48,3.3,3.3
15500,2008-09-12,TV4,3.17,1221177600,3.17,3.1,3.1
8800,2008-09-15,TV4,3.33,1221436800,2.9,2.9,3.07
15700,2008-09-16,TV4,3.03,1221523200,3.03,2.89,2.9
12300,2008-09-17,TV4,2.9,1221609600,2.73,2.71,2.71
16100,2008-09-18,TV4,2.67,1221696000,2.6,2.6,2.6
4600,2008-09-19,TV4,2.8,1221782400,2.67,2.6,2.8
1300,2008-09-22,TV4,2.94,1222041600,2.94,2.94,2.94
10700,2008-09-23,TV4,2.99,1222128000,2.85,2.76,2.76
5200,2008-09-24,TV4,2.89,1222214400,2.78,2.69,2.76
13600,2008-09-25,TV4,2.83,1222300800,2.67,2.6,2.83
5700,2008-09-26,TV4,2.85,1222387200,2.85,2.57,2.71
3400,2008-09-29,TV4,2.76,1222646400,2.62,2.62,2.76
23500,2008-09-30,TV4,2.55,1222732800,2.48,2.48,2.48
8200,2008-10-01,TV4,2.66,1222819200,2.66,2.58,2.66
8500,2008-10-02,TV4,2.82,1222905600,2.8,2.8,2.82
31000,2008-10-03,TV4,3.01,1222992000,3.01,2.99,3.01
5000,2008-10-06,TV4,3.12,1223251200,3.12,2.85,2.9
5500,2008-10-07,TV4,2.85,1223337600,2.83,2.8,2.8
9300,2008-10-08,TV4,2.71,1223424000,2.62,2.62,2.66
6600,2008-10-09,TV4,2.85,1223510400,2.58,2.58,2.67
13100,2008-10-10,TV4,2.67,1223596800,2.55,2.55,2.55
8600,2008-10-13,TV4,2.75,1223856000,2.75,2.6,2.64
1000,2008-10-14,TV4,2.82,1223942400,2.82,2.82,2.82
9400,2008-10-15,TV4,2.94,1224028800,2.89,2.82,2.85
3400,2008-10-16,TV4,2.8,1224115200,2.66,2.66,2.78
3500,2008-10-17,TV4,2.85,1224201600,2.82,2.58,2.67
5200,2008-10-20,TV4,2.51,1224460800,2.51,2.51,2.51
10000,2008-10-21,TV4,2.67,1224547200,2.67,2.67,2.67
3500,2008-10-22,TV4,2.71,1224633600,2.71,2.66,2.66
14800,2008-10-23,TV4,2.58,1224720000,2.58,2.51,2.51
8200,2008-10-24,TV4,2.5,1224806400,2.5,2.44,2.44
6700,2008-10-27,TV4,2.41,1225065600,2.37,2.33,2.35
16500,2008-10-28,TV4,2.35,1225152000,2.33,2.33,2.35
16400,2008-10-29,TV4,2.5,1225238400,2.5,2.41,2.5
3400,2008-10-30,TV4,2.62,1225324800,2.5,2.48,2.48
1500,2008-10-31,TV4,2.58,1225411200,2.53,2.53,2.58
2600,2008-11-03,TV4,2.41,1225670400,2.37,2.37,2.37
10000,2008-11-04,TV4,2.5,1225756800,2.41,2.41,2.5
10100,2008-11-05,TV4,2.64,1225843200,2.64,2.62,2.64
200,2008-11-06,TV4,2.64,1225929600,2.64,2.64,2.64
500,2008-11-07,TV4,2.5,1226016000,2.5,2.5,2.5
3000,2008-11-10,TV4,2.44,1226275200,2.44,2.41,2.41
3900,2008-11-11,TV4,2.33,1226361600,2.33,2.3,2.32
1100,2008-11-12,TV4,2.48,1226448000,2.48,2.48,2.48
1100,2008-11-13,TV4,2.64,1226534400,2.64,2.53,2.53
400,2008-11-14,TV4,2.58,1226620800,2.58,2.57,2.57
300,2008-11-17,TV4,2.41,1226880000,2.41,2.41,2.41
200,2008-11-18,TV4,2.46,1226966400,2.46,2.46,2.46
100,2008-11-19,TV4,2.58,1227052800,2.58,2.58,2.58
300,2008-11-20,TV4,2.5,1227139200,2.5,2.41,2.41
6000,2008-11-21,TV4,2.28,1227225600,2.28,2.28,2.28
