timestamp,symbol,close,low,open,high,volume,date
1438300800,TA9,5.5,5.5,5.5,5.5,14800,2015-07-31
1438560000,TA9,6.04,6.04,6.04,6.04,11400,2015-08-03
1438646400,TA9,6.63,6.63,6.63,6.63,1500,2015-08-04
1438732800,TA9,7.23,6.92,7.23,7.23,3900,2015-08-05
1438819200,TA9,6.51,6.51,6.51,6.51,1800,2015-08-06
1438905600,TA9,6.92,6.89,6.89,6.92,700,2015-08-07
1439164800,TA9,6.6,6.6,6.6,6.6,400,2015-08-10
1439251200,TA9,6.92,6.92,6.92,6.92,1000,2015-08-11
1439337600,TA9,7.61,7.61,7.61,7.61,100,2015-08-12
1439510400,TA9,8.33,8.33,8.33,8.33,200,2015-08-14
1439856000,TA9,7.52,7.52,7.52,7.52,100,2015-08-18
1440115200,TA9,6.79,6.79,6.79,6.79,100,2015-08-21
1441843200,TA9,6.13,6.13,6.13,6.13,100,2015-09-10
1441929600,TA9,6.73,5.63,5.66,6.73,700,2015-09-11
1442275200,TA9,6.1,6.1,6.1,6.1,100,2015-09-15
1442361600,TA9,5.66,5.66,5.66,5.66,200,2015-09-16
1442448000,TA9,6.23,6.23,6.23,6.23,7600,2015-09-17
1442534400,TA9,5.63,5.63,6.23,6.23,3640,2015-09-18
1442793600,TA9,5.5,5.09,5.09,5.5,4100,2015-09-21
1443052800,TA9,5.13,5.13,5.13,5.13,1500,2015-09-24
1443139200,TA9,5.35,5.35,5.35,5.35,100,2015-09-25
1443398400,TA9,5.82,4.94,4.97,5.82,400,2015-09-28
1443484800,TA9,5.41,5.25,5.28,5.41,3400,2015-09-29
1443571200,TA9,5.6,5.6,5.6,5.6,100,2015-09-30
1443657600,TA9,5.32,5.28,5.32,5.32,16100,2015-10-01
1443744000,TA9,5.28,5.28,5.28,5.28,1500,2015-10-02
1444003200,TA9,5.28,5.22,5.22,5.28,2000,2015-10-05
1444089600,TA9,5.5,5.5,5.5,5.5,100,2015-10-06
1444262400,TA9,5.19,5.13,5.13,5.41,7700,2015-10-08
1444348800,TA9,5.66,5.32,5.32,5.66,20100,2015-10-09
