close,date,high,low,open,symbol,timestamp,volume
6.73,2010-12-08,7.04,6.52,6.99,VKC,1291766400,566700
6.88,2010-12-09,7.29,6.42,7.29,VKC,1291852800,185600
6.93,2010-12-10,6.99,6.73,6.93,VKC,1291939200,189600
7.04,2010-12-13,7.24,6.52,6.78,VKC,1292198400,177600
6.93,2010-12-14,6.93,6.57,6.83,VKC,1292284800,230100
6.73,2010-12-15,7.19,6.57,6.73,VKC,1292371200,143500
6.73,2010-12-16,7.04,6.62,6.62,VKC,1292457600,108400
6.99,2010-12-17,6.99,6.67,6.73,VKC,1292544000,26500
6.78,2010-12-20,6.99,6.73,6.78,VKC,1292803200,143600
6.88,2010-12-21,6.88,6.57,6.73,VKC,1292889600,124100
6.73,2010-12-22,6.83,6.73,6.73,VKC,1292976000,175600
6.78,2010-12-23,6.78,6.62,6.62,VKC,1293062400,130700
6.73,2010-12-24,6.83,6.67,6.67,VKC,1293148800,163200
6.73,2010-12-27,6.88,6.62,6.67,VKC,1293408000,105600
6.78,2010-12-28,6.83,6.67,6.73,VKC,1293494400,133300
6.93,2010-12-29,6.99,6.78,6.78,VKC,1293580800,84400
7.4,2010-12-30,7.4,6.83,6.83,VKC,1293667200,238900
7.66,2010-12-31,7.66,7.4,7.66,VKC,1293753600,228300
8.18,2011-01-04,8.18,8.18,8.18,VKC,1294099200,14600
8.74,2011-01-05,8.74,8.23,8.74,VKC,1294185600,691600
8.69,2011-01-06,9.16,8.69,8.95,VKC,1294272000,195600
8.64,2011-01-07,8.64,8.43,8.59,VKC,1294358400,120100
8.23,2011-01-10,8.43,8.18,8.18,VKC,1294617600,171300
8.28,2011-01-11,8.48,8.18,8.18,VKC,1294704000,175800
8.85,2011-01-12,8.85,8.33,8.33,VKC,1294790400,228700
9.31,2011-01-13,9.31,9.16,9.21,VKC,1294876800,210300
9.88,2011-01-14,9.88,9.37,9.37,VKC,1294963200,293500
9.52,2011-01-17,10.09,9.21,9.83,VKC,1295222400,156600
9.83,2011-01-18,10.35,9.11,9.21,VKC,1295308800,733000
9.93,2011-01-19,10.5,9.68,9.68,VKC,1295395200,184100
9.47,2011-01-20,10.24,9.47,10.24,VKC,1295481600,217800
9.16,2011-01-21,9.42,9,9.05,VKC,1295568000,210600
8.95,2011-01-24,9.05,8.8,8.8,VKC,1295827200,175900
9.05,2011-01-25,9.11,8.69,8.8,VKC,1295913600,193800
9.05,2011-01-26,9.21,8.95,8.95,VKC,1296000000,162200
9.31,2011-01-27,9.42,8.95,9.05,VKC,1296086400,156100
9.26,2011-01-28,9.37,9.21,9.21,VKC,1296172800,79900
9.21,2011-02-08,9.31,9.21,9.26,VKC,1297123200,71700
9.26,2011-02-09,9.37,9.21,9.21,VKC,1297209600,227300
9.88,2011-02-10,9.88,9.21,9.26,VKC,1297296000,535200
10.4,2011-02-11,10.4,9.73,9.73,VKC,1297382400,583400
10.81,2011-02-14,11.07,10.45,10.71,VKC,1297641600,512200
10.92,2011-02-15,11.23,10.35,11.18,VKC,1297728000,385000
10.5,2011-02-16,10.87,10.45,10.87,VKC,1297814400,154400
10.04,2011-02-17,10.61,10.04,10.61,VKC,1297900800,175600
9.93,2011-02-18,10.09,9.83,9.93,VKC,1297987200,198100
9.26,2011-02-21,9.99,9.26,9.99,VKC,1298246400,281700
9.57,2011-02-22,9.83,9.47,9.47,VKC,1298332800,187000
9.68,2011-02-23,9.88,9.57,9.68,VKC,1298419200,180400
9.57,2011-02-24,9.83,9.21,9.73,VKC,1298505600,115600
9.68,2011-02-25,9.68,9.11,9.57,VKC,1298592000,109300
9.42,2011-02-28,9.83,9.37,9.62,VKC,1298851200,119700
9.26,2011-03-01,9.62,9.05,9.57,VKC,1298937600,107500
8.64,2011-03-02,9.31,8.64,9.26,VKC,1299024000,213800
8.95,2011-03-03,9.11,8.64,8.95,VKC,1299110400,58400
9.11,2011-03-04,9.31,8.8,9,VKC,1299196800,153300
9.11,2011-03-07,9.16,8.64,9.11,VKC,1299456000,113000
8.9,2011-03-08,9.11,8.43,9.05,VKC,1299542400,101500
8.85,2011-03-09,9.11,8.18,8.48,VKC,1299628800,228800
9.21,2011-03-10,9.31,8.85,8.85,VKC,1299715200,378000
9.57,2011-03-11,9.78,9.16,9.16,VKC,1299801600,327800
9.21,2011-03-14,9.68,8.9,9.52,VKC,1300060800,90300
9,2011-03-15,9.47,8.85,9.47,VKC,1300147200,60900
8.85,2011-03-16,9,8.54,9,VKC,1300233600,117800
8.8,2011-03-17,9.05,8.48,8.9,VKC,1300320000,85800
9,2011-03-18,9,8.8,8.95,VKC,1300406400,176000
9.52,2011-03-21,9.52,8.9,8.9,VKC,1300665600,415300
10.04,2011-03-22,10.04,9.52,9.52,VKC,1300752000,354700
10.09,2011-03-23,10.55,9.52,9.99,VKC,1300838400,483800
9.68,2011-03-24,10.14,9.52,10.04,VKC,1300924800,135900
9.11,2011-03-25,9.68,9.11,9.68,VKC,1301011200,178200
8.85,2011-03-28,9.11,8.69,9.11,VKC,1301270400,84700
9.05,2011-03-29,9.05,8.8,8.8,VKC,1301356800,127000
9.31,2011-03-30,9.47,8.8,8.85,VKC,1301443200,238900
9.11,2011-03-31,9.31,9.11,9.31,VKC,1301529600,86300
9,2011-04-01,9.31,8.9,9.16,VKC,1301616000,91800
8.85,2011-04-04,9.11,8.74,8.8,VKC,1301875200,114000
8.74,2011-04-05,8.95,8.54,8.9,VKC,1301961600,50600
8.9,2011-04-06,9,8.74,8.8,VKC,1302048000,142300
8.85,2011-04-07,9,8.69,8.9,VKC,1302134400,135900
8.69,2011-04-08,8.95,8.69,8.85,VKC,1302220800,47400
8.74,2011-04-13,8.85,8.59,8.85,VKC,1302652800,62800
8.69,2011-04-14,8.8,8.54,8.74,VKC,1302739200,26900
8.54,2011-04-15,8.69,8.28,8.69,VKC,1302825600,35900
8.07,2011-04-18,8.54,7.97,8.48,VKC,1303084800,115700
8.18,2011-04-19,8.28,7.76,8.18,VKC,1303171200,52100
8.18,2011-04-20,8.28,7.92,8.12,VKC,1303257600,74200
8.02,2011-04-21,8.54,7.86,8.28,VKC,1303344000,104600
8.23,2011-04-22,8.69,7.86,8.43,VKC,1303430400,65400
8.54,2011-04-25,8.8,8.28,8.48,VKC,1303689600,73600
8.23,2011-04-26,8.8,8.12,8.69,VKC,1303776000,46300
8.07,2011-04-27,8.54,8.07,8.48,VKC,1303862400,9400
7.76,2011-04-28,7.92,7.76,7.81,VKC,1303948800,103000
8.28,2011-04-29,8.28,7.24,7.55,VKC,1304035200,582200
8.07,2011-05-04,8.43,8.02,8.28,VKC,1304467200,102200
8.07,2011-05-05,8.28,7.97,8.23,VKC,1304553600,61400
8.23,2011-05-06,8.43,8.02,8.02,VKC,1304640000,95700
8.18,2011-05-09,8.28,7.97,8.28,VKC,1304899200,128300
8.12,2011-05-10,8.28,7.97,8.12,VKC,1304985600,57800
7.97,2011-05-11,8.28,7.97,8.18,VKC,1305072000,41700
7.92,2011-05-12,8.23,7.92,8.18,VKC,1305158400,41700
7.86,2011-05-13,8.07,7.86,8.07,VKC,1305244800,91000
8.02,2011-05-16,8.18,7.92,7.92,VKC,1305504000,74200
7.86,2011-05-17,8.12,7.71,8.02,VKC,1305590400,42500
7.55,2011-05-18,7.92,7.55,7.92,VKC,1305676800,40600
7.81,2011-05-19,7.81,7.35,7.81,VKC,1305763200,149300
7.29,2011-05-20,7.76,7.29,7.76,VKC,1305849600,71800
7.09,2011-05-23,7.92,7.09,7.76,VKC,1306108800,41400
7.24,2011-05-24,7.97,7.24,7.76,VKC,1306195200,76500
7.29,2011-05-25,7.45,7.29,7.45,VKC,1306281600,62900
7.29,2011-05-26,7.55,6.83,7.29,VKC,1306368000,60700
7.4,2011-05-27,7.61,6.88,7.4,VKC,1306454400,86200
7.35,2011-05-30,7.61,7.35,7.45,VKC,1306713600,30100
7.09,2011-05-31,7.61,7.09,7.5,VKC,1306800000,40800
6.93,2011-06-01,7.29,6.93,7.24,VKC,1306886400,83000
6.78,2011-06-02,7.09,6.78,6.93,VKC,1306972800,229500
7.19,2011-06-03,7.29,6.83,7.14,VKC,1307059200,252900
6.67,2011-06-06,7.24,6.62,7.19,VKC,1307318400,87300
7.04,2011-06-07,7.14,6.93,6.93,VKC,1307404800,104400
6.62,2011-06-08,7.14,6.62,7.09,VKC,1307491200,51800
6.73,2011-06-09,6.88,6.52,6.73,VKC,1307577600,73200
6.93,2011-06-10,7.14,6.83,6.93,VKC,1307664000,134900
7.29,2011-06-13,7.35,7.04,7.09,VKC,1307923200,199100
7.09,2011-06-14,7.35,7.04,7.29,VKC,1308009600,123100
6.93,2011-06-15,7.19,6.73,7.09,VKC,1308096000,152600
6.57,2011-06-16,7.04,6.52,6.99,VKC,1308182400,111000
6.36,2011-06-17,6.67,6.36,6.67,VKC,1308268800,83800
6.05,2011-06-20,6.36,6.05,6.36,VKC,1308528000,115600
5.74,2011-06-21,6.31,5.69,6.11,VKC,1308614400,178500
6,2011-06-22,6.16,5.79,6,VKC,1308700800,96700
5.9,2011-06-23,6.16,5.79,6.05,VKC,1308787200,46400
5.69,2011-06-24,6,5.69,6,VKC,1308873600,81700
5.48,2011-06-27,5.48,5.48,5.48,VKC,1309132800,204300
5.12,2011-06-28,5.12,5.12,5.12,VKC,1309219200,23900
4.81,2011-06-29,4.81,4.81,4.81,VKC,1309305600,8800
4.76,2011-06-30,4.81,4.5,4.5,VKC,1309392000,459400
4.86,2011-07-01,4.97,4.61,4.66,VKC,1309478400,470100
4.97,2011-07-04,5.02,4.76,4.86,VKC,1309737600,244500
4.97,2011-07-05,5.02,4.92,4.97,VKC,1309824000,331900
4.71,2011-07-06,4.97,4.66,4.66,VKC,1309910400,307900
4.55,2011-07-07,4.76,4.45,4.76,VKC,1309996800,291600
4.24,2011-07-08,4.55,4.24,4.55,VKC,1310083200,98700
4.04,2011-07-11,4.24,4.04,4.04,VKC,1310342400,71000
3.88,2011-07-12,4.4,3.88,4.4,VKC,1310428800,137100
3.83,2011-07-13,4.35,3.83,3.83,VKC,1310515200,126300
3.83,2011-07-14,4.35,3.83,4.29,VKC,1310601600,118300
3.88,2011-07-15,4.29,3.88,4.29,VKC,1310688000,89900
3.88,2011-07-18,4.29,3.88,4.29,VKC,1310947200,115900
3.93,2011-07-19,4.14,3.93,3.93,VKC,1311033600,99300
3.93,2011-07-20,4.19,3.83,3.83,VKC,1311120000,123800
3.67,2011-07-21,3.93,3.67,3.73,VKC,1311206400,36700
3.47,2011-07-22,3.47,3.47,3.47,VKC,1311292800,5500
3.26,2011-07-25,3.26,3.26,3.26,VKC,1311552000,100
3.05,2011-07-26,3.05,3.05,3.05,VKC,1311638400,71200
3.26,2011-07-27,3.26,2.85,2.85,VKC,1311724800,510900
3.1,2011-07-28,3.26,3.1,3.1,VKC,1311811200,352700
3.05,2011-07-29,3.21,3,3.21,VKC,1311897600,224500
3.1,2011-08-01,3.21,3.05,3.1,VKC,1312156800,70400
2.95,2011-08-02,3.21,2.95,3.16,VKC,1312243200,72400
2.85,2011-08-03,2.95,2.85,2.95,VKC,1312329600,179200
3,2011-08-04,3,2.69,2.74,VKC,1312416000,104400
2.9,2011-08-05,3.05,2.9,3,VKC,1312502400,68700
2.79,2011-08-08,3,2.79,3,VKC,1312761600,93800
2.69,2011-08-09,2.85,2.69,2.85,VKC,1312848000,116000
2.69,2011-08-10,2.79,2.64,2.74,VKC,1312934400,147400
2.59,2011-08-11,2.64,2.59,2.64,VKC,1313020800,194400
2.59,2011-08-12,2.69,2.54,2.64,VKC,1313107200,88800
2.59,2011-08-15,2.69,2.54,2.64,VKC,1313366400,84800
2.54,2011-08-16,2.64,2.54,2.64,VKC,1313452800,71800
2.69,2011-08-17,2.69,2.59,2.59,VKC,1313539200,110200
2.69,2011-08-18,2.74,2.59,2.64,VKC,1313625600,221100
2.59,2011-08-19,2.69,2.59,2.69,VKC,1313712000,101900
2.74,2011-08-22,2.74,2.59,2.59,VKC,1313971200,198800
2.69,2011-08-23,2.74,2.64,2.69,VKC,1314057600,158800
2.59,2011-08-24,2.79,2.59,2.69,VKC,1314144000,132900
2.59,2011-08-25,2.69,2.54,2.64,VKC,1314230400,101900
2.54,2011-08-26,2.59,2.54,2.59,VKC,1314316800,77300
2.74,2011-08-29,2.74,2.59,2.59,VKC,1314576000,228200
2.85,2011-08-30,2.85,2.79,2.79,VKC,1314662400,51800
3,2011-08-31,3,2.9,3,VKC,1314748800,305700
3.1,2011-09-01,3.1,3,3.05,VKC,1314835200,251600
3.26,2011-09-05,3.31,3.16,3.21,VKC,1315180800,438600
3.1,2011-09-06,3.26,3.05,3.26,VKC,1315267200,242000
3.31,2011-09-07,3.31,3.1,3.1,VKC,1315353600,306900
3.26,2011-09-08,3.42,3.21,3.31,VKC,1315440000,342200
3.16,2011-09-09,3.31,3.16,3.31,VKC,1315526400,257400
3.42,2011-09-12,3.42,3.21,3.21,VKC,1315785600,364900
3.52,2011-09-13,3.52,3.47,3.47,VKC,1315872000,74000
3.42,2011-09-14,3.73,3.36,3.73,VKC,1315958400,315700
3.36,2011-09-15,3.42,3.36,3.42,VKC,1316044800,305800
3.16,2011-09-16,3.36,3.16,3.36,VKC,1316131200,163500
3.21,2011-09-19,3.26,2.95,2.95,VKC,1316390400,197300
3.1,2011-09-20,3.31,3.1,3.21,VKC,1316476800,170100
3.26,2011-09-21,3.31,3.16,3.21,VKC,1316563200,160300
3.31,2011-09-22,3.31,3.21,3.26,VKC,1316649600,277000
3.16,2011-09-23,3.31,3.16,3.26,VKC,1316736000,206400
3.16,2011-09-26,3.26,3.16,3.21,VKC,1316995200,128900
3.1,2011-09-27,3.21,3.1,3.21,VKC,1317081600,116300
3.21,2011-09-28,3.21,3.1,3.21,VKC,1317168000,231700
3.05,2011-09-29,3.16,3,3.16,VKC,1317254400,269100
3.1,2011-09-30,3.1,3,3.05,VKC,1317340800,119200
2.9,2011-10-03,3.05,2.9,3.05,VKC,1317600000,158500
2.9,2011-10-04,2.95,2.85,2.95,VKC,1317686400,172600
2.9,2011-10-05,2.95,2.9,2.95,VKC,1317772800,138700
3.05,2011-10-06,3.1,2.95,2.95,VKC,1317859200,109100
3.21,2011-10-07,3.21,3.21,3.21,VKC,1317945600,43800
3.42,2011-10-10,3.42,3.42,3.42,VKC,1318204800,52800
3.62,2011-10-11,3.62,3.52,3.62,VKC,1318291200,720000
3.52,2011-10-12,3.83,3.42,3.73,VKC,1318377600,264200
3.52,2011-10-13,3.57,3.42,3.47,VKC,1318464000,65500
3.47,2011-10-14,3.47,3.36,3.47,VKC,1318550400,264300
3.42,2011-10-17,3.52,3.42,3.52,VKC,1318809600,274000
3.36,2011-10-18,3.47,3.26,3.47,VKC,1318896000,237700
2.85,2011-10-19,2.95,2.85,2.85,VKC,1318982400,182500
2.85,2011-10-20,2.95,2.85,2.9,VKC,1319068800,111700
2.95,2011-10-21,2.95,2.85,2.9,VKC,1319155200,204400
2.79,2011-10-24,2.95,2.74,2.95,VKC,1319414400,206600
2.69,2011-10-25,2.79,2.69,2.79,VKC,1319500800,111700
2.64,2011-10-26,2.74,2.54,2.64,VKC,1319587200,327100
2.64,2011-10-27,2.74,2.59,2.69,VKC,1319673600,155900
2.79,2011-10-28,2.79,2.64,2.64,VKC,1319760000,336100
2.74,2011-10-31,2.85,2.74,2.85,VKC,1320019200,177300
2.64,2011-11-01,2.74,2.64,2.74,VKC,1320105600,162600
2.59,2011-11-02,2.64,2.54,2.64,VKC,1320192000,143600
2.48,2011-11-03,2.59,2.48,2.59,VKC,1320278400,185600
2.59,2011-11-04,2.59,2.43,2.59,VKC,1320364800,161800
2.48,2011-11-07,2.59,2.48,2.59,VKC,1320624000,183800
2.43,2011-11-08,2.54,2.43,2.54,VKC,1320710400,140300
2.48,2011-11-09,2.54,2.48,2.54,VKC,1320796800,191300
2.33,2011-11-10,2.48,2.33,2.33,VKC,1320883200,150400
2.38,2011-11-11,2.43,2.33,2.38,VKC,1320969600,157100
2.28,2011-11-14,2.38,2.28,2.33,VKC,1321228800,130400
2.33,2011-11-15,2.33,2.28,2.33,VKC,1321315200,259500
2.38,2011-11-16,2.43,2.33,2.33,VKC,1321401600,330900
2.38,2011-11-17,2.38,2.33,2.38,VKC,1321488000,266600
2.28,2011-11-18,2.38,2.28,2.38,VKC,1321574400,103000
2.28,2011-11-21,2.33,2.23,2.33,VKC,1321833600,91100
2.17,2011-11-22,2.23,2.12,2.23,VKC,1321920000,196200
2.23,2011-11-23,2.23,2.17,2.17,VKC,1322006400,69500
2.12,2011-11-24,2.17,2.07,2.17,VKC,1322092800,87100
2.07,2011-11-25,2.07,2.07,2.07,VKC,1322179200,59000
2.12,2011-11-28,2.17,2.07,2.07,VKC,1322438400,341500
2.02,2011-11-29,2.17,2.02,2.12,VKC,1322524800,192900
1.97,2011-11-30,2.07,1.97,2.07,VKC,1322611200,67800
2.07,2011-12-01,2.07,1.97,2.02,VKC,1322697600,235900
2.02,2011-12-02,2.07,1.91,2.02,VKC,1322784000,288800
2.12,2011-12-05,2.12,2.02,2.02,VKC,1323043200,323900
2.17,2011-12-06,2.23,2.12,2.23,VKC,1323129600,227000
2.07,2011-12-07,2.12,2.07,2.12,VKC,1323216000,135500
1.97,2011-12-08,2.12,1.97,2.07,VKC,1323302400,218500
1.97,2011-12-09,2.07,1.97,2.02,VKC,1323388800,205300
2.02,2011-12-12,2.02,1.91,1.97,VKC,1323648000,229100
1.97,2011-12-13,2.02,1.91,1.97,VKC,1323734400,287000
1.86,2011-12-14,1.97,1.86,1.97,VKC,1323820800,210700
1.86,2011-12-15,1.91,1.81,1.91,VKC,1323907200,87200
1.91,2011-12-16,1.97,1.86,1.91,VKC,1323993600,263300
1.81,2011-12-19,1.91,1.81,1.91,VKC,1324252800,61100
1.76,2011-12-20,1.81,1.76,1.81,VKC,1324339200,311600
1.71,2011-12-21,1.81,1.71,1.76,VKC,1324425600,252000
1.66,2011-12-22,1.76,1.66,1.76,VKC,1324512000,78600
1.66,2011-12-23,1.66,1.6,1.66,VKC,1324598400,156200
1.55,2011-12-26,1.66,1.55,1.66,VKC,1324857600,81900
1.55,2011-12-27,1.55,1.55,1.55,VKC,1324944000,39700
1.55,2011-12-28,1.6,1.55,1.55,VKC,1325030400,272700
1.45,2011-12-29,1.55,1.45,1.55,VKC,1325116800,162600
1.55,2011-12-30,1.6,1.4,1.4,VKC,1325203200,153100
