close,date,high,low,open,symbol,timestamp,volume
4.87,2011-05-24,4.87,4.87,4.87,MTH,1306195200,2900
3.9,2011-08-12,3.9,3.9,3.9,MTH,1313107200,3500
3.85,2011-11-18,3.85,3.85,3.85,MTH,1321574400,1000
3.65,2011-12-05,3.65,3.65,3.65,MTH,1323043200,1600
4,2012-02-28,4,4,4,MTH,1330387200,1000
4,2012-03-02,4,4,4,MTH,1330646400,1500
4,2012-03-22,4,4,4,MTH,1332374400,2500
4.53,2012-06-11,4.53,4.53,4.53,MTH,1339372800,100
4.68,2012-07-26,4.68,4.68,4.68,MTH,1343260800,6200
5.12,2012-07-30,5.12,5.12,5.12,MTH,1343606400,600
4.92,2012-08-07,4.92,4.92,4.92,MTH,1344297600,200
5.41,2012-08-17,5.41,5.41,5.41,MTH,1345161600,100
5.26,2012-08-20,5.26,5.26,5.26,MTH,1345420800,100
4.87,2012-08-28,4.87,4.87,4.87,MTH,1346112000,100
5.36,2012-09-24,5.36,5.36,5.36,MTH,1348444800,3100
5.02,2012-09-25,5.02,5.02,5.02,MTH,1348531200,200
5.36,2012-10-24,5.36,5.36,5.36,MTH,1351036800,5000
4.97,2012-10-25,4.97,4.97,4.97,MTH,1351123200,200
5.12,2012-11-22,5.12,5.12,5.12,MTH,1353542400,1000
4.87,2012-11-26,4.87,4.87,4.87,MTH,1353888000,1000
5.36,2012-11-29,5.36,5.36,5.36,MTH,1354147200,100
4.97,2012-12-05,4.97,4.97,4.97,MTH,1354665600,100
5.12,2012-12-26,5.12,5.12,5.12,MTH,1356480000,100
5.36,2013-01-07,5.36,5.36,5.36,MTH,1357516800,100
6.09,2013-03-01,6.09,6.09,6.09,MTH,1362096000,1300
5.6,2013-03-04,5.6,5.6,5.6,MTH,1362355200,1600
5.46,2013-03-07,5.46,5.46,5.46,MTH,1362614400,300
5.46,2013-03-13,5.46,5.46,5.46,MTH,1363132800,1000
6.09,2013-08-23,6.09,5.21,6.09,MTH,1377216000,1000
5.6,2013-10-08,5.6,5.6,5.6,MTH,1381190400,1000
5.7,2013-12-27,5.7,5.7,5.7,MTH,1388102400,100
6.24,2014-01-09,6.24,6.24,6.24,MTH,1389225600,1000
6.82,2014-01-14,6.82,6.82,6.82,MTH,1389657600,1000
7.07,2014-02-06,7.07,7.07,7.07,MTH,1391644800,600
6.97,2014-04-04,6.97,6.97,6.97,MTH,1396569600,100
7.65,2014-04-17,7.65,7.65,7.65,MTH,1397692800,3000
8.38,2014-04-18,8.38,8.38,8.38,MTH,1397779200,5500
9.21,2014-04-23,9.21,9.21,9.21,MTH,1398211200,100
10.09,2014-04-24,10.09,10.09,10.09,MTH,1398297600,100
11.06,2014-04-25,11.06,11.06,11.06,MTH,1398384000,100
12.13,2014-04-28,12.13,10.04,12.13,MTH,1398643200,3000
10.96,2014-04-29,13.25,10.96,13.25,MTH,1398729600,1200
11.79,2014-05-05,11.84,11.79,11.84,MTH,1399248000,4600
12.96,2014-05-06,12.96,12.91,12.91,MTH,1399334400,1500
14.23,2014-05-07,14.23,14.18,14.18,MTH,1399420800,300
12.96,2014-05-08,15.59,12.86,12.86,MTH,1399507200,1300
12.08,2014-05-12,12.08,12.08,12.08,MTH,1399852800,100
12.08,2014-05-15,12.08,12.08,12.08,MTH,1400112000,3800
10.96,2014-05-20,10.96,10.96,10.96,MTH,1400544000,100
10.96,2014-05-21,10.96,10.96,10.96,MTH,1400630400,1400
10.96,2014-05-23,10.96,10.96,10.96,MTH,1400803200,1500
10.96,2014-05-27,10.96,10.96,10.96,MTH,1401148800,700
10.23,2014-06-02,11.3,9.99,11.21,MTH,1401667200,4100
10.04,2014-06-09,10.04,10.04,10.04,MTH,1402272000,200
10.04,2014-06-11,10.09,9.11,9.11,MTH,1402444800,2500
9.06,2014-06-13,9.06,9.06,9.06,MTH,1402617600,200
9.94,2014-06-16,9.94,9.94,9.94,MTH,1402876800,400
9.4,2014-06-17,9.4,9.4,9.4,MTH,1402963200,100
9.11,2014-06-20,10.33,9.11,9.11,MTH,1403222400,1100
8.77,2014-06-23,8.77,8.77,8.77,MTH,1403481600,200
7.94,2014-06-27,7.94,7.94,7.94,MTH,1403827200,100
8.72,2014-06-30,8.72,8.72,8.72,MTH,1404086400,6500
9.55,2014-07-17,9.55,9.55,9.55,MTH,1405555200,200
9.74,2014-07-18,9.74,9.74,9.74,MTH,1405641600,1500
9.74,2014-07-22,9.74,9.74,9.74,MTH,1405987200,500
10.72,2014-07-24,10.72,9.79,9.79,MTH,1406160000,2900
9.84,2014-07-25,9.84,9.84,9.84,MTH,1406246400,300
10.82,2014-07-28,10.82,10.82,10.82,MTH,1406505600,1900
9.79,2014-07-29,9.79,9.79,9.79,MTH,1406592000,300
9.31,2014-07-30,9.31,9.31,9.31,MTH,1406678400,300
9.94,2014-08-12,9.94,9.94,9.94,MTH,1407801600,700
10.91,2014-08-18,10.91,10.91,10.91,MTH,1408320000,1100
10.23,2014-08-19,11.35,10.23,11.35,MTH,1408406400,700
12.08,2014-08-21,12.08,10.23,10.23,MTH,1408579200,400
11.5,2014-08-22,11.79,10.23,10.23,MTH,1408665600,2500
10.48,2014-08-25,10.48,10.48,10.48,MTH,1408924800,500
10.48,2014-08-26,10.28,10.28,10.28,MTH,1409011200,500
11.3,2014-08-27,12.04,11.06,11.06,MTH,1409097600,1600
12.43,2014-08-28,12.43,12.18,12.18,MTH,1409184000,300
12.67,2014-08-29,13.54,12.67,13.54,MTH,1409270400,4200
12.04,2014-09-03,13.01,11.74,11.74,MTH,1409702400,4200
13.11,2014-09-04,13.11,11.99,11.99,MTH,1409788800,2110
11.35,2014-09-05,11.35,11.35,11.35,MTH,1409875200,100
11.21,2014-09-09,11.21,10.28,10.28,MTH,1410220800,800
12.18,2014-09-10,12.18,11.21,12.18,MTH,1410307200,3600
12.18,2014-09-11,12.23,11.5,11.5,MTH,1410393600,4400
11.74,2014-09-12,11.74,11.74,11.74,MTH,1410480000,100
12.18,2014-09-15,12.18,12.18,12.18,MTH,1410739200,500
11.01,2014-09-16,12.23,11.01,12.23,MTH,1410825600,300
12.72,2014-09-17,12.72,10.72,10.72,MTH,1410912000,1200
13.4,2014-09-18,13.4,11.99,11.99,MTH,1410998400,3100
12.33,2014-09-19,12.33,12.33,12.33,MTH,1411084800,200
13.25,2014-09-22,13.25,13.25,13.25,MTH,1411344000,1800
13.25,2014-09-23,13.25,13.25,13.25,MTH,1411430400,500
13.25,2014-09-24,13.25,13.25,13.25,MTH,1411516800,400
13.25,2014-09-25,13.25,13.25,13.25,MTH,1411603200,800
13.4,2014-09-26,13.4,11.99,11.99,MTH,1411689600,1500
12.94,2014-09-29,13.4,11.69,11.69,MTH,1411948800,2700
