timestamp,symbol,close,low,open,high,volume,date
1531094400,X26,15.32,15.32,22.06,22.06,1100,2018-07-09
1531267200,X26,15.32,15.32,18.31,18.31,10000,2018-07-11
1531353600,X26,14.94,14.94,15.32,15.32,2900,2018-07-12
1531440000,X26,17.39,17.39,17.39,17.39,500,2018-07-13
1531699200,X26,15.32,15.32,15.32,15.32,2000,2018-07-16
1531785600,X26,14.55,14.55,14.94,14.94,2300,2018-07-17
1532390400,X26,15.7,14.55,14.55,15.7,1000,2018-07-24
1532563200,X26,13.25,13.1,13.1,13.25,15000,2018-07-26
1532908800,X26,13.79,13.79,13.79,13.79,300,2018-07-30
1533081600,X26,15.86,15.86,15.86,15.86,100,2018-08-01
1533513600,X26,15.32,15.32,15.7,15.7,1300,2018-08-06
1533600000,X26,15.32,15.32,15.32,15.32,3100,2018-08-07
1533686400,X26,15.32,15.32,15.32,15.32,1800,2018-08-08
1533772800,X26,15.32,15.32,17.62,17.62,2600,2018-08-09
1534118400,X26,18.31,13.64,13.64,18.31,1000,2018-08-13
1534204800,X26,16.01,16.01,20.3,20.3,1400,2018-08-14
1534291200,X26,17.24,15.32,15.32,17.24,8800,2018-08-15
1534377600,X26,17.24,17.24,17.24,17.24,1500,2018-08-16
1534464000,X26,15.32,15.32,15.32,15.32,100,2018-08-17
1534723200,X26,17.62,13.18,13.18,17.62,200,2018-08-20
1534809600,X26,17.54,17.54,17.54,17.62,6000,2018-08-21
1534896000,X26,18.39,15.4,15.4,18.39,9700,2018-08-22
1534982400,X26,17.47,17.47,17.47,17.47,4200,2018-08-23
1535068800,X26,17.47,15.09,15.09,17.47,500,2018-08-24
1535328000,X26,15.4,15.4,15.4,15.4,100,2018-08-27
1535414400,X26,17.16,17.16,17.16,17.16,100,2018-08-28
1535500800,X26,16.85,14.79,14.79,16.85,200,2018-08-29
1535587200,X26,16.78,16.78,16.78,16.78,100,2018-08-30
1535673600,X26,15.02,15.02,15.02,15.02,100,2018-08-31
1536105600,X26,15.32,13.1,13.1,15.32,200,2018-09-05
1536192000,X26,13.79,13.18,14.25,14.25,900,2018-09-06
1536278400,X26,13.79,13.79,13.87,13.87,2200,2018-09-07
1536624000,X26,14.55,14.55,14.55,14.55,500,2018-09-11
1536796800,X26,15.32,15.24,15.24,15.32,6100,2018-09-13
1536883200,X26,15.32,15.32,15.32,15.32,4700,2018-09-14
1537142400,X26,13.48,13.48,13.48,13.48,100,2018-09-17
1537488000,X26,13.79,13.79,13.79,13.79,100,2018-09-21
1537747200,X26,15.86,15.86,15.86,15.86,100,2018-09-24
1537833600,X26,13.94,13.94,13.94,13.94,100,2018-09-25
1537920000,X26,16.01,16.01,16.01,16.01,700,2018-09-26
1538006400,X26,17.31,13.94,13.94,17.31,10100,2018-09-27
1538092800,X26,17.31,17.31,17.31,17.31,12400,2018-09-28
1538352000,X26,17.54,17.31,17.31,17.54,8700,2018-10-01
1538438400,X26,17.31,17.31,17.39,17.39,300,2018-10-02
1538611200,X26,17.62,17.54,17.54,17.62,3400,2018-10-04
1538697600,X26,17.54,17.54,17.54,17.54,100,2018-10-05
1538956800,X26,16.62,16.62,16.62,16.62,100,2018-10-08
1539216000,X26,16.85,16.85,16.85,16.85,100,2018-10-11
1539302400,X26,14.55,14.55,16.85,16.85,200,2018-10-12
1539734400,X26,14.71,14.71,14.71,14.71,100,2018-10-17
