timestamp,symbol,close,low,open,high,volume,date
1257379200,VC9,24.4,20.66,20.66,26.73,159200,2009-11-05
1257465600,VC9,22.41,22.31,25.18,25.28,56000,2009-11-06
1257724800,VC9,22.26,22.26,22.36,23.77,1000,2009-11-09
1257811200,VC9,20.9,20.9,20.9,20.9,9100,2009-11-10
1257897600,VC9,19.44,19.44,19.44,19.44,64300,2009-11-11
1257984000,VC9,19.54,18.81,19.44,20.75,33300,2009-11-12
1258070400,VC9,19.54,19.49,20.41,20.41,15200,2009-11-13
1258329600,VC9,19.2,18.71,19.59,19.88,14500,2009-11-16
1258416000,VC9,19.2,18.08,19.93,19.93,7500,2009-11-17
1258502400,VC9,19.44,18.47,19.35,19.44,22700,2009-11-18
1258588800,VC9,20.56,19.93,19.93,20.56,15500,2009-11-19
1258675200,VC9,20.46,19.93,20.41,21.39,13500,2009-11-20
1258934400,VC9,19.1,19.1,19.44,19.44,11000,2009-11-23
1259020800,VC9,18.71,18.03,19.2,19.2,16100,2009-11-24
1259107200,VC9,17.4,17.3,17.64,17.74,33200,2009-11-25
1259193600,VC9,16.19,16.19,18.52,18.52,10100,2009-11-26
1259280000,VC9,16.28,15.12,15.12,16.33,34100,2009-11-27
1259539200,VC9,16.77,15.31,16.04,16.77,8100,2009-11-30
1259625600,VC9,17.01,16.23,17.3,17.3,11100,2009-12-01
1259712000,VC9,15.8,15.8,17.01,17.5,20900,2009-12-02
1259798400,VC9,16.28,16.28,16.77,16.77,1200,2009-12-03
1259884800,VC9,16.28,16.28,16.53,16.53,3100,2009-12-04
1260144000,VC9,16.23,16.09,16.09,16.28,3000,2009-12-07
1260230400,VC9,16.04,15.7,16.23,16.23,16400,2009-12-08
1260316800,VC9,16.04,15.55,15.55,16.04,2500,2009-12-09
1260403200,VC9,15.07,14.82,15.55,15.55,8000,2009-12-10
1260489600,VC9,14.34,14.14,14.97,14.97,18700,2009-12-11
1260748800,VC9,14.58,14.1,14.58,14.87,14300,2009-12-14
1260835200,VC9,14.29,14.29,14.58,14.58,4200,2009-12-15
1260921600,VC9,13.41,13.41,13.46,13.51,7500,2009-12-16
1261008000,VC9,14.1,12.49,14.34,14.34,1300,2009-12-17
1261094400,VC9,14.29,14.29,14.34,14.34,3100,2009-12-18
1261353600,VC9,15.26,14.97,15.07,15.26,12800,2009-12-21
1261440000,VC9,14.58,14.53,14.58,14.82,7200,2009-12-22
1261526400,VC9,14.58,14.58,14.58,14.58,2000,2009-12-23
1261612800,VC9,15.07,14.58,14.58,15.07,4400,2009-12-24
