volume,date,symbol,high,timestamp,open,low,close
87620,2011-03-30,C47,3.54,1301443200,3.54,3.1,3.3
28820,2011-03-31,C47,3.45,1301529600,3.45,3.3,3.36
26730,2011-04-01,C47,3.43,1301616000,3.36,3.36,3.36
15180,2011-04-04,C47,3.41,1301875200,3.38,3.32,3.32
52410,2011-04-05,C47,3.41,1301961600,3.41,3.16,3.16
39100,2011-04-06,C47,3.32,1302048000,3.21,3.12,3.32
11020,2011-04-07,C47,3.32,1302134400,3.21,3.21,3.21
33250,2011-04-08,C47,3.21,1302220800,3.19,3.14,3.14
17930,2011-04-13,C47,3.16,1302652800,3.01,3.01,3.01
25100,2011-04-14,C47,3.1,1302739200,2.94,2.88,2.94
22140,2011-04-15,C47,3.01,1302825600,2.99,2.9,3.01
14000,2011-04-19,C47,2.92,1303171200,2.92,2.79,2.79
22130,2011-04-20,C47,2.92,1303257600,2.81,2.81,2.92
17990,2011-04-21,C47,3.03,1303344000,3.03,2.9,2.94
5000,2011-04-22,C47,2.83,1303430400,2.83,2.83,2.83
5190,2011-04-25,C47,2.96,1303689600,2.92,2.88,2.88
12190,2011-04-26,C47,2.88,1303776000,2.79,2.79,2.85
14310,2011-04-27,C47,2.79,1303862400,2.79,2.72,2.72
10020,2011-04-28,C47,2.63,1303948800,2.61,2.61,2.63
4080,2011-04-29,C47,2.72,1304035200,2.65,2.65,2.65
2700,2011-05-04,C47,2.79,1304467200,2.79,2.65,2.77
4910,2011-05-05,C47,2.77,1304553600,2.7,2.7,2.77
3400,2011-05-06,C47,2.72,1304640000,2.72,2.72,2.72
100,2011-05-09,C47,2.72,1304899200,2.72,2.72,2.72
5520,2011-05-10,C47,2.81,1304985600,2.74,2.74,2.81
4000,2011-05-11,C47,2.77,1305072000,2.77,2.74,2.74
8140,2011-05-12,C47,2.83,1305158400,2.77,2.74,2.83
24000,2011-05-13,C47,2.77,1305244800,2.77,2.7,2.77
10000,2011-05-16,C47,2.7,1305504000,2.7,2.7,2.7
7370,2011-05-17,C47,2.7,1305590400,2.7,2.63,2.65
16960,2011-05-18,C47,2.79,1305676800,2.74,2.74,2.79
51290,2011-05-19,C47,2.92,1305763200,2.92,2.79,2.83
14440,2011-05-20,C47,2.88,1305849600,2.83,2.79,2.79
5510,2011-05-24,C47,2.63,1306195200,2.61,2.59,2.59
21620,2011-05-25,C47,2.59,1306281600,2.59,2.48,2.48
20070,2011-05-26,C47,2.59,1306368000,2.37,2.37,2.59
32760,2011-05-27,C47,2.7,1306454400,2.7,2.65,2.7
1060,2011-05-30,C47,2.75,1306713600,2.75,2.57,2.57
9270,2011-05-31,C47,2.65,1306800000,2.57,2.49,2.57
7260,2011-06-01,C47,2.67,1306886400,2.65,2.65,2.67
10660,2011-06-02,C47,2.75,1306972800,2.75,2.65,2.7
13030,2011-06-03,C47,2.75,1307059200,2.75,2.65,2.65
19350,2011-06-06,C47,2.75,1307318400,2.75,2.65,2.65
20620,2011-06-07,C47,2.78,1307404800,2.75,2.73,2.78
18290,2011-06-08,C47,2.86,1307491200,2.86,2.65,2.65
11010,2011-06-09,C47,2.75,1307577600,2.73,2.73,2.75
7700,2011-06-10,C47,2.81,1307664000,2.81,2.75,2.81
15250,2011-06-13,C47,2.78,1307923200,2.7,2.7,2.78
17190,2011-06-14,C47,2.78,1308009600,2.75,2.75,2.75
80900,2011-06-15,C47,2.75,1308096000,2.75,2.65,2.73
24520,2011-06-16,C47,2.73,1308182400,2.73,2.67,2.73
12020,2011-06-17,C47,2.75,1308268800,2.7,2.7,2.73
3000,2011-06-20,C47,2.73,1308528000,2.65,2.65,2.7
3000,2011-06-21,C47,2.7,1308614400,2.7,2.7,2.7
7030,2011-06-22,C47,2.73,1308700800,2.73,2.67,2.67
1010,2011-06-23,C47,2.73,1308787200,2.73,2.57,2.57
8000,2011-06-24,C47,2.65,1308873600,2.65,2.62,2.62
8380,2011-06-27,C47,2.65,1309132800,2.62,2.62,2.65
4080,2011-06-28,C47,2.67,1309219200,2.67,2.62,2.62
2500,2011-06-29,C47,2.65,1309305600,2.65,2.54,2.65
7500,2011-06-30,C47,2.65,1309392000,2.65,2.54,2.54
10,2011-07-01,C47,2.65,1309478400,2.65,2.65,2.65
1490,2011-07-04,C47,2.54,1309737600,2.51,2.51,2.54
1450,2011-07-05,C47,2.59,1309824000,2.59,2.54,2.54
1010,2011-07-06,C47,2.65,1309910400,2.65,2.54,2.54
2090,2011-07-07,C47,2.65,1309996800,2.65,2.54,2.54
11510,2011-07-08,C47,2.62,1310083200,2.57,2.57,2.62
