close,date,high,low,open,symbol,timestamp,volume
7.81,2016-06-22,7.81,7.81,7.81,PIS,1466553600,4000
8.93,2016-06-24,8.93,8.93,8.93,PIS,1466726400,100
9.34,2016-06-30,9.34,9.34,9.34,PIS,1467244800,1000
9.4,2016-07-01,9.4,9.4,9.4,PIS,1467331200,700
9.99,2016-07-06,9.99,9.99,9.99,PIS,1467763200,3300
9.99,2016-07-13,9.99,9.99,9.99,PIS,1468368000,3500
10.28,2016-07-14,10.28,9.99,9.99,PIS,1468454400,4500
11.16,2016-07-18,11.16,10.46,10.46,PIS,1468800000,3800
11.46,2016-07-19,11.46,9.99,9.99,PIS,1468886400,2600
10.75,2016-07-20,10.75,10.75,10.75,PIS,1468972800,100
10.57,2016-07-21,11.75,10.57,11.75,PIS,1469059200,400
10.57,2016-07-22,10.57,10.57,10.57,PIS,1469145600,100
10.46,2016-07-26,10.46,8.99,8.99,PIS,1469491200,700
7.87,2016-07-29,8.22,7.87,8.22,PIS,1469750400,2100
6.7,2016-08-01,6.7,6.7,6.7,PIS,1470009600,400
5.7,2016-08-08,5.7,5.7,5.7,PIS,1470614400,600
5.7,2016-08-10,5.7,5.7,5.7,PIS,1470787200,100
4.88,2016-08-16,4.88,4.88,4.88,PIS,1471305600,100
4.17,2016-08-22,4.17,4.17,4.17,PIS,1471824000,100
3.58,2016-08-23,4.76,3.58,4.7,PIS,1471910400,300
3.88,2016-08-24,4.11,3.82,3.82,PIS,1471996800,2500
4.29,2016-08-25,4.29,4.29,4.29,PIS,1472083200,100
3.94,2016-08-29,3.94,3.94,3.94,PIS,1472428800,100
4.11,2016-08-30,4.11,4.11,4.11,PIS,1472515200,100
3.52,2016-08-31,3.52,3.52,3.52,PIS,1472601600,100
3,2016-09-09,3,3,3,PIS,1473379200,100
3.41,2016-09-23,3.41,3.41,3.41,PIS,1474588800,100
3.88,2016-09-26,3.88,3.88,3.88,PIS,1474848000,100
3.88,2016-10-06,3.41,3.41,3.41,PIS,1475712000,200
3.88,2016-10-19,3.88,3.88,3.88,PIS,1476835200,100
3.88,2016-11-21,3.88,3.88,3.88,PIS,1479686400,300
5.4,2017-05-12,5.4,5.4,5.4,PIS,1494547200,500
6.17,2017-05-15,6.17,6.17,6.17,PIS,1494806400,500
7.06,2017-05-16,7.06,7.06,7.06,PIS,1494892800,300
8.07,2017-05-17,8.07,8.07,8.07,PIS,1494979200,4100
9.28,2017-05-18,9.28,9.28,9.28,PIS,1495065600,500
9.28,2017-05-19,9.28,9.28,9.28,PIS,1495152000,100
8.65,2017-05-24,8.97,8.65,8.97,PIS,1495584000,3000
8.33,2017-05-29,8.33,8.33,8.33,PIS,1496016000,1000
9.55,2017-05-30,9.55,8.01,8.01,PIS,1496102400,600
9.55,2017-05-31,9.55,9.55,9.55,PIS,1496188800,1000
10.96,2017-06-02,10.96,10.96,10.96,PIS,1496361600,100
11.54,2017-06-06,11.54,9.61,9.61,PIS,1496707200,300
11.22,2017-06-13,11.54,10.83,10.83,PIS,1497312000,1100
11.47,2017-06-26,11.47,11.47,11.47,PIS,1498435200,100
9.94,2017-07-28,9.94,9.94,9.94,PIS,1501200000,1000
9.94,2017-08-04,9.94,9.94,9.94,PIS,1501804800,1000
8.97,2017-10-02,8.97,8.97,8.97,PIS,1506902400,100
9.29,2017-10-24,9.29,9.29,9.29,PIS,1508803200,100
9.29,2017-12-05,9.29,9.29,9.29,PIS,1512432000,3300
8.97,2018-01-04,8.97,8.97,8.97,PIS,1515024000,100
8.97,2018-01-11,8.97,8.97,8.97,PIS,1515628800,5000
8.97,2018-01-12,8.97,8.97,8.97,PIS,1515715200,5000
7.63,2018-01-16,7.63,7.63,7.63,PIS,1516060800,2000
7.05,2018-02-07,7.05,7.05,7.05,PIS,1517961600,400
6.09,2018-02-09,6.09,6.09,6.09,PIS,1518134400,1000
6.41,2018-02-12,6.41,6.41,6.41,PIS,1518393600,100
7.37,2018-02-26,7.37,7.37,7.37,PIS,1519603200,100
7.17,2018-04-11,7.17,7.17,7.17,PIS,1523404800,400
7.17,2018-05-03,7.17,7.17,7.17,PIS,1525305600,400
