close,date,high,low,open,symbol,timestamp,volume
8.84,2008-11-18,8.84,8.84,8.84,LCG,1226966400,20
8.4,2008-11-19,8.4,8.4,8.4,LCG,1227052800,10
7.99,2008-11-20,7.99,7.99,7.99,LCG,1227139200,10
7.61,2008-11-21,7.61,7.61,7.61,LCG,1227225600,10
7.24,2008-11-24,7.24,7.24,7.24,LCG,1227484800,3410
6.89,2008-11-25,6.89,6.89,6.89,LCG,1227571200,3110
6.56,2008-11-26,6.56,6.56,6.56,LCG,1227657600,8110
6.24,2008-11-27,6.24,6.24,6.24,LCG,1227744000,2010
5.95,2008-11-28,5.95,5.95,5.95,LCG,1227830400,2110
5.65,2008-12-01,5.65,5.65,5.65,LCG,1228089600,2500
5.38,2008-12-02,5.38,5.38,5.38,LCG,1228176000,24010
5.12,2008-12-03,5.17,5.12,5.12,LCG,1228262400,205250
4.7,2008-12-04,4.79,4.7,4.7,LCG,1228348800,393620
4.49,2008-12-05,4.59,4.47,4.49,LCG,1228435200,340450
4.71,2008-12-08,4.71,4.71,4.71,LCG,1228694400,41980
4.93,2008-12-09,4.93,4.93,4.93,LCG,1228780800,17600
4.93,2008-12-10,4.93,4.75,4.81,LCG,1228867200,138430
5.17,2008-12-11,5.17,5.08,5.08,LCG,1228953600,141980
5.43,2008-12-12,5.43,5.43,5.43,LCG,1229040000,26950
5.69,2008-12-15,5.69,5.69,5.69,LCG,1229299200,4110
5.97,2008-12-16,5.97,5.71,5.97,LCG,1229385600,367980
5.88,2008-12-17,6.21,5.71,5.71,LCG,1229472000,54180
5.88,2008-12-18,5.99,5.71,5.88,LCG,1229558400,28280
6.15,2008-12-19,6.15,6.15,6.15,LCG,1229644800,23970
6.45,2008-12-22,6.45,6.45,6.45,LCG,1229904000,28460
6.76,2008-12-23,6.76,6.26,6.76,LCG,1229990400,120790
6.63,2008-12-24,6.91,6.46,6.46,LCG,1230076800,84960
6.78,2008-12-25,6.81,6.45,6.81,LCG,1230163200,26100
7,2008-12-26,7.11,6.85,7,LCG,1230249600,136580
7.14,2008-12-29,7.14,6.87,7.14,LCG,1230508800,49470
7.37,2008-12-30,7.37,6.91,7,LCG,1230595200,89600
7.74,2008-12-31,7.74,7.18,7.27,LCG,1230681600,214730
8.12,2009-01-02,8.12,8.07,8.12,LCG,1230854400,92860
7.77,2009-01-05,8.45,7.72,8.45,LCG,1231113600,129310
7.64,2009-01-06,7.92,7.5,7.79,LCG,1231200000,83890
7.38,2009-01-07,7.94,7.38,7.92,LCG,1231286400,62310
7.38,2009-01-08,7.38,7.02,7.09,LCG,1231372800,145290
7.55,2009-01-09,7.55,7.35,7.35,LCG,1231459200,34710
7.62,2009-01-12,7.74,7.55,7.55,LCG,1231718400,22270
7.26,2009-01-13,7.55,7.26,7.46,LCG,1231804800,37270
7,2009-01-14,7.53,6.96,7.05,LCG,1231891200,89440
7,2009-01-15,7.09,6.96,6.96,LCG,1231977600,47780
7.35,2009-01-16,7.35,7.18,7.27,LCG,1232064000,121950
7.51,2009-01-19,7.55,7.37,7.55,LCG,1232323200,42500
