close,date,high,low,open,symbol,timestamp,volume
18.19,2016-12-21,18.19,18.19,18.19,HEC,1482278400,200
20.88,2016-12-22,20.88,20.88,20.88,HEC,1482364800,300
20.88,2016-12-23,20.88,20.88,20.88,HEC,1482451200,100
18.13,2016-12-26,18.13,18.13,18.13,HEC,1482710400,3000
18.13,2016-12-27,18.13,18.13,18.13,HEC,1482796800,1000
18.19,2016-12-28,18.19,18.19,18.19,HEC,1482883200,100
18.13,2016-12-30,18.13,18.13,18.13,HEC,1483056000,2000
18.75,2017-01-03,20.82,18.75,20.82,HEC,1483401600,200
22.69,2017-01-04,22.69,22.69,22.69,HEC,1483488000,100
25,2017-01-05,25,25,25,HEC,1483574400,100
21.25,2017-01-09,21.25,21.25,21.25,HEC,1483920000,100
18.07,2017-01-13,18.07,18.07,18.07,HEC,1484265600,2100
17.88,2017-02-03,17.88,17.88,17.88,HEC,1486080000,2200
17.69,2017-02-06,17.69,17.69,17.69,HEC,1486339200,2200
17.5,2017-02-08,17.5,17.5,17.5,HEC,1486512000,2200
17.32,2017-02-28,17.32,17.32,17.32,HEC,1488240000,200
17.32,2017-03-30,17.32,17.32,17.32,HEC,1490832000,400
17.32,2017-04-03,17.32,17.32,17.32,HEC,1491177600,1200
18.75,2017-05-17,18.75,10.44,10.44,HEC,1494979200,4600
11.25,2017-06-28,11.25,11.25,11.25,HEC,1498608000,3100
11.25,2017-08-18,11.25,11.25,11.25,HEC,1503014400,1900
11.25,2017-08-21,11.25,11.25,11.25,HEC,1503273600,1900
9.56,2017-08-23,9.56,9.56,9.56,HEC,1503446400,100
10.94,2017-08-28,10.94,10.94,10.94,HEC,1503878400,1500
12.56,2017-08-29,12.56,12.56,12.56,HEC,1503964800,1000
14.44,2017-08-30,14.44,14.44,14.44,HEC,1504051200,2500
14.5,2017-08-31,14.5,14.5,14.5,HEC,1504137600,1000
12.38,2017-09-01,12.38,12.38,12.38,HEC,1504224000,100
12.81,2017-09-06,12.81,12.81,12.81,HEC,1504656000,700
11.13,2017-09-19,11.13,11.13,11.13,HEC,1505779200,100
11.13,2017-10-30,11.13,11.13,11.13,HEC,1509321600,100
11.13,2017-11-03,11.13,11.13,11.13,HEC,1509667200,100
12.75,2017-12-06,12.75,11.13,11.13,HEC,1512518400,2000
12.82,2017-12-08,12.82,12.82,12.82,HEC,1512691200,100
14.72,2017-12-11,14.72,14.72,14.72,HEC,1512950400,600
16.9,2017-12-12,16.9,16.9,16.9,HEC,1513036800,100
14.37,2017-12-13,14.37,14.37,14.37,HEC,1513123200,1000
14.65,2017-12-19,14.65,14.44,14.44,HEC,1513641600,3200
15.14,2017-12-21,16.69,15.14,16.69,HEC,1513814400,2100
17.25,2017-12-25,17.25,17.25,17.25,HEC,1514160000,100
15.14,2017-12-27,15.14,15.14,15.14,HEC,1514332800,2000
14.16,2017-12-29,14.16,14.16,14.16,HEC,1514505600,100
12.04,2018-01-03,12.04,12.04,12.04,HEC,1514937600,100
13.8,2018-01-05,13.8,13.8,13.8,HEC,1515110400,100
15.78,2018-01-08,15.78,15.78,15.78,HEC,1515369600,100
15.21,2018-01-09,15.21,15.14,15.14,HEC,1515456000,1900
15.85,2018-01-11,15.85,15.85,15.85,HEC,1515628800,200
13.94,2018-01-15,14.09,13.94,14.09,HEC,1515974400,3000
14.09,2018-01-17,14.09,14.09,14.09,HEC,1516147200,4100
14.16,2018-01-18,14.16,14.16,14.16,HEC,1516233600,2200
14.44,2018-01-26,14.44,12.04,12.04,HEC,1516924800,3500
16.48,2018-01-30,16.48,12.25,12.25,HEC,1517270400,300
12.25,2018-01-31,12.25,12.25,12.25,HEC,1517356800,100
14.09,2018-02-06,14.09,10.42,10.42,HEC,1517875200,600
12.68,2018-02-09,12.68,9.51,9.51,HEC,1518134400,200
11.13,2018-02-12,12.75,11.13,12.75,HEC,1518393600,200
11.34,2018-02-22,11.34,11.34,11.34,HEC,1519257600,600
9.65,2018-02-26,9.65,9.65,9.65,HEC,1519603200,100
11.06,2018-02-28,11.06,11.06,11.06,HEC,1519776000,100
12.68,2018-03-01,12.68,9.58,9.58,HEC,1519862400,500
8.73,2018-03-13,8.73,8.73,8.73,HEC,1520899200,100
10,2018-03-16,10,10,10,HEC,1521158400,100
11.48,2018-03-19,11.48,11.48,11.48,HEC,1521417600,200
13.17,2018-03-20,13.17,13.17,13.17,HEC,1521504000,100
15.14,2018-03-21,15.14,15.14,15.14,HEC,1521590400,200
17.39,2018-03-26,17.39,17.39,17.39,HEC,1522022400,2600
17.61,2018-03-27,17.61,15.49,15.49,HEC,1522108800,2100
17.61,2018-03-28,17.61,17.61,17.61,HEC,1522195200,1000
17.68,2018-04-05,17.68,17.68,17.68,HEC,1522886400,100
15.07,2018-04-10,15.07,15.07,15.07,HEC,1523318400,100
17.32,2018-04-20,17.32,17.32,17.32,HEC,1524182400,100
14.79,2018-04-24,14.79,14.79,14.79,HEC,1524528000,100
12.61,2018-04-26,12.61,12.61,12.61,HEC,1524700800,100
10.85,2018-05-08,10.85,10.85,10.85,HEC,1525737600,100
12.46,2018-05-16,12.46,12.46,12.46,HEC,1526428800,100
14.3,2018-05-17,14.3,10.92,10.92,HEC,1526515200,200
14.44,2018-05-22,14.44,14.44,14.44,HEC,1526947200,100
16.55,2018-06-04,16.55,16.55,16.55,HEC,1528070400,100
17.61,2018-06-05,17.61,17.61,17.61,HEC,1528156800,200
19.14,2018-06-06,19.52,19.14,19.14,HEC,1528243200,500
16.46,2018-06-11,16.46,16.46,16.46,HEC,1528675200,100
18.91,2018-06-12,18.91,18.91,18.91,HEC,1528761600,100
16.07,2018-06-13,16.07,16.07,16.07,HEC,1528848000,100
13.78,2018-06-14,13.78,13.78,13.78,HEC,1528934400,100
15.85,2018-06-25,15.85,15.85,15.85,HEC,1529884800,500
18.22,2018-06-26,18.22,17.22,17.22,HEC,1529971200,1600
20.67,2018-06-27,20.67,19.14,19.14,HEC,1530057600,2500
21.05,2018-06-28,21.05,20.67,20.67,HEC,1530144000,700
21.05,2018-06-29,21.05,20.67,20.67,HEC,1530230400,1600
20.29,2018-07-03,20.29,20.29,20.29,HEC,1530576000,900
20.29,2018-07-04,20.29,20.29,20.29,HEC,1530662400,300
20.29,2018-07-05,20.29,20.29,20.29,HEC,1530748800,300
20.67,2018-07-06,20.67,20.29,20.29,HEC,1530835200,600
20.44,2018-07-09,20.44,20.44,20.44,HEC,1531094400,300
20.44,2018-07-10,20.44,20.44,20.44,HEC,1531180800,1800
20.44,2018-07-11,20.44,20.44,20.44,HEC,1531267200,1700
21.05,2018-07-12,21.05,20.44,20.44,HEC,1531353600,2800
