close,date,high,low,open,symbol,timestamp,volume
6.85,2014-09-29,6.85,6.67,6.85,CEO,1411948800,2604800
7.54,2014-09-30,7.54,7.54,7.54,CEO,1412035200,425690
8.27,2014-10-01,8.27,8.27,8.27,CEO,1412121600,1125625
9.05,2014-10-02,9.09,8.32,9.09,CEO,1412208000,1980565
9.05,2014-10-03,9.55,8.87,9.14,CEO,1412294400,770850
8.32,2014-10-06,9.14,8.32,9.05,CEO,1412553600,801205
8.41,2014-10-07,8.68,8.09,8.32,CEO,1412640000,1044220
7.81,2014-10-08,8.59,7.81,8.45,CEO,1412726400,963660
7.63,2014-10-09,8,7.58,7.81,CEO,1412812800,776090
7.22,2014-10-10,7.68,7.22,7.68,CEO,1412899200,1184660
7.13,2014-10-13,7.22,7.04,7.22,CEO,1413158400,603690
7.27,2014-10-14,7.45,7.08,7.13,CEO,1413244800,473790
7.13,2014-10-15,7.31,6.58,7.27,CEO,1413331200,634900
7.04,2014-10-16,7.22,6.85,7.13,CEO,1413417600,614740
7.31,2014-10-17,7.31,7.04,7.04,CEO,1413504000,500900
7.27,2014-10-20,7.45,7.08,7.45,CEO,1413763200,349900
7.22,2014-10-21,7.27,7.08,7.17,CEO,1413849600,122700
7.27,2014-10-22,7.27,7.13,7.13,CEO,1413936000,250410
7.4,2014-10-23,7.77,7.17,7.27,CEO,1414022400,487603
7.45,2014-10-24,7.63,7.31,7.31,CEO,1414108800,232410
7.4,2014-10-27,7.58,7.31,7.4,CEO,1414368000,303500
7.4,2014-10-28,7.45,7.22,7.4,CEO,1414454400,213800
7.63,2014-10-29,7.81,7.36,7.36,CEO,1414540800,821900
7.68,2014-10-30,7.95,7.58,7.63,CEO,1414627200,633930
7.77,2014-10-31,7.81,7.63,7.77,CEO,1414713600,676620
7.95,2014-11-03,8.09,7.81,7.81,CEO,1414972800,1342200
7.81,2014-11-04,8,7.81,8,CEO,1415059200,555815
7.72,2014-11-05,7.86,7.58,7.81,CEO,1415145600,806800
7.54,2014-11-06,7.77,7.54,7.72,CEO,1415232000,644140
7.63,2014-11-07,7.68,7.54,7.58,CEO,1415318400,713500
7.91,2014-11-10,8,7.68,7.68,CEO,1415577600,1300900
7.77,2014-11-11,7.95,7.77,7.91,CEO,1415664000,879740
7.77,2014-11-12,7.86,7.72,7.77,CEO,1415750400,1040350
7.77,2014-11-13,7.77,7.68,7.77,CEO,1415836800,615420
7.86,2014-11-14,8,7.72,7.77,CEO,1415923200,1872510
8.04,2014-11-17,8.27,7.91,7.91,CEO,1416182400,1343903
