volume,date,symbol,high,timestamp,open,low,close
120600,2010-07-23,SD1,43.9,1279843200,40,33,35
8200,2010-07-26,SD1,34.5,1280102400,34.5,32.1,32.1
6000,2010-07-27,SD1,32,1280188800,32,30.3,30.6
800,2010-07-28,SD1,31.5,1280275200,31.5,31,31
10900,2010-07-29,SD1,33,1280361600,33,29.3,29.3
8200,2010-07-30,SD1,31.5,1280448000,31.5,28.5,29.9
13100,2010-08-02,SD1,28,1280707200,28,27.6,27.6
8100,2010-08-03,SD1,26.7,1280793600,26.5,26,26.5
2000,2010-08-04,SD1,25.3,1280880000,25,25,25.3
3600,2010-08-05,SD1,25.9,1280966400,25.1,25.1,25.5
3300,2010-08-06,SD1,27.1,1281052800,25.5,25.4,26.4
8900,2010-08-09,SD1,26,1281312000,25.4,25,25.9
18700,2010-08-10,SD1,24.6,1281398400,24.6,24,24
2500,2010-08-11,SD1,25.5,1281484800,25,25,25.3
11200,2010-08-12,SD1,25,1281571200,25,23.6,23.6
34800,2010-08-13,SD1,25.4,1281657600,24,24,25.4
11900,2010-08-16,SD1,26.8,1281916800,26,26,26.8
8000,2010-08-17,SD1,26,1282003200,25.2,25.2,25.5
4500,2010-08-18,SD1,24.2,1282089600,24.2,24,24
100,2010-08-19,SD1,25.5,1282176000,25.5,25.5,25.5
200,2010-08-23,SD1,26,1282521600,26,23.8,23.8
1600,2010-08-24,SD1,26.6,1282608000,26.6,23.2,23.2
4100,2010-08-25,SD1,22,1282694400,22,22,22
2200,2010-08-26,SD1,20.8,1282780800,20.8,20.6,20.6
3200,2010-08-27,SD1,20.6,1282867200,19.6,19.6,19.6
9400,2010-08-30,SD1,21,1283126400,21,21,21
7200,2010-08-31,SD1,22.4,1283212800,22.2,20,22.2
1100,2010-09-01,SD1,22.2,1283299200,22.2,22.2,22.2
37300,2010-09-06,SD1,23.7,1283731200,22.5,22.3,22.3
3800,2010-09-07,SD1,22.8,1283817600,21.3,21.3,22.5
2700,2010-09-08,SD1,22.3,1283904000,21,21,22.2
