name,dateOfBirth,gender,province,percentage,district,cityOfBirth,degree,active
Lâm Nuôl (Lâm Nuôl),1939-06-13,nam,Minh Hải,0,,,,TRUE
Lê Ngọc Oa (Lê Đắc Oa),1939-01-01,nam,Hải Hưng,0,,,,TRUE
Vũ Oanh (Vũ Duy Trương),1924-09-16,nam,Hải Hưng,0,,,,TRUE
Nguyễn Xuân Oánh,1921-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Y Pah (Y Một),1939-01-01,Nữ,Gia Lai-Kon Tum,0,,,,TRUE
Vừ Chông Pao,1930-09-01,nam,Nghệ Tĩnh,0,,,,TRUE
Giàng A Páo,1931-01-01,nam,Lai Châu,0,,,,TRUE
Chúng Thị Phà,1943-07-15,Nữ,Hà Tuyên,0,,,,TRUE
Trần Văn Phác (Văn Phác),1926-12-29,nam,Hải Hưng,0,,,,TRUE
Nguyễn Hà Phan (Phạm Văn Khoa,Sáu Phan),1933-02-02,nam,Hậu Giang,0,,,,TRUE
Ngô Huy Phan,1924-01-01,nam,Bắc Thái,0,,,,TRUE
Mẫu Thị Bích Phanh,1948-12-20,Nữ,Thuận Hải,0,,,,TRUE
Huỳnh Tấn Phát,1913-01-01,nam,Tiền Giang,0,,,,TRUE
Sử Mạnh Phi,1953-01-14,nam,Vĩnh Phú,0,,,,TRUE
Võ Thị Hồng Phiếu,1952-10-20,Nữ,Bình Trị Thiên,0,,,,TRUE
Trương Công Phò,1942-02-15,nam,Tiền Giang,0,,,,TRUE
Vũ Viết Phố,1946-02-28,nam,Thái Bình,0,,,,TRUE
Nguyễn Thanh Phong (Bảy Phong),1929-07-30,nam,Đồng Tháp,0,,,,TRUE
Lê Hữu Phòng (Lê Hữu Phòng),1937-05-15,nam,TP Hà Nội,0,,,,TRUE
Nguyễn Văn Phòng (Nguyễn Phong),1953-05-19,nam,An Giang,0,,,,TRUE
Bùi Quốc Phú,1951-01-11,nam,Hà Bắc,0,,,,TRUE
Lâm Phú,1939-10-01,nam,Cửu Long,0,,,,TRUE
Trần Nam Phú,1937-01-01,nam,Hậu Giang,0,,,,TRUE
Nguyễn Văn Phúc (Mười Tất),1937-01-01,nam,Kiên Giang,0,,,,TRUE
Phan Hữu Phục (Tám Phục),1930-11-15,nam,Cửu Long,0,,,,TRUE
Trần Đình Phùng (Hồng Hải),1950-06-20,nam,Hải Hưng,0,,,,TRUE
Bùi Phùng (Bùi Văn Thận),1920-01-01,nam,Hà Bắc,0,,,,TRUE
Phạm Văn Phụng,1953-01-28,nam,Thanh Hoá,0,,,,TRUE
Trần Minh Phụng,1937-01-01,nam,Tiền Giang,0,,,,TRUE
Đoái Văn Phước (Ba Phước),1939-01-01,nam,Kiên Giang,0,,,,TRUE
Lê Thị Phước,1942-08-20,Nữ,Quảng Nam-Đà Nẵng,0,,,,TRUE
Mao Hồng Phước,1952-01-01,nam,Đồng Tháp,0,,,,TRUE
Trần Hữu Phước (Phạm Văn Khuyên),1931-01-01,nam,Tiền Giang,0,,,,TRUE
Nguyễn Thị Minh Phương,1948-12-19,Nữ,TP Hải Phòng,0,,,,TRUE
Phạm Phương,1941-10-26,nam,TP Hồ Chí Minh,0,,,,TRUE
Phạm Thành Phương,1942-01-01,nam,Đồng Nai,0,,,,TRUE
Nguyễn Thị Ngọc Phượng,1944-03-10,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Príu Prăm,1931-12-01,nam,Quảng Nam-Đà Nẵng,0,,,,TRUE
A Ma Pui (YLiă MJâo),1932-06-26,nam,Đắc Lắk,0,,,,TRUE
Trần Hồng Quân,1937-02-15,nam,TP Hồ Chí Minh,0,,,,TRUE
Hồ Thu Quang,1934-03-09,nam,Nghệ Tĩnh,0,,,,TRUE
Phan Quang,1928-08-15,nam,Thái Bình,0,,,,TRUE
Triệu Quang,1942-01-01,nam,Bắc Thái,0,,,,TRUE
Nguyễn Minh Quát,1930-09-01,nam,Lạng Sơn,0,,,,TRUE
Hoàng Quy,1927-10-17,nam,TP Hà Nội,0,,,,TRUE
Bàn Hữu Quyên (Bàn Tón Tẳng),1960-07-29,nam,Hoàng Liên Sơn,0,,,,TRUE
Nguyễn Quyết (Nguyễn Tiến Văn),1922-01-01,nam,TP Hải Phòng,0,,,,TRUE
Trần Quyết (Phạm Văn Côn),1922-02-12,nam,TP Hà Nội,0,,,,TRUE
Chu Thúy Quỳnh,1941-10-10,Nữ,TP Hà Nội,0,,,,TRUE
Nguyễn Văn Răng,1935-10-25,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Thị Ráo (Nguyễn Thị Thi (Ba Thi)),1922-08-15,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Đinh Ngọc Reo,1938-12-30,nam,Nghĩa Bình,0,,,,TRUE
Hà Thị Riên,1944-01-01,Nữ,Bình Trị Thiên,0,,,,TRUE
Vũ Mạnh Rinh (Vũ Tuấn Dương),1938-08-16,nam,Thái Bình,0,,,,TRUE
Điểu Thị Hà Rốt,1948-12-01,Nữ,Sông Bé,0,,,,TRUE
Đỗ Quốc Sam,1929-05-29,nam,TP Hải Phòng,0,,,,TRUE
Nông Văn Sam,1951-10-20,nam,Hoàng Liên Sơn,0,,,,TRUE
Nguyễn Xuân Sáng,1948-10-09,nam,TP Hà Nội,0,,,,TRUE
Nguyễn Văn Sáu (Sáu Dò),1932-01-01,nam,Tây Ninh,0,,,,TRUE
Châu Kim Sêng,1958-01-02,nam,An Giang,0,,,,TRUE
Phùn Hợp Sềnh,1940-01-01,nam,Quảng Ninh,0,,,,TRUE
Hòa thượng Thích Thiện Siêu (Võ Trọng Tường),1921-07-15,nam,Bình Trị Thiên,0,,,,TRUE
Nguyễn Nguyên Sinh (Nguyễn Ngọc Mạo (tức Mại)),1925-10-15,nam,Hà Nam Ninh,0,,,,TRUE
Nguyễn Quyền Sinh (Nguyễn Ngọc Lượm),1925-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Cao Thị Sở,1942-01-01,Nữ,Hậu Giang,0,,,,TRUE
Bùi Xuân Sơn,1939-02-05,nam,Hà Nam Ninh,0,,,,TRUE
Chu Phạm Ngọc Sơn,1936-04-10,nam,TP Hồ Chí Minh,0,,,,TRUE
Hoàng Bích Sơn (Hồ Liên),1926-07-10,nam,Thuận Hải,0,,,,TRUE
Lê Thanh Sơn (Ba Ngay),1941-01-01,nam,Hậu Giang,0,,,,TRUE
Lê Trung Sơn (Trung Kiên),1937-11-02,nam,Đồng Tháp,0,,,,TRUE
Nguyễn Nam Sơn,1946-12-15,nam,Thanh Hoá,0,,,,TRUE
Trần Thị Sửa,1946-10-15,Nữ,Long An,0,,,,TRUE
Hà Thị Thu Sương,1940-12-12,Nữ,Quảng Nam-Đà Nẵng,0,,,,TRUE
Trần Ngọc Sương,1948-01-01,Nữ,Hậu Giang,0,,,,TRUE
Nguyễn Tài,1926-01-01,nam,Hải Hưng,0,,,,TRUE
Lê Tài,1928-06-05,nam,Bình Trị Thiên,0,,,,TRUE
Huỳnh Công Tâm,1932-05-11,nam,Nghĩa Bình,0,,,,TRUE
Nguyễn Đức Tâm (Nguyễn Đức Kiêm),1920-01-01,nam,Thái Bình,0,,,,TRUE
Nguyễn Hoàng Tâm (Hoàng Tâm),1943-10-10,nam,Cửu Long,0,,,,TRUE
Nguyễn Thị Tân,1950-09-08,Nữ,TP Hà Nội,0,,,,TRUE
Trần Trọng Tân (Hai Tân),1926-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Lê Văn Tấn,1937-09-03,nam,Nghĩa Bình,0,,,,TRUE
Trần Tấn,1927-08-07,nam,TP Hà Nội,0,,,,TRUE
Nguyễn Công Tạn,1935-01-06,nam,TP Hà Nội,0,,,,TRUE
Sô Lây Tăng,1937-10-02,nam,Gia Lai-Kon Tum,0,,,,TRUE
Hà Tăng,1941-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Phan Minh Tánh (Chín Đào),1929-02-12,nam,Đồng Tháp,0,,,,TRUE
Đặng Hữu Thạch (Bốn Thạch),1930-12-08,nam,Kiên Giang,0,,,,TRUE
Nguyễn Cơ Thạch,1921-01-01,nam,Hà Sơn Bình,0,,,,TRUE
Hoàng Hữu Thái,1925-03-05,nam,Phú Khánh,0,,,,TRUE
Nông Hồng Thái,1939-07-24,nam,Cao Bằng,0,,,,TRUE
Lê Quang Thẩm,1931-06-01,nam,Long An,0,,,,TRUE
Nguyễn Thị Thân,1937-08-14,Nữ,Hà Nam Ninh,0,,,,TRUE
Hoàng Minh Thắng,1927-10-20,nam,Quảng Nam-Đà Nẵng,0,,,,TRUE
Nguyễn Cao Thắng,1941-01-01,nam,Hà Sơn Bình,0,,,,TRUE
Nguyễn Duy Thắng,1936-08-17,nam,Đồng Nai,0,,,,TRUE
Nguyễn Chí Thanh,1950-01-01,nam,Hà Sơn Bình,0,,,,TRUE
Nguyễn Thị Thanh,1963-11-13,nam,Thanh Hoá,0,,,,TRUE
Nguyễn Thị Mai Thanh,1945-01-01,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Phan Minh Thanh,1937-10-12,nam,Tiền Giang,0,,,,TRUE
Trần Minh Thanh,1955-01-01,nam,Bắc Thái,0,,,,TRUE
Đoàn Duy Thành (Đoàn Hữu Tòng),1929-01-01,nam,TP Hải Phòng,0,,,,TRUE
Ngô Bá Thành (Phạm Thị Thanh Vân),1931-09-25,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Văn Thạnh (Nguyễn Văn Sáng),1932-12-08,nam,Long An,0,,,,TRUE
Đặng Thí,1921-01-01,nam,Thanh Hoá,0,,,,TRUE
Đặng Minh Thiên (Văn An),1937-09-30,nam,Bến Tre,0,,,,TRUE
Nguyễn Thị Thiềng,1948-06-06,Nữ,Thái Bình,0,,,,TRUE
Nguyễn Trí Thiệu,1951-05-23,nam,Thanh Hoá,0,,,,TRUE
Trần Công Thìn,1942-07-20,nam,Hà Nam Ninh,0,,,,TRUE
Nguyễn Thành Thơ (Nguyễn Kiến Lập (Mười Khẩn)),1925-10-03,nam,Cửu Long,0,,,,TRUE
Mai Chí Thọ (Phan Đình Đông),1922-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Nguyễn Hữu Thọ (Ba Nghĩa),1910-07-10,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Tùng Thọ,1948-01-01,nam,Hậu Giang,0,,,,TRUE
Lê Phước Thọ (Sáu Hậu),1927-12-25,nam,Hậu Giang,0,,,,TRUE
Đinh Thoang,1940-10-10,nam,Nghĩa Bình,0,,,,TRUE
Nguyễn Đình Thông,1937-01-01,nam,Phú Khánh,0,,,,TRUE
Nguyễn Thị Hoài Thu,1943-11-26,Nữ,Tiền Giang,0,,,,TRUE
Phan Thu,1931-06-16,nam,Thanh Hoá,0,,,,TRUE
Nguyễn Thụ (Nguyễn Văn Thụ),1934-03-04,nam,TP Hà Nội,0,,,,TRUE
Ca Lê Thuần,1938-04-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Văn Thuần,1936-04-20,nam,Thuận Hải,0,,,,TRUE
Đinh Văn Thuận,1932-01-01,nam,Sơn La,0,,,,TRUE
Nguyễn Quốc Thước,1926-02-03,nam,Nghệ Tĩnh,0,,,,TRUE
Hoàng Văn Thượng,1948-01-01,nam,Cao Bằng,0,,,,TRUE
Tô Thị Thủy,1951-10-29,Nữ,Thái Bình,0,,,,TRUE
Đặng Quân Thụy,1928-02-24,nam,Hoàng Liên Sơn,0,,,,TRUE
Đinh Tiêk,1946-01-01,nam,Gia Lai-Kon Tum,0,,,,TRUE
Phan Văn Tiệm,1933-11-23,nam,Nghệ Tĩnh,0,,,,TRUE
Bùi Khắc Tiến,1947-05-21,nam,Thanh Hoá,0,,,,TRUE
Đặng Quốc Tiến,1947-04-14,nam,Bắc Thái,0,,,,TRUE
Phan Tân Tiến,1938-12-12,nam,Hậu Giang,0,,,,TRUE
Bùi Sỹ Tiếu,1947-04-07,nam,Thái Bình,0,,,,TRUE
Giàng Seo Tính,1947-12-30,nam,Hoàng Liên Sơn,0,,,,TRUE
Lê Văn Toàn,1935-06-15,nam,Thanh Hoá,0,,,,TRUE
Lê Minh Tới,1934-01-01,nam,Hậu Giang,0,,,,TRUE
Nguyễn Xuân Trạc,1939-12-27,nam,Thanh Hoá,0,,,,TRUE
Huỳnh Thanh Trâm (Bảy Thủy),1935-01-01,nam,Minh Hải,0,,,,TRUE
Lê Văn Triết,1930-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Linh mục Võ Thành Trinh,1916-01-01,nam,Đồng Tháp,0,,,,TRUE
Nguyễn Tấn Trịnh,1936-12-20,nam,Thuận Hải,0,,,,TRUE
Nguyễn Ngọc Trìu,1927-08-01,nam,Thái Bình,0,,,,TRUE
Trần Văn Trọng (Nhứt Trọng),1931-11-11,nam,Bến Tre,0,,,,TRUE
Trương Vĩnh Trọng (Hai Nghĩa),1942-11-11,nam,Bến Tre,0,,,,TRUE
Phan Lương Trực (Đỗ Hữu Công),1930-01-01,nam,Tiền Giang,0,,,,TRUE
Dương Việt Trung (Dương Văn Phương),1932-08-15,nam,Hậu Giang,0,,,,TRUE
Đàm Quang Trung,1921-01-01,nam,Cao Bằng,0,,,,TRUE
Lý Chánh Trung,1928-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Trần Hiếu Trung,1949-01-01,nam,An Giang,0,,,,TRUE
Đỗ Quang Trung,1946-01-20,nam,Quảng Ninh,0,,,,TRUE
Nguyễn Văn Tư (Nguyễn Văn Huấn),1936-03-14,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Đình Tứ,1932-10-01,nam,Thanh Hoá,0,,,,TRUE
Phan Tứ,1930-12-20,nam,Quảng Nam-Đà Nẵng,0,,,,TRUE
Trần Thiện Tứ,1939-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Lê Thanh Từ,1960-01-18,nam,Thanh Hoá,0,,,,TRUE
Linh mục Phan Khắc Từ,1941-12-28,nam,TP Hồ Chí Minh,0,,,,TRUE
Hòa thượng Kim Cương Tử,1914-10-16,nam,TP Hà Nội,0,,,,TRUE
Vũ Tuân,1922-01-01,nam,Hải Hưng,0,,,,TRUE
K' Tuất (K'Tuất),1937-12-15,nam,Lâm Đồng,0,,,,TRUE
Hồ Tứi,1940-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Bùi Đức Tùng,1928-01-01,nam,Nghệ Tĩnh,0,,,,TRUE
Đào Tùng (Đỗ Trung Thành),1925-10-15,nam,Bình Trị Thiên,0,,,,TRUE
Lê Minh Tùng,1952-06-23,nam,An Giang,0,,,,TRUE
Nguyễn Thanh Tùng,1933-12-19,nam,Đồng Nai,0,,,,TRUE
Phan Ngọc Tường,1929-02-12,nam,Hà Sơn Bình,0,,,,TRUE
Phùng Văn Tửu,1923-07-22,nam,Vĩnh Phú,0,,,,TRUE
Đặng Phúc Tựu,1944-02-08,nam,Hà Nam Ninh,0,,,,TRUE
Phạm Xuân Tùy,1939-06-06,nam,Nghệ Tĩnh,0,,,,TRUE
Lê Xuân Tuyến,1956-04-24,nam,Thanh Hoá,0,,,,TRUE
Nguyễn Ánh Tuyết,1941-01-01,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Vy Thị Tuyết,1953-04-02,Nữ,Nghệ Tĩnh,0,,,,TRUE
Nguyễn Thị Thủy Vân,1950-11-11,Nữ,Long An,0,,,,TRUE
Nguyễn Như Vĩ,1944-10-21,nam,Nghệ Tĩnh,0,,,,TRUE
Dương Viên,1931-02-22,nam,Hà Bắc,0,,,,TRUE
Nguyễn Hồng Viên,1932-01-01,nam,Gia Lai-Kon Tum,0,,,,TRUE
Lê Quang Viễn (Bảy Viễn),1928-01-01,nam,Đồng Tháp,0,,,,TRUE
Phạm Văn Việt,1942-04-02,nam,Vĩnh Phú,0,,,,TRUE
Thái Văn Vinh (Thái Vinh),1942-01-01,nam,Đồng Tháp,0,,,,TRUE
Trương Nghiệp Vũ,1941-07-10,nam,Thuận Hải,0,,,,TRUE
Từ Tân Vũ (Tân Châu),1934-08-20,nam,Nghĩa Bình,0,,,,TRUE
Nguyễn Anh Vững,1949-09-23,nam,Nghệ Tĩnh,0,,,,TRUE
Nguyễn Xiển,1907-07-27,nam,TP Hà Nội,0,,,,TRUE
Đặng Hồi Xuân,1929-02-02,nam,TP Hải Phòng,0,,,,TRUE
Đậu Ngọc Xuân,1927-02-03,nam,Nghệ Tĩnh,0,,,,TRUE
Nguyễn Văn Xuân (Thanh Bình),1945-01-01,nam,Cửu Long,0,,,,TRUE
Võ Tòng Xuân,1940-09-06,nam,Hậu Giang,0,,,,TRUE
Y Xuôi,1949-05-12,Nữ,Gia Lai-Kon Tum,0,,,,TRUE
Nguyễn Trọng Xuyên,1926-10-10,nam,Hà Nam Ninh,0,,,,TRUE
Trịnh Văn Y (Mai Sơn),1942-03-27,nam,Bến Tre,0,,,,TRUE
Nghiêm Xuân Yêm,1913-03-19,nam,TP Hà Nội,0,,,,TRUE
