name,dateOfBirth,gender,province,percentage,district,cityOfBirth,degree,active
Hồ Bá Phúc (Hồ Bá Phúc),1921-01-01,nam,Hậu Giang,0,,,,TRUE
Nguyễn Kim Phúc,1958-01-01,Nữ,Hậu Giang,0,,,,TRUE
Nguyễn Văn Phúc,1927-01-01,nam,Hải Hưng,0,,,,TRUE
Phan Hữu Phục (Tám Phục),1930-11-15,nam,Cửu Long,0,,,,TRUE
Bùi Phùng (Bùi Văn Thận),1920-01-01,nam,Hà Bắc,0,,,,TRUE
Lưu Hữu Phước,1921-01-01,nam,Hậu Giang,0,,,,TRUE
Nguyễn Minh Phước,1947-01-01,nam,Hậu Giang,0,,,,TRUE
Đặng Phương,1938-01-01,nam,Bến Tre,0,,,,TRUE
Trần Phương,1927-01-01,nam,Tiền Giang,0,,,,TRUE
Trần Hoài Phương,1937-10-10,nam,Thuận Hải,0,,,,TRUE
Nguyễn Thị Ngọc Phượng,1944-03-10,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Príu Prăm (Príu Brăm),1931-12-01,nam,Quảng Nam-Đà Nẵng,0,,,,TRUE
Bàn Văn Quan,1932-01-01,nam,Hoàng Liên Sơn,0,,,,TRUE
Vũ Quang,1926-03-18,nam,Nghệ Tĩnh,0,,,,TRUE
Nguyễn Thanh Quất,1928-01-01,nam,Hà Bắc,0,,,,TRUE
Nguyễn Thị Linh Quy,1928-01-01,Nữ,Nghệ Tĩnh,0,,,,TRUE
Nguyễn Văn Quỳ,1930-01-01,nam,Nghệ Tĩnh,0,,,,TRUE
Nguyễn Quyết (Nguyễn Tiến Văn),1922-01-01,nam,TP Hải Phòng,0,,,,TRUE
Trần Quỳnh,1920-01-01,nam,Thuận Hải,0,,,,TRUE
K'va Răng,1939-01-01,nam,Sông Bé,0,,,,TRUE
Hà Thị Riên,1944-01-01,Nữ,Bình Trị Thiên,0,,,,TRUE
Trần Sâm,1918-01-01,nam,Đồng Tháp,0,,,,TRUE
Lý A Sáng,1953-01-01,nam,Hoàng Liên Sơn,0,,,,TRUE
Hoàng Thị Sáu,1948-01-01,Nữ,Quảng Ninh,0,,,,TRUE
Nguyễn Hồng Sến,1933-01-01,nam,Cửu Long,0,,,,TRUE
Hoàng Xuân Sính,1933-01-01,Nữ,Hải Hưng,0,,,,TRUE
Thạch Minh Sóc,1945-01-01,nam,Hậu Giang,0,,,,TRUE
Hoàng Thị Sói,1948-01-01,Nữ,Hà Nam Ninh,0,,,,TRUE
Bùi Thị Sơn,1951-01-01,Nữ,Hà Bắc,0,,,,TRUE
Bùi Xuân Sơn,1939-02-05,nam,Hà Nam Ninh,0,,,,TRUE
Lê Sơn,1926-01-01,nam,Lạng Sơn,0,,,,TRUE
Lê Thanh Sơn (Ba Ngay),1941-01-01,nam,Hậu Giang,0,,,,TRUE
Lê Trung Sơn (Trung Kiên),1937-11-02,nam,Đồng Tháp,0,,,,TRUE
Nguyễn Minh Sơn,1945-01-01,nam,Phú Khánh,0,,,,TRUE
Phạm Thị Sơn,1946-05-18,Nữ,Đồng Nai,0,,,,TRUE
Pờ Go Sừ,1948-01-01,Nữ,Lai Châu,0,,,,TRUE
Hà Thị Thu Sương,1940-12-12,Nữ,Quảng Nam-Đà Nẵng,0,,,,TRUE
Sầm Thị Sương,1955-01-01,Nữ,Hoàng Liên Sơn,0,,,,TRUE
Trần Suyền,1922-01-01,nam,Phú Khánh,0,,,,TRUE
Nguyễn Văn Tại,1929-01-01,nam,Vĩnh Phú,0,,,,TRUE
Nguyễn Thị Tám,1955-01-01,Nữ,Thuận Hải,0,,,,TRUE
Nguyễn Đức Tâm (Nguyễn Đức Kiêm),1921-01-01,nam,Quảng Ninh,0,,,,TRUE
Nguyễn Thị Tâm,1956-01-01,Nữ,Vĩnh Phú,0,,,,TRUE
Hà Kế Tấn,1914-01-01,nam,Hà Sơn Bình,0,,,,TRUE
Lê Trọng Tấn,1914-01-01,nam,Hà Sơn Bình,0,,,,TRUE
Bùi Quang Tạo,1913-01-01,nam,TP Hải Phòng,0,,,,TRUE
Đào Văn Tập,1927-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Hà Tề,1930-01-01,nam,Hà Tuyên,0,,,,TRUE
Nguyễn Cơ Thạch,1921-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Hoàng Văn Thái,1915-01-01,nam,Thái Bình,0,,,,TRUE
Lê Quang Thẩm,1931-06-01,nam,Long An,0,,,,TRUE
Huỳnh Công Thân (Huỳnh Văn Mến),1923-01-01,nam,Long An,0,,,,TRUE
Nguyễn Thị Thân,1937-08-14,Nữ,Hà Sơn Bình,0,,,,TRUE
Đặng Văn Thân,1932-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Hoàng Minh Thắng,1927-10-20,nam,Quảng Nam-Đà Nẵng,0,,,,TRUE
Nguyễn Văn Thắng,1927-01-01,nam,Tây Ninh,0,,,,TRUE
Vũ Thắng,1926-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Hồ Thị Kim Thanh (Hồ Thị Truyền),1943-01-01,Nữ,Quảng Nam-Đà Nẵng,0,,,,TRUE
Phan Minh Thanh,1937-10-12,nam,Tiền Giang,0,,,,TRUE
Trần Thị Thanh,1946-08-10,Nữ,Nghệ Tĩnh,0,,,,TRUE
Triệu Đức Thanh,1942-01-01,nam,Hà Tuyên,0,,,,TRUE
Nguyễn Tấn Thanh,1922-01-01,nam,Kiên Giang,0,,,,TRUE
Đoàn Duy Thành,1929-01-01,nam,TP Hải Phòng,0,,,,TRUE
Võ Trung Thành (Năm Vinh),1924-01-01,nam,Gia Lai-Kon Tum,0,,,,TRUE
Đặng Đức Thành,1953-01-01,nam,Quảng Ninh,0,,,,TRUE
Bà Ngô Bá Thành (Phạm Thị Thanh Vân),1931-09-25,Nữ,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Thiện Thành,1919-01-01,nam,Cửu Long,0,,,,TRUE
Trần Đăng Thành,1926-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Lâm Văn Thê,1922-01-01,nam,Đặc khu Vũng Tàu - Côn Đảo,0,,,,TRUE
Đào Thiện Thi,1920-02-23,nam,Phú Khánh,0,,,,TRUE
Hoàng Minh Thi,1922-01-01,nam,Thanh Hoá,0,,,,TRUE
Đặng Thí,1921-01-01,nam,Thanh Hoá,0,,,,TRUE
Đinh Thiện,1919-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Nguyễn Phước Thiện,1955-01-01,nam,Quảng Nam-Đà Nẵng,0,,,,TRUE
Kpă Thìn (B'Hâm),1925-01-01,nam,Gia Lai-Kon Tum,0,,,,TRUE
Nguyễn Trọng Thơ,1923-01-01,nam,Hà Sơn Bình,0,,,,TRUE
Nguyễn Hữu Thọ (Ba Nghĩa),1910-07-10,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Phước Thọ,1938-01-01,nam,Kiên Giang,0,,,,TRUE
Nguyễn Thị Thọ,1957-01-01,Nữ,Bắc Thái,0,,,,TRUE
Mai Chí Thọ,1922-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Đinh Thoang,1940-10-10,nam,Nghĩa Bình,0,,,,TRUE
Lê Văn Thói,1917-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Sơn Thông (Maha Sơn Thông),1910-01-01,nam,Cửu Long,0,,,,TRUE
Trần Thế Thông,1930-01-01,nam,Thái Bình,0,,,,TRUE
Nguyễn Thị Hoài Thu (Nguyễn Thị Yến),1943-11-26,Nữ,Tiền Giang,0,,,,TRUE
Nguyễn Thụ (Nguyễn Văn Thụ),1934-03-04,nam,TP Hà Nội,0,,,,TRUE
Võ Sĩ Thừa,1929-01-01,nam,Nghĩa Bình,0,,,,TRUE
Ca Lê Thuần,1938-04-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Thanh Thuần,1925-01-01,nam,Thuận Hải,0,,,,TRUE
Trần Thị Thuần,1948-01-01,Nữ,Thái Bình,0,,,,TRUE
Nguyễn Đức Thuận,1916-01-01,nam,TP Hải Phòng,0,,,,TRUE
Nguyễn Văn Thuận,1926-01-01,nam,Nghĩa Bình,0,,,,TRUE
Nguyễn Huy Thúc,1925-01-01,nam,Thái Bình,0,,,,TRUE
Nguyễn Phú Thưởng,1937-01-01,nam,Quảng Ninh,0,,,,TRUE
Nguyễn Xuân Thủy,1953-01-01,nam,Quảng Ninh,0,,,,TRUE
Xuân Thủy (Nguyễn Trọng Nhâm),1912-09-02,nam,Hà Sơn Bình,0,,,,TRUE
Bùi Khắc Tiến,1947-05-21,nam,Thanh Hoá,0,,,,TRUE
Nguyễn Văn Tiến,1921-01-01,nam,Bến Tre,0,,,,TRUE
Phan Tân Tiến,1938-12-12,nam,Hậu Giang,0,,,,TRUE
Đặng Văn Tiếp,1945-01-01,nam,Đồng Nai,0,,,,TRUE
Nguyễn Văn Tiếu,1942-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Nguyễn Trung Tín,1926-01-01,nam,Lâm Đồng,0,,,,TRUE
Nguyễn Văn Tình,1945-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Phan Đức Toàn,1940-01-01,nam,TP Hải Phòng,0,,,,TRUE
Nguyễn Văn Tôn,1928-07-17,nam,Vĩnh Phú,0,,,,TRUE
Long Thanh Tòng,1932-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Phạm Sơn Tòng,1933-01-01,nam,Đồng Nai,0,,,,TRUE
Trần Ngọc Trác,1924-01-01,nam,Thuận Hải,0,,,,TRUE
Hà Học Trạc,1930-10-12,nam,TP Hà Nội,0,,,,TRUE
Đinh Xuân Trâm (Trà Giang),1925-01-01,nam,Nghĩa Bình,0,,,,TRUE
Nguyễn Văn Trân,1917-01-01,nam,Hà Bắc,0,,,,TRUE
Lê Văn Tri,1922-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Phùng Huy Triện,1935-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Lê Văn Triết,1930-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Duy Trinh,1910-07-16,nam,Nghệ Tĩnh,0,,,,TRUE
Linh Mục Võ Thành Trinh,1916-01-01,nam,Đồng Tháp,0,,,,TRUE
Nguyễn Tấn Trịnh,1936-12-20,nam,Thuận Hải,0,,,,TRUE
Đặng Trịnh,1928-01-01,nam,Thái Bình,0,,,,TRUE
Nguyễn Ngọc Trìu,1927-08-01,nam,Kiên Giang,0,,,,TRUE
Nguyễn Tấn Gi Trọng,1913-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Dương Việt Trung (Dương Văn Phương),1932-08-15,nam,Hậu Giang,0,,,,TRUE
Đàm Quang Trung,1921-01-01,nam,Bắc Thái,0,,,,TRUE
Lý Chánh Trung,1928-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Quang Trung (Quàng Văn Anh),1926-01-01,nam,Sơn La,0,,,,TRUE
Trần Nam Trung (Trần Lương),1913-01-01,nam,Nghĩa Bình,0,,,,TRUE
Trương Công Trung,1919-01-01,nam,Long An,0,,,,TRUE
Nguyễn Văn Trung,1930-01-01,nam,Đồng Nai,0,,,,TRUE
Nguyễn Xuân Trường,1922-01-01,nam,Đồng Tháp,0,,,,TRUE
Vương Hữu Trường,1931-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Đoàn Trọng Truyến,1922-01-15,nam,Thanh Hoá,0,,,,TRUE
Nguyễn Đình Tứ,1932-10-01,nam,Thanh Hoá,0,,,,TRUE
Mai Văn Tuân,1923-11-01,nam,Thanh Hoá,0,,,,TRUE
Vũ Tuân,1922-01-01,nam,Hải Hưng,0,,,,TRUE
Trần Công Tuấn,1941-01-01,nam,Cửu Long,0,,,,TRUE
Lê Công Tuất,1946-01-01,nam,Hà Bắc,0,,,,TRUE
Phan Trọng Tuệ,1917-07-07,nam,Vĩnh Phú,0,,,,TRUE
Hoàng Tùng,1920-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Tôn Thất Tùng,1912-02-15,nam,TP Hải Phòng,0,,,,TRUE
Trần Công Tường,1915-08-10,nam,Tiền Giang,0,,,,TRUE
Lê Văn Tưởng,1941-01-01,nam,Bến Tre,0,,,,TRUE
Trần Thị Tưởng,1949-01-01,Nữ,Hà Nam Ninh,0,,,,TRUE
Phùng Văn Tửu,1923-07-22,nam,Vĩnh Phú,0,,,,TRUE
Bùi Thị Tý,1936-01-01,Nữ,Hà Sơn Bình,0,,,,TRUE
Trần Tý,1937-01-01,nam,Bắc Thái,0,,,,TRUE
Hồ Đức Vai,1940-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Hoàng Thanh Vân,1926-01-01,nam,Hà Bắc,0,,,,TRUE
Ngô Văn Vân,1938-01-01,nam,Minh Hải,0,,,,TRUE
Nguyễn Thị Vân,1952-01-01,Nữ,Thanh Hoá,0,,,,TRUE
Nguyễn Thị Hồng Vân,1944-01-01,Nữ,Phú Khánh,0,,,,TRUE
Trần Vân,1925-01-24,nam,Hải Hưng,0,,,,TRUE
Võ Thị Ngọc Vân,1934-01-01,Nữ,Hậu Giang,0,,,,TRUE
Chu Văn,1922-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Đàm Hữu Vấn,1930-01-01,nam,Cao Bằng,0,,,,TRUE
Đinh Tiến Vạn,1933-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Huỳnh Văn Ve,1927-01-01,nam,Đặc khu Vũng Tàu - Côn Đảo,0,,,,TRUE
Trần Vĩ,1925-01-01,nam,TP Hà Nội,0,,,,TRUE
Chế Lan Viên,1920-01-01,nam,Bình Trị Thiên,0,,,,TRUE
Lăng Đình Viễn,1944-01-01,nam,Lạng Sơn,0,,,,TRUE
Lê Quang Viễn (Bảy Viễn),1928-01-01,nam,Đồng Tháp,0,,,,TRUE
Hoàng Quốc Việt,1905-05-28,nam,TP Hà Nội,0,,,,TRUE
Linh mục Nguyễn Thế Vịnh,1904-06-06,nam,Hà Nam Ninh,0,,,,TRUE
Trương Nghiệp Vũ,1941-07-10,nam,Nghĩa Bình,0,,,,TRUE
Đinh Xáng,1915-01-01,nam,TP Hồ Chí Minh,0,,,,TRUE
Nguyễn Văn Xe,1951-01-01,nam,Đồng Nai,0,,,,TRUE
Nguyễn Văn Xê,1938-01-01,nam,An Giang,0,,,,TRUE
Nguyễn Thị Xiêm,1930-01-01,Nữ,Hà Bắc,0,,,,TRUE
Nguyễn Xiển,1907-07-27,nam,TP Hà Nội,0,,,,TRUE
Hoàng Thị Xìn,1954-01-01,Nữ,Cao Bằng,0,,,,TRUE
Phạm Hữu Xoa,1944-01-01,nam,Nghệ Tĩnh,0,,,,TRUE
Phạm Xong (Phạm Hồng),1926-01-01,nam,Gia Lai-Kon Tum,0,,,,TRUE
Đặng Hồi Xuân,1929-02-02,nam,TP Hải Phòng,0,,,,TRUE
Hồ Thị Xuân,1932-05-04,Nữ,Nghĩa Bình,0,,,,TRUE
Nguyễn Thị Xuân,1946-01-01,Nữ,Vĩnh Phú,0,,,,TRUE
Võ Tòng Xuân,1940-09-06,nam,An Giang,0,,,,TRUE
Y Xuôi,1949-05-12,Nữ,Gia Lai-Kon Tum,0,,,,TRUE
Nguyễn Văn Xuyến,1923-01-01,nam,Long An,0,,,,TRUE
Nguyễn Đại Ý,1933-01-01,nam,Hà Nam Ninh,0,,,,TRUE
Nghiêm Xuân Yêm,1913-03-19,nam,TP Hà Nội,0,,,,TRUE
Lưu Quang Yên,1943-01-01,nam,TP Hải Phòng,0,,,,TRUE
Nguyễn Thị Yến,1929-01-01,Nữ,TP Hồ Chí Minh,0,,,,TRUE
