name,dateOfBirth,gender,province,percentage,district,cityOfBirth,degree,active
Nguyễn Đình Quyền,,,Hà Nội,81.53,Thạch Thất. Quốc Oai. Đan Phượng. Hoài Đức,,,TRUE
Bùi Duy Nhâm,,,Hà Nội,80.21,Thạch Thất. Quốc Oai. Đan Phượng. Hoài Đức,,,TRUE
Trần Thị Kim Phương (tức Trần Kim Phương),,,Hà Nội,53.82,Thạch Thất. Quốc Oai. Đan Phượng. Hoài Đức,,,TRUE
Nguyễn Thị Bích Ngọc,,,Hà Nội,81.66,Thành phố Hà Đông. Chương Mỹ. Thanh Oai,,,TRUE
Hà Văn Hiền,,,Hà Nội,79.51,Thành phố Hà Đông. Chương Mỹ. Thanh Oai,,,TRUE
Nguyễn Đăng Kính,,,Hà Nội,66.16,Thành phố Hà Đông. Chương Mỹ. Thanh Oai,,,TRUE
Phạm Khôi Nguyên,,,Hà Nội,80.74,Ứng Hoà. Mỹ Đức. Thường Tín. Phú Xuyên,,,TRUE
Nguyễn Thị Tuyến,,,Hà Nội,77.72,Ứng Hoà. Mỹ Đức. Thường Tín. Phú Xuyên,,,TRUE
Tô Văn Thường (tức Tô Thường),,,Hà Nội,76.82,Ứng Hoà. Mỹ Đức. Thường Tín. Phú Xuyên,,,TRUE
Nguyễn Minh Triết,,,Hồ Chí Minh,89.68,Quận 1. Quận 2. Quận 3,,,TRUE
Trần Du lịch,,,Hồ Chí Minh,60.21,Quận 1. Quận 2. Quận 3,,,TRUE
Nguyễn Đăng Trừng,,,Hồ Chí Minh,54.2,Quận 1. Quận 2. Quận 3,,,TRUE
Trần Đông A,,,Hồ Chí Minh,66.89,Quận 7. Quận 8. Nhà Bè. Cần Giờ,,,TRUE
Trương Thị Ánh,,,Hồ Chí Minh,54.33,Quận 7. Quận 8. Nhà Bè. Cần Giờ,,,TRUE
Bùi Hoàng Danh,,,Hồ Chí Minh,51.53,Quận 7. Quận 8. Nhà Bè. Cần Giờ,,,TRUE
Phạm Phương Thảo,,,Hồ Chí Minh,74.81,Quận 4. Quận 6,,,TRUE
Tất Thành Cang,,,Hồ Chí Minh,53.53,Quận 4. Quận 6,,,TRUE
Huỳnh Đảm,,,Hồ Chí Minh,65.3,Quận 5. Quận 10. Quận 11,,,TRUE
Huỳnh Thành Đạt,,,Hồ Chí Minh,59.11,Quận 5. Quận 10. Quận 11,,,TRUE
Dao Hà Nữ (tức Dao Nhiễu Linh),,,Hồ Chí Minh,51.9,Quận 5. Quận 10. Quận 11,,,TRUE
Nguyễn Huy Cận,,,Hồ Chí Minh,54.66,Quận Tân Bình. Tân Phú,,,TRUE
Nguyễn Việt Dũng,,,Hồ Chí Minh,53.9,Quận Tân Bình. Tân Phú,,,TRUE
Nguyễn Văn Bé,,,Hồ Chí Minh,50.03,Quận Tân Bình. Tân Phú,,,TRUE
Trần Hoàng Thám,,,Hồ Chí Minh,60.49,Quận Bình Thạnh. Phú Nhuận,,,TRUE
Nguyễn Ngọc Hòa,,,Hồ Chí Minh,55.57,Quận Bình Thạnh. Phú Nhuận,,,TRUE
Nguyễn Thị Thu Cúc,,,Hồ Chí Minh,51.16,Quận Bình Thạnh. Phú Nhuận,,,TRUE
Lê Thanh Bình,,,Hồ Chí Minh,64.18,Quận 9. Thủ Đức. Gò Vấp,,,TRUE
Ngô Minh Hồng,,,Hồ Chí Minh,51.56,Quận 9. Thủ Đức. Gò Vấp,,,TRUE
Lê Thành Tâm,,,Hồ Chí Minh,63.73,Quận 12. Hóc Môn. Củ Chi,,,TRUE
Trần Văn Hùng,,,Hồ Chí Minh,62.2,Quận 12. Hóc Môn. Củ Chi,,,TRUE
Huỳnh Thành Lập,,,Hồ Chí Minh,59.85,Quận Bình Tân. Bình Chánh,,,TRUE
Đặng Ngọc Tùng,,,Hồ Chí Minh,58.87,Quận Bình Tân. Bình Chánh,,,TRUE
Lê Văn Thành,,,Hải Phòng,65.62,Quận Hồng Bàng. Lê Chân. Thị xã Đồ Sơn. Bạch Long Vỹ,,,TRUE
Nguyễn Văn Bình,,,Hải Phòng,60.42,Quận Hồng Bàng. Lê Chân. Thị xã Đồ Sơn. Bạch Long Vỹ,,,TRUE
Nguyễn Hoàng Anh,,,Hải Phòng,76.31,Quận Ngô Quyền. Kiến Thụy. Cát Hải,,,TRUE
Phan Trọng Khánh,,,Hải Phòng,63.38,Quận Ngô Quyền. Kiến Thụy. Cát Hải,,,TRUE
Nguyễn Tấn Dũng,,,Hải Phòng,99.07,Quận Kiến An. An Lão. Tiên Lãng. Vĩnh Bảo,,,TRUE
Trần Ngọc Vinh,,,Hải Phòng,67.64,Quận Kiến An. An Lão. Tiên Lãng. Vĩnh Bảo,,,TRUE
Lê Thị Mai,,,Hải Phòng,65.24,Quận Kiến An. An Lão. Tiên Lãng. Vĩnh Bảo,,,TRUE
Nguyễn Văn Hiến,,,Hải Phòng,85.56,Quận Hải An. Thuỷ Nguyên. An Dương,,,TRUE
Dương Anh Điền,,,Hải Phòng,81.86,Quận Hải An. Thuỷ Nguyên. An Dương,,,TRUE
Trần Bá Thiều,,,Hải Phòng,81.67,Quận Hải An. Thuỷ Nguyên. An Dương,,,TRUE
Phạm Gia Khiêm,,,Đà Nẵng,86.44,Quận Hải Châu. Sơn Trà. Ngũ Hành Sơn. đảo Hoàng Sa,,,TRUE
Huỳnh Nghĩa,,,Đà Nẵng,66.98,Quận Hải Châu. Sơn Trà. Ngũ Hành Sơn. đảo Hoàng Sa,,,TRUE
Nguyễn Thị Mỹ Hương,,,Đà Nẵng,53.62,Quận Hải Châu. Sơn Trà. Ngũ Hành Sơn. đảo Hoàng Sa,,,TRUE
Nguyễn Bá Thanh,,,Đà Nẵng,86.99,Quận Thanh Khê. Liên Chiểu. Cẩm Lệ. Hòa Vang,,,TRUE
Huỳnh Ngọc Sơn,,,Đà Nẵng,82.57,Quận Thanh Khê. Liên Chiểu. Cẩm Lệ. Hòa Vang,,,TRUE
Nguyễn Thị Kim Thúy,,,Đà Nẵng,65.47,Quận Thanh Khê. Liên Chiểu. Cẩm Lệ. Hòa Vang,,,TRUE
Nguyễn Tấn Quyên,,,Cần Thơ,70.11,Quận Ninh Kiều. Bình Thuỷ. Cái Răng. Phong Điền,,,TRUE
Nguyễn Trung Nhân,,,Cần Thơ,65.27,Quận Ninh Kiều. Bình Thuỷ. Cái Răng. Phong Điền,,,TRUE
Hà Thanh Toàn,,,Cần Thơ,64.29,Quận Ninh Kiều. Bình Thuỷ. Cái Răng. Phong Điền,,,TRUE
Lê Văn Tâm,,,Cần Thơ,56.2,Quận Ô Môn. Cờ Đỏ,,,TRUE
Bùi Thị Lệ Phi,,,Cần Thơ,54.7,Quận Ô Môn. Cờ Đỏ,,,TRUE
Lê Hồng Anh (tức Út Anh),,,Cần Thơ,73.24,Thốt Nốt. Vĩnh Thạnh,,,TRUE
Huỳnh Văn Tiếp,,,Cần Thơ,63.5,Thốt Nốt. Vĩnh Thạnh,,,TRUE
Võ Thanh Khiết,,,An Giang,70.89,Thành phố Long Xuyên. Thoại Sơn,,,TRUE
Trần Văn Độ,,,An Giang,59.37,Thành phố Long Xuyên. Thoại Sơn,,,TRUE
Lê Bộ Lĩnh,,,An Giang,57.44,Châu Phú. Châu Thành,,,TRUE
Lê Thị Dung,,,An Giang,56.69,Châu Phú. Châu Thành,,,TRUE
Nguyễn Tấn Đạt,,,An Giang,72.49,Chợ Mới. Phú Tân,,,TRUE
Phan Ngọc Trinh,,,An Giang,63.3,Chợ Mới. Phú Tân,,,TRUE
Bùi Trí Dũng,,,An Giang,59.54,Chợ Mới. Phú Tân,,,TRUE
Lê Việt Trường,,,An Giang,73.69,Thị xã Châu Đốc. Tân Châu. An Phú. Tịnh Biên. Tri Tôn,,,TRUE
Mai Thị Ánh Tuyết,,,An Giang,69.7,Thị xã Châu Đốc. Tân Châu. An Phú. Tịnh Biên. Tri Tôn,,,TRUE
Phạm Thị Hòa,,,An Giang,55.47,Thị xã Châu Đốc. Tân Châu. An Phú. Tịnh Biên. Tri Tôn,,,TRUE
Nguyễn Văn Cường,,,Bà Rịa-Vũng Tàu,71.41,Thành phố Vũng Tàu. thành phố Bà Rịa. Tân Thành. Côn Đảo,,,TRUE
Nguyễn Văn Quyền,,,Bà Rịa-Vũng Tàu,64.89,Thành phố Vũng Tàu. thành phố Bà Rịa. Tân Thành. Côn Đảo,,,TRUE
Nguyễn Thúc Kháng,,,Bà Rịa-Vũng Tàu,64.16,Thành phố Vũng Tàu. thành phố Bà Rịa. Tân Thành. Côn Đảo,,,TRUE
Nguyễn Hồng Lĩnh,,,Bà Rịa-Vũng Tàu,74.33,Châu Đức. Long Điền. Xuyên Mộc. Đất Đỏ,,,TRUE
Trần Đình Nhã,,,Bà Rịa-Vũng Tàu,69.6,Châu Đức. Long Điền. Xuyên Mộc. Đất Đỏ,,,TRUE
Trần Văn Thức,,,Bà Rịa-Vũng Tàu,67.05,Châu Đức. Long Điền. Xuyên Mộc. Đất Đỏ,,,TRUE
Phạm Văn Minh,,,Bắc Giang,81.21,Thành phố Bắc Giang. Việt Yên. Yên Dũng. Lạng Giang,,,TRUE
Dương Văn Trọng,,,Bắc Giang,67.12,Thành phố Bắc Giang. Việt Yên. Yên Dũng. Lạng Giang,,,TRUE
Vũ Tuyên Hoàng,,,Bắc Giang,62.25,Thành phố Bắc Giang. Việt Yên. Yên Dũng. Lạng Giang,,,TRUE
Nguyễn Quốc Cường,,,Bắc Giang,76.19,Yên Thế. Tân Yên. Hiệp Hoà,,,TRUE
Hoàng Văn Lợi,,,Bắc Giang,66.75,Yên Thế. Tân Yên. Hiệp Hoà,,,TRUE
Hoàng Thị Hạnh,,,Bắc Giang,60.54,Yên Thế. Tân Yên. Hiệp Hoà,,,TRUE
Nguyễn Thiện Nhân,,,Bắc Giang,80.36,Sơn Động. Lục Ngạn. Lục Nam,,,TRUE
Hoàng Thị Tuân,,,Bắc Giang,60.13,Sơn Động. Lục Ngạn. Lục Nam,,,TRUE
Dương Đình Hân,,,Bắc Kạn,80.19,Ba Bể. Ngân Sơn. Na Rì. Pác Nặm,,,TRUE
Bế Xuân Trường,,,Bắc Kạn,72,Ba Bể. Ngân Sơn. Na Rì. Pác Nặm,,,TRUE
Trần Thị Lộc,,,Bắc Kạn,50.27,Ba Bể. Ngân Sơn. Na Rì. Pác Nặm,,,TRUE
Phương Thị Thanh,,,Bắc Kạn,76.5,Thị xã Bắc Kạn. Chợ Đồn. Bạch Thông. Chợ Mới,,,TRUE
Trịnh Tiến Long,,,Bắc Kạn,67.5,Thị xã Bắc Kạn. Chợ Đồn. Bạch Thông. Chợ Mới,,,TRUE
Trịnh Huy Quách,,,Bắc Kạn,64.64,Thị xã Bắc Kạn. Chợ Đồn. Bạch Thông. Chợ Mới,,,TRUE
Lê Hùng,,,Bạc Liêu,71.66,Thị xã Bạc Liêu. Vĩnh Lợi. Hoà Bình,,,TRUE
Lê Quang Huy,,,Bạc Liêu,71.32,Thị xã Bạc Liêu. Vĩnh Lợi. Hoà Bình,,,TRUE
Trần Thị Hoa Ry,,,Bạc Liêu,66.54,Thị xã Bạc Liêu. Vĩnh Lợi. Hoà Bình,,,TRUE
Võ Thị Hồng Thoại,,,Bạc Liêu,86.65,Giá Rai. Đông Hải. Hồng Dân. Phước Long,,,TRUE
Cao Ngọc Xuyên,,,Bạc Liêu,81.48,Giá Rai. Đông Hải. Hồng Dân. Phước Long,,,TRUE
Cao Thành Văn,,,Bạc Liêu,59.7,Giá Rai. Đông Hải. Hồng Dân. Phước Long,,,TRUE
Nguyễn Thị Thanh Hòa,,,Bắc Ninh,84.62,Thành phố Bắc Ninh. Yên Phong. Tiên Du. Từ Sơn,,,TRUE
Nguyễn Văn Chiến,,,Bắc Ninh,77.57,Thành phố Bắc Ninh. Yên Phong. Tiên Du. Từ Sơn,,,TRUE
Nguyễn Phụ Đông,,,Bắc Ninh,71.92,Thành phố Bắc Ninh. Yên Phong. Tiên Du. Từ Sơn,,,TRUE
Nguyễn Thế Thảo,,,Bắc Ninh,83.32,Lương Tài. Gia Bình. Thuận Thành. Quế Võ,,,TRUE
Phương Hữu Việt,,,Bắc Ninh,80.57,Lương Tài. Gia Bình. Thuận Thành. Quế Võ,,,TRUE
Đỗ Thị Huyền Tâm,,,Bắc Ninh,66.7,Lương Tài. Gia Bình. Thuận Thành. Quế Võ,,,TRUE
Đặng Thuần Phong,,,Bến Tre,59.6,Thị xã Bến Tre. Châu Thành. Bình Đại,,,TRUE
Trịnh Thị Thanh Bình,,,Bến Tre,51.9,Thị xã Bến Tre. Châu Thành. Bình Đại,,,TRUE
Nguyễn Thị Thanh Hà,,,Bến Tre,70.03,Giồng Trôm. Ba Tri,,,TRUE
Nguyễn Hữu Phước,,,Bến Tre,60.57,Giồng Trôm. Ba Tri,,,TRUE
Trần Văn Truyền,,,Bến Tre,74.52,Mỏ Cày. Thạnh Phú. Chợ Lách,,,TRUE
Trần Văn Châu,,,Bến Tre,57.5,Mỏ Cày. Thạnh Phú. Chợ Lách,,,TRUE
Vũ Hoàng Hà,,,Bình Định,90.04,Thành phố Quy Nhơn. Vân Canh. Tây Sơn. Vĩnh Thạnh. Tuy Phước,,,TRUE
Phạm Thị Thanh Hương,,,Bình Định,77.74,Thành phố Quy Nhơn. Vân Canh. Tây Sơn. Vĩnh Thạnh. Tuy Phước,,,TRUE
Trần Văn Bản,,,Bình Định,53.59,Thành phố Quy Nhơn. Vân Canh. Tây Sơn. Vĩnh Thạnh. Tuy Phước,,,TRUE
Hồ Quốc Dũng,,,Bình Định,88.06,An Nhơn. Phù Cát. Phù Mỹ,,,TRUE
Nguyễn Viết Lểnh,,,Bình Định,76.96,An Nhơn. Phù Cát. Phù Mỹ,,,TRUE
Võ Thị Thuỷ,,,Bình Định,60.59,An Nhơn. Phù Cát. Phù Mỹ,,,TRUE
Nguyễn Thanh Thụy,,,Bình Định,72.06,Hoài Ân. An Lão. Hoài Nhơn,,,TRUE
Nguyễn Đăng Vang,,,Bình Định,55.09,Hoài Ân. An Lão. Hoài Nhơn,,,TRUE
Huỳnh Ngọc Đáng,,,Bình Dương,64.48,Thị xã Thủ Dầu Một. Thuận An. Dĩ An,,,TRUE
Mai Hữu Tín,,,Bình Dương,61.91,Thị xã Thủ Dầu Một. Thuận An. Dĩ An,,,TRUE
Nguyễn Thị Kim Oanh,,,Bình Dương,61.79,Thị xã Thủ Dầu Một. Thuận An. Dĩ An,,,TRUE
Mai Thế Trung,,,Bình Dương,78.83,Tân Uyên. Phú Giáo. Bến Cát. Dầu Tiếng,,,TRUE
Trần Văn Nam,,,Bình Dương,73.71,Tân Uyên. Phú Giáo. Bến Cát. Dầu Tiếng,,,TRUE
Phạm Quý Tỵ,,,Bình Dương,67.76,Tân Uyên. Phú Giáo. Bến Cát. Dầu Tiếng,,,TRUE
Võ Quyết Chiến,,,Bình Phước,78.78,Bình Long. Lộc Ninh. Chơn Thành. Bù Đốp,,,TRUE
Trương Thị Mai,,,Bình Phước,68.38,Bình Long. Lộc Ninh. Chơn Thành. Bù Đốp,,,TRUE
Điểu Điều,,,Bình Phước,55.29,Bình Long. Lộc Ninh. Chơn Thành. Bù Đốp,,,TRUE
Ngô Đức Mạnh,,,Bình Phước,77.81,Thị xã Đồng Xoài. Đồng Phú. Bù Đăng. Phước Long,,,TRUE
Võ Đình Tuyến,,,Bình Phước,72.53,Thị xã Đồng Xoài. Đồng Phú. Bù Đăng. Phước Long,,,TRUE
Nguyễn Hồng Trà,,,Bình Phước,65.13,Thị xã Đồng Xoài. Đồng Phú. Bù Đăng. Phước Long,,,TRUE
Đào Xuân Nay,,,Bình Thuận,70.74,Tuy Phong. Bắc Bình. Phú Quý,,,TRUE
Lương Văn Hải,,,Bình Thuận,54.07,Tuy Phong. Bắc Bình. Phú Quý,,,TRUE
Huỳnh Văn Tí,,,Bình Thuận,86.05,Thành phố Phan Thiết. Hàm Thuận Bắc. Hàm Thuận Nam. Hàm Tân,,,TRUE
Hà Minh Huệ,,,Bình Thuận,68.46,Thành phố Phan Thiết. Hàm Thuận Bắc. Hàm Thuận Nam. Hàm Tân,,,TRUE
Trương Quang Hai,,,Bình Thuận,66.12,Thành phố Phan Thiết. Hàm Thuận Bắc. Hàm Thuận Nam. Hàm Tân,,,TRUE
Nguyễn Văn Đông,,,Bình Thuận,72.33,Thị xã La Gi. Đức Linh. Tánh Linh,,,TRUE
Nguyễn Văn Phúc,,,Bình Thuận,65.41,Thị xã La Gi. Đức Linh. Tánh Linh,,,TRUE
Bùi Công Bửu,,,Cà Mau,77.41,Thành phố Cà Mau. Thới Bình. U Minh,,,TRUE
Trần Văn,,,Cà Mau,60.14,Thành phố Cà Mau. Thới Bình. U Minh,,,TRUE
Huỳnh Minh Hiếu,,,Cà Mau,58.72,Thành phố Cà Mau. Thới Bình. U Minh,,,TRUE
Lý Kim Khánh,,,Cà Mau,68.64,Cái Nước. Phú Tân. Trần Văn Thời,,,TRUE
Nguyễn Văn Lưu (Phi Hùng),,,Cà Mau,62.43,Cái Nước. Phú Tân. Trần Văn Thời,,,TRUE
Nguyễn Hữu Phước,,,Cà Mau,83.11,Năm Căn. Đầm Dơi. Ngọc Hiển,,,TRUE
Đặng Như Lợi,,,Cà Mau,78.35,Năm Căn. Đầm Dơi. Ngọc Hiển,,,TRUE
Cao Đức Phát,,,Cao Bằng,85.64,Thị xã Cao Bằng. Bảo Lạc. Bảo Lâm. Hà Quảng. Thông Nông. Trà Lĩnh. Phục Hoà,,,TRUE
Hoàng Thị Bình,,,Cao Bằng,80.97,Thị xã Cao Bằng. Bảo Lạc. Bảo Lâm. Hà Quảng. Thông Nông. Trà Lĩnh. Phục Hoà,,,TRUE
Đinh Ngọc Lượng,,,Cao Bằng,63.3,Thị xã Cao Bằng. Bảo Lạc. Bảo Lâm. Hà Quảng. Thông Nông. Trà Lĩnh. Phục Hoà,,,TRUE
Nguyễn Thị Nương,,,Cao Bằng,80.79,Trùng Khánh. Hoà An. Quảng Uyên. Hạ Lang. Thạch An. Nguyên Bình,,,TRUE
Triệu Sỹ Lầu,,,Cao Bằng,74.87,Trùng Khánh. Hoà An. Quảng Uyên. Hạ Lang. Thạch An. Nguyên Bình,,,TRUE
Nguyễn Văn Bính,,,Cao Bằng,74.49,Trùng Khánh. Hoà An. Quảng Uyên. Hạ Lang. Thạch An. Nguyên Bình,,,TRUE
Tòng Thị Phóng,,,Đắk Lắk,80.84,Thành phố Buôn Ma Thuột. Buôn Đôn. Ea Súp. Cư M'gar,,,TRUE
Đỗ Minh Hảo,,,Đắk Lắk,73.44,Thành phố Buôn Ma Thuột. Buôn Đôn. Ea Súp. Cư M'gar,,,TRUE
Nguyễn Duy Hữu,,,Đắk Lắk,64.96,Thành phố Buôn Ma Thuột. Buôn Đôn. Ea Súp. Cư M'gar,,,TRUE
Nguyễn Lân Dũng,,,Đắk Lắk,90.64,Krông Bông. Krông Pak. Lắk. M'Drăk. Krông Ana,,,TRUE
H`Luộc Ntơr,,,Đắk Lắk,77.01,Krông Bông. Krông Pak. Lắk. M'Drăk. Krông Ana,,,TRUE
Trần Mạnh Cường,,,Đắk Lắk,76.77,Krông Bông. Krông Pak. Lắk. M'Drăk. Krông Ana,,,TRUE
Niê Thuật,,,Đắk Lắk,82.13,Ea H'leo. Krông Búk. Krông Năng. Ea Kar,,,TRUE
Trần Đình Long,,,Đắk Lắk,78.99,Ea H'leo. Krông Búk. Krông Năng. Ea Kar,,,TRUE
Trương Thị Xê,,,Đắk Lắk,78.51,Ea H'leo. Krông Búk. Krông Năng. Ea Kar,,,TRUE
Hồ Nghĩa Dũng,,,Đắk Nông,84.72,Thị xã Gia Nghĩa. Tuy Đức. Đắk R`Lấp. Đắk Glong. Đắk Song,,,TRUE
Bùi Thị Hoà,,,Đắk Nông,83.07,Thị xã Gia Nghĩa. Tuy Đức. Đắk R`Lấp. Đắk Glong. Đắk Song,,,TRUE
Điểu K'Ré,,,Đắk Nông,78.3,Thị xã Gia Nghĩa. Tuy Đức. Đắk R`Lấp. Đắk Glong. Đắk Song,,,TRUE
Lương Phan Cừ,,,Đắk Nông,84.06,Đắk Mil. Cư Jút. KRông Nô,,,TRUE
Võ Văn Đủ,,,Đắk Nông,84.04,Đắk Mil. Cư Jút. KRông Nô,,,TRUE
Thị Trãi,,,Đắk Nông,70.87,Đắk Mil. Cư Jút. KRông Nô,,,TRUE
Nghiêm Vũ Khải,,,Điện Biên,93.85,Thị xã Mường Lay. Mường Nhé. Mường Chà. Tủa Chùa. Tuần Giáo,,,TRUE
Lò Văn Muôn,,,Điện Biên,87.68,Thị xã Mường Lay. Mường Nhé. Mường Chà. Tủa Chùa. Tuần Giáo,,,TRUE
Trần Thị Dung,,,Điện Biên,87.05,Thị xã Mường Lay. Mường Nhé. Mường Chà. Tủa Chùa. Tuần Giáo,,,TRUE
Phùng Quang Thanh,,,Điện Biên,95.67,Thành phố Điện Biên Phủ. Điện Biên. Điện Biên Đông. Mường Ảng,,,TRUE
Mùa A Sơn,,,Điện Biên,93.48,Thành phố Điện Biên Phủ. Điện Biên. Điện Biên Đông. Mường Ảng,,,TRUE
Vi Thị Hương,,,Điện Biên,72.37,Thành phố Điện Biên Phủ. Điện Biên. Điện Biên Đông. Mường Ảng,,,TRUE
Huỳnh Tấn Kiệt,,,Đồng Nai,70.23,Thành phố Biên Hoà. Long Thành. Nhơn Trạch,,,TRUE
Lê Hồng Phương,,,Đồng Nai,65.33,Thành phố Biên Hoà. Long Thành. Nhơn Trạch,,,TRUE
Triệu Xuân Hòa,,,Đồng Nai,64.74,Thành phố Biên Hoà. Long Thành. Nhơn Trạch,,,TRUE
Phạm Thị Hải,,,Đồng Nai,72.13,Vĩnh Cửu. Trảng Bom. Thống Nhất,,,TRUE
Phạm Quốc Anh (Quốc Anh),,,Đồng Nai,69.25,Vĩnh Cửu. Trảng Bom. Thống Nhất,,,TRUE
Hồ Văn Năm,,,Đồng Nai,65.81,Vĩnh Cửu. Trảng Bom. Thống Nhất,,,TRUE
Dương Trung Quốc,,,Đồng Nai,67.99,Định Quán. Tân Phú,,,TRUE
Trương Thị Thu Hằng,,,Đồng Nai,51.36,Định Quán. Tân Phú,,,TRUE
Lê Thị Thu Ba,,,Đồng Nai,73.94,Thị xã Long Khánh. Xuân Lộc. Cẩm Mỹ,,,TRUE
Trương Văn Vở,,,Đồng Nai,66.96,Thị xã Long Khánh. Xuân Lộc. Cẩm Mỹ,,,TRUE
Võ Quốc Trung,,,Đồng Tháp,67.2,Tân Hồng. Hồng Ngự. Tam Nông. Thanh Bình,,,TRUE
Đỗ Văn Lực,,,Đồng Tháp,62.46,Tân Hồng. Hồng Ngự. Tam Nông. Thanh Bình,,,TRUE
Nguyễn Kim Hồng,,,Đồng Tháp,60.88,Tân Hồng. Hồng Ngự. Tam Nông. Thanh Bình,,,TRUE
Ngô Quang Xuân,,,Đồng Tháp,67.55,Thành phố Cao Lãnh. Cao Lãnh. Tháp Mười,,,TRUE
Huỳnh Thị Hoài Thu,,,Đồng Tháp,54.31,Thành phố Cao Lãnh. Cao Lãnh. Tháp Mười,,,TRUE
Nguyễn Hữu Nhơn (tức Nguyễn Hoài Bão),,,Đồng Tháp,75.06,Thị xã Sa Đéc. Lấp Vò. Lai Vung. Châu Thành,,,TRUE
Phan Thị Thu Hà,,,Đồng Tháp,65.31,Thị xã Sa Đéc. Lấp Vò. Lai Vung. Châu Thành,,,TRUE
Ngô Tự Nam,,,Đồng Tháp,58.2,Thị xã Sa Đéc. Lấp Vò. Lai Vung. Châu Thành,,,TRUE
Ksor Phước (tức KPă Bình),,,Gia Lai,84.27,Thị xã An Khê. Đak Đoa. Mang Yang. Đak Pơ. Kbang. Kông Chro,,,TRUE
Nguyễn Danh,,,Gia Lai,73.94,Thị xã An Khê. Đak Đoa. Mang Yang. Đak Pơ. Kbang. Kông Chro,,,TRUE
Dương Văn Trang,,,Gia Lai,86.86,Thành phố Pleiku. Chư Păh. Ia Grai. Chư Prông. Đức Cơ,,,TRUE
Hà Sơn Nhin,,,Gia Lai,80.67,Thành phố Pleiku. Chư Păh. Ia Grai. Chư Prông. Đức Cơ,,,TRUE
Nguyễn Thị Thu Hà,,,Gia Lai,71.42,Thành phố Pleiku. Chư Păh. Ia Grai. Chư Prông. Đức Cơ,,,TRUE
Hà Công Long,,,Gia Lai,69.99,Thị xã Ayun Pa. Phú Thiện. Krông Pa. Ia Pa. Chư Sê,,,TRUE
Rcom Sa Duyên,,,Gia Lai,68.45,Thị xã Ayun Pa. Phú Thiện. Krông Pa. Ia Pa. Chư Sê,,,TRUE
Nguyễn Văn Chiền,,,Hà Giang,95.14,Thị xã Hà Giang. Mèo Vạc. Đồng Văn. Yên Minh. Quản Bạ. Bắc Mê,,,TRUE
Củng Thị Mẩy,,,Hà Giang,87.88,Thị xã Hà Giang. Mèo Vạc. Đồng Văn. Yên Minh. Quản Bạ. Bắc Mê,,,TRUE
